summoner_name,played_with,won_with,played_against,lost_against,date,last_played
Dυck,1.0,1,0,0,27-11-2022 18:27,Gwen
Döröndelndes,1.0,1,0,0,16-5-2023 15:50,Karthus
Démetris,1.0,1,0,0,7-8-2022 13:9,Ahri
Déchuse,1.0,1,0,0,27-5-2023 19:17,Alistar
Dámién,1.0,1,0,0,19-3-2023 13:12,TwistedFate
Dynewt,1.0,1,0,0,4-1-2023 11:5,Vayne
DxD ProHao,1.0,1,0,0,8-6-2022 10:19,Senna
DwiizHD,1.0,1,0,0,6-9-2022 21:10,Pantheon
DwightShrut,1.0,1,0,0,11-10-2023 18:29,LeeSin
Duxorum,1.0,1,0,0,28-2-2023 20:53,DrMundo
Dumpling,1.0,1,0,0,7-12-2022 10:21,Karthus
Duke Lowell,1.0,1,0,0,22-6-2022 12:59,Leona
Dude1943,1.0,1,0,0,28-2-2023 20:53,Lucian
Duandyse,1.0,1,0,0,27-4-2023 13:9,Lux
DuWeisstSchonWer,1.0,1,0,0,19-5-2023 22:29,MissFortune
DrømAvocado,1.0,1,0,0,6-6-2022 15:43,Malzahar
Drògòn,1.0,1,0,0,12-3-2023 14:26,MonkeyKing
DrillMeZaddy,1.0,1,0,0,12-3-2023 14:26,Ahri
Dreff,1.0,1,0,0,11-5-2023 20:10,JarvanIV
DreadFall,1.0,1,0,0,28-8-2023 21:16,Orianna
Dranksdem,1.0,1,0,0,7-9-2022 11:59,Taric
Dragonatico,1.0,1,0,0,24-6-2023 14:59,Rammus
Draeedkohar,1.0,1,0,0,2-7-2023 15:19,Velkoz
DraKhay,1.0,1,0,0,11-1-2023 20:36,Zac
Dr Toastbrot,1.0,1,0,0,22-10-2022 19:21,Nilah
Dr Thresh,1.0,1,0,0,19-5-2023 22:29,Kaisa
Dr Shi no supu,1.0,1,0,0,11-7-2022 18:3,KogMaw
Dougal Mcduff,1.0,1,0,0,23-8-2022 16:46,MasterYi
DormB,1.0,1,0,0,26-5-2022 17:11,Ashe
DontHateMePIs,1.0,1,0,0,25-5-2023 20:52,Gwen
DonVedoc,1.0,1,0,0,27-4-2023 13:9,Lux
DonChouDat,1.0,1,0,0,26-5-2022 17:11,Kassadin
Don Capsone,1.0,1,0,0,6-9-2022 10:26,Sivir
DominickDecoco,1.0,1,0,0,4-1-2023 11:5,Chogath
DomesEisdiele,1.0,1,0,0,28-2-2023 20:53,Lucian
Dodo lé la,1.0,1,0,0,25-4-2023 12:7,Teemo
Docteur Banane,1.0,1,0,0,25-2-2023 12:34,Tristana
Do Not Follow Me,1.0,1,0,0,24-7-2022 17:6,Syndra
Dissuxh,1.0,1,1,1,15-6-2022 16:39,MonkeyKing
DisappointedPie,1.0,1,0,0,16-12-2022 20:54,Fiddlesticks
Dires368,1.0,1,0,0,11-10-2023 18:31,Yone
DiPOKLAS,1.0,1,0,0,24-1-2023 15:30,Talon
DestructionThe1,1.0,1,0,0,5-1-2023 22:40,Ryze
Despotellis,1.0,1,0,0,19-7-2022 11:49,Nasus
Desagree,1.0,1,0,0,27-2-2023 18:20,Kayle
DerpyMcDerpFace,1.0,1,0,0,27-1-2023 14:52,Zed
Derizieu,1.0,1,0,0,5-9-2023 21:10,Veigar
Der Nutella OwO,1.0,1,0,0,26-5-2022 17:11,Nautilus
Der 12er,1.0,1,0,0,30-7-2022 12:42,Ashe
Denki Kang,1.0,1,0,0,1-8-2022 20:41,Irelia
Denglong,1.0,1,0,0,30-7-2022 12:42,Blitzcrank
Denduvet,1.0,1,0,0,19-7-2022 11:49,Teemo
DeinMurat,1.0,1,0,0,14-7-2023 22:8,Malzahar
Deepy san,1.0,1,0,0,24-6-2023 14:59,Karma
DeeZigner,1.0,1,0,0,7-8-2022 12:4,Yasuo
DeathShadow17,1.0,1,0,0,29-5-2022 12:46,KogMaw
DeathByDerp,1.0,1,0,0,7-2-2023 11:25,Malzahar
DearConnor,1.0,1,0,0,25-4-2023 12:6,Lillia
DeadEndBoy,1.0,1,0,0,8-10-2022 16:38,Illaoi
DeV1L Ev1L,1.0,1,0,0,16-12-2022 20:53,Mordekaiser
DeMeNtIaLaZo,1.0,1,0,0,9-8-2022 11:52,Karma
Daxshot,1.0,1,0,0,14-7-2023 22:9,JarvanIV
Dawgsheetteam,1.0,1,0,0,5-1-2023 23:30,Pantheon
DavidCF99,1.0,1,0,0,22-5-2023 22:14,Karthus
Davi14,1.0,1,0,0,8-10-2022 16:38,Brand
Datom 38,1.0,1,0,0,15-5-2023 22:8,Nasus
DarthSepulse,1.0,1,0,0,8-8-2022 22:1,Fiddlesticks
Darkwing Sally,1.0,1,0,0,24-1-2023 15:44,Vex
Darkquintessence,1.0,1,0,0,16-6-2023 10:27,Nami
Darkboubou,1.0,1,0,0,20-3-2023 22:17,Chogath
DarkMan97,1.0,1,0,0,1-7-2022 18:15,Quinn
DarkDahmer,1.0,1,0,0,19-5-2023 22:29,Shen
DarkChameleon,1.0,1,0,0,22-9-2023 13:16,Graves
Dark Thalium,1.0,1,0,0,16-9-2022 10:4,Anivia
Dark Star Poro,1.0,1,0,0,17-5-2023 20:12,DrMundo
DariµsOnly,1.0,1,0,0,19-7-2022 11:49,Gwen
DarcKn1ght,1.0,1,0,0,30-4-2023 20:18,Leona
DaracKiller,1.0,1,0,0,19-2-2023 12:28,Shen
Dar4,1.0,1,0,0,29-5-2023 21:56,Caitlyn
Dapama,1.0,1,0,0,26-5-2022 17:10,Corki
DansTonQLulu,1.0,1,0,0,1-8-2022 20:42,Nasus
Dancin on Blades,1.0,1,0,0,26-3-2023 16:46,Syndra
DanbyMa,1.0,1,0,0,12-3-2023 14:26,TwistedFate
DamnitBoy22,1.0,1,0,0,25-11-2023 14:53,Graves
DaanSan,1.0,1,0,0,16-8-2022 11:52,Lucian
DaPengPengYeah,1.0,1,0,0,9-5-2023 17:6,MissFortune
DaGreenz,1.0,1,0,0,9-9-2022 11:13,Syndra
DWC 7TripleM,1.0,1,0,0,16-6-2023 10:26,Fiddlesticks
DSH Zenos,1.0,1,0,0,18-10-2023 23:20,Jinx
DRmuffin52,1.0,1,0,0,9-6-2022 9:26,Darius
DMAD,1.0,1,0,0,5-9-2023 21:10,Jhin
DIEUSINGEDUPIPI4,1.0,1,0,0,22-9-2023 13:17,Sejuani
DI0NYS0S,1.0,1,0,0,18-10-2023 23:21,Khazix
DEU 12Markus3,1.0,1,0,0,2-7-2022 12:58,Karthus
DEIN Domimausi,1.0,1,0,0,14-7-2023 22:9,Belveth
DDnb,1.0,1,0,0,5-3-2023 12:31,Senna
D4nte32,1.0,1,0,0,30-7-2022 12:41,Irelia
D e z z y r e,1.0,1,0,0,6-6-2022 15:43,Jax
Cαmíllα,1.0,1,0,0,22-6-2022 12:59,Kalista
Cäptn T,1.0,1,0,0,5-9-2023 21:12,Ezreal
CànCànNeedNewNew,1.0,1,0,0,29-4-2023 0:12,Akshan
CyBerSouLer,1.0,1,0,0,6-10-2022 8:10,Poppy
Cure KoKkuBop,1.0,1,0,0,3-8-2022 14:48,Soraka
Crystal Morgana,1.0,1,0,0,16-5-2023 15:50,Khazix
Crotozore,1.0,1,0,0,11-10-2023 18:31,Ahri
Crono00s,1.0,1,0,0,30-7-2022 12:41,Tryndamere
Cromocon,1.0,1,0,0,14-7-2023 22:8,Zoe
Crommey05,1.0,1,0,0,25-4-2023 12:7,Thresh
Crocosakal,1.0,1,0,0,26-12-2022 14:28,Senna
CrispXD,1.0,1,0,0,25-5-2023 20:53,MissFortune
Crimstar,1.0,1,0,0,25-5-2023 20:52,KogMaw
Criminal Kenai,1.0,1,0,0,27-11-2022 18:26,Katarina
Craponne,1.0,1,0,0,22-6-2022 12:58,Taliyah
Coyotehawk,1.0,1,0,0,6-5-2023 14:28,Lulu
Cory Lahey,1.0,1,0,0,22-11-2023 9:28,Karma
CoolDriver,1.0,1,0,0,2-7-2023 15:19,Yasuo
CooLe Jongen,1.0,1,0,0,2-7-2022 12:58,Caitlyn
Conny Springer,1.0,1,0,0,24-9-2022 23:1,Lulu
Coinflip Meister,1.0,1,0,0,29-5-2023 21:56,Ezreal
Cofradiaz9,1.0,1,0,0,4-8-2022 19:45,MissFortune
Clsanto,1.0,1,0,0,30-1-2023 17:12,Nunu
Cliff Orion,1.0,1,0,0,24-6-2023 14:59,Illaoi
Clark Wåyne,1.0,1,0,0,7-12-2022 10:21,Lucian
Cissney,1.0,1,0,0,7-2-2023 11:25,Morgana
CipherPlayer,1.0,1,0,0,22-5-2023 22:14,Morgana
Cinghiamenisco,1.0,1,0,0,22-6-2022 12:59,Kalista
Cillian1305,1.0,1,0,0,2-7-2023 15:18,Diana
Chu Chu Pamelaa,1.0,1,0,0,16-6-2023 10:27,Vi
Chrolade,1.0,1,0,0,18-6-2023 14:22,Ezreal
ChipKiller,1.0,1,0,0,15-6-2022 15:42,Zac
Chiloon,1.0,1,1,0,7-8-2022 12:4,Mordekaiser
Chico Economista,1.0,1,0,0,11-10-2023 18:28,Diana
Chelben,1.0,1,0,0,18-10-2023 23:20,MonkeyKing
Cheeseman1,1.0,1,0,0,16-6-2023 10:26,Darius
Cheap Bath Salts,1.0,1,0,0,8-7-2023 10:56,Kayle
Charí,1.0,1,0,0,21-7-2022 21:49,Nautilus
Charybdiss,1.0,1,0,0,5-3-2023 12:31,TwistedFate
Celestial247,1.0,1,0,0,22-6-2022 12:59,Karthus
CatFight,1.0,1,0,0,19-5-2023 22:29,Twitch
Caryal,1.0,1,0,0,16-5-2023 10:3,Swain
Carodar,1.0,1,0,0,27-11-2022 18:26,Sejuani
Careful to Pyke,1.0,1,0,0,1-7-2022 17:17,Sivir
Cant LeeSin 2 u,1.0,1,0,0,15-6-2022 15:42,Sion
Cant AutøAttack,1.0,1,0,0,16-6-2023 10:27,Vladimir
CannotBeDamaged,1.0,1,0,0,18-12-2022 15:8,Swain
CannedCoochy,1.0,1,0,0,5-9-2023 21:12,Urgot
Cannakitty,1.0,1,0,0,26-5-2022 17:10,Nautilus
Cancanneedjeep,1.0,1,0,0,12-3-2023 14:27,Ashe
Can1che,1.0,1,0,0,18-5-2023 19:11,Heimerdinger
CalmAndCoIIected,1.0,1,0,0,22-6-2022 12:59,Brand
Callagoun,1.0,1,0,0,18-12-2022 15:8,Nami
CaliforniaX2,1.0,1,0,0,9-9-2022 10:4,LeeSin
CU Later,1.0,1,0,0,26-5-2022 17:10,Ashe
CS Chøp,1.0,1,0,0,26-5-2023 17:51,Kayn
CPT AwesomO,1.0,1,0,0,16-9-2022 10:5,Lissandra
CLIP999,1.0,1,0,0,25-5-2023 20:53,Corki
CLG WannaBe,1.0,1,0,0,28-6-2023 21:28,Jhin
CANN0N MINI0N,1.0,1,0,0,30-7-2022 12:41,Fiddlesticks
C0verduck,1.0,1,0,0,15-5-2023 22:9,Sivir
Bıñg Chilling,1.0,1,0,0,12-3-2023 14:26,Brand
Bókay,1.0,1,0,0,7-12-2022 10:22,Gangplank
Bèllý,1.0,1,0,0,27-2-2023 18:20,Galio
Bzz Miu,1.0,1,0,0,28-9-2022 20:7,Zyra
Bzz Hakua,1.0,1,0,0,28-9-2022 20:7,Ornn
Butcherofblavik,1.0,1,0,0,29-5-2022 12:47,Yone
Bushbt,1.0,1,0,0,26-5-2022 17:11,Heimerdinger
BurzDurbagu,1.0,1,0,0,7-8-2022 13:9,Cassiopeia
Bullan GG,1.0,1,0,0,18-5-2023 19:28,Nasus
Buggie,1.0,1,0,0,30-7-2022 12:42,Twitch
Budhayes,1.0,1,0,0,22-9-2023 13:16,Nautilus
BubblPanda,1.0,1,0,0,24-6-2023 14:59,Ahri
Bualamua,1.0,1,0,0,4-1-2023 11:5,Volibear
Brouette Du Swag,1.0,1,0,0,9-9-2022 10:4,Renata
Bronz V Player,1.0,1,0,0,6-6-2022 15:43,Draven
Brokkolibash,1.0,1,0,0,4-1-2023 11:28,Lissandra
BringbackShojin,1.0,1,0,0,9-6-2022 10:2,Sylas
BreekijzR,1.0,1,0,0,17-11-2022 8:55,Janna
Bratoc,1.0,1,0,0,14-11-2022 21:0,Veigar
Boucharax2000,1.0,1,0,0,16-12-2022 20:54,Janna
Boss XedaH,1.0,1,0,0,29-5-2023 21:56,TwistedFate
Boris047,1.0,1,0,0,15-5-2023 22:9,Heimerdinger
BooniosaurusRekt,1.0,1,1,0,8-10-2022 22:16,Shyvana
BoomerBenny,1.0,1,0,0,26-2-2023 12:16,Akshan
Boomer Shark,1.0,1,0,0,16-9-2022 10:5,Udyr
Blùenah,1.0,1,0,0,18-5-2023 19:11,MissFortune
Blu The Reroller,1.0,1,0,0,18-6-2023 14:22,Veigar
BloodTreaZz,1.0,1,0,0,18-10-2023 23:20,Lux
BloXiis,1.0,1,0,0,19-7-2022 11:49,Diana
BlindLivesMatter,1.0,1,0,0,27-12-2022 23:45,Darius
Blastoiise,1.0,1,0,0,2-7-2023 15:19,Ziggs
BlackTheBaguette,1.0,1,0,0,12-3-2023 14:26,Udyr
Blablaorhum oO,1.0,1,0,0,30-1-2023 16:18,Xerath
BizziRoX,1.0,1,0,0,19-3-2023 13:12,Thresh
Bita Lin,1.0,1,0,0,16-11-2023 11:57,Akshan
Bio1999,1.0,1,0,0,19-5-2023 22:29,Xayah
Billyv,1.0,1,0,0,25-4-2023 12:6,Maokai
BikZKaiZ,1.0,1,0,0,19-3-2023 13:12,Zoe
BigiBuu,1.0,1,0,0,16-12-2022 20:53,Nidalee
Bibabo Bee,1.0,1,0,0,6-9-2022 10:26,Graves
BiGiToHHa,1.0,1,0,0,25-11-2023 14:53,TwistedFate
Bhuta,1.0,1,0,0,1-7-2022 17:17,Heimerdinger
Best 0f Brazil,1.0,1,0,0,14-7-2023 22:9,Thresh
Benigami,1.0,1,0,0,18-6-2023 14:22,Chogath
BenTheBlaster39,1.0,1,0,0,15-5-2023 22:9,Nasus
BeginnerNew,1.0,1,0,0,14-2-2023 19:58,Maokai
BawdyBuffalo,1.0,1,0,0,16-6-2023 10:27,Hecarim
BasicBetch,1.0,1,0,0,27-1-2023 14:52,Karma
Bashalamo,1.0,1,0,0,16-9-2022 10:5,Illaoi
Bardemoister,1.0,1,0,0,14-11-2022 20:35,Zyra
BarZzaffection,1.0,1,0,0,26-5-2022 17:50,Bard
Bang The Nation,1.0,1,0,0,22-3-2023 21:40,Olaf
Bandito,1.0,1,0,0,25-4-2023 12:7,Veigar
Banane0com,1.0,1,0,0,12-3-2023 14:27,Sivir
BamTheGod,1.0,1,0,0,7-11-2023 9:17,Malzahar
BaluUnleashed,1.0,1,0,0,18-12-2022 15:8,Lillia
Balk0g,1.0,1,0,0,9-5-2023 17:6,Qiyana
BakuShaη,1.0,1,0,0,22-6-2022 12:59,MissFortune
BahamutDragon,1.0,1,0,0,8-10-2022 22:16,Velkoz
Baezhypa,1.0,1,0,0,2-2-2023 11:47,Blitzcrank
Badger Benno,1.0,1,0,0,22-11-2023 9:28,Xerath
Baderj,1.0,1,0,0,19-6-2023 18:23,Vi
Baby Roulio,1.0,1,0,0,14-7-2023 22:8,Azir
Babacus,1.0,1,0,0,19-2-2023 12:27,Ryze
Baalanced,1.0,1,1,0,5-9-2023 21:12,Ziggs
BVB Kronnos ,1.0,1,0,0,16-11-2023 11:57,Ezreal
BOWENBRIGADE101,1.0,1,0,0,8-8-2022 22:1,Senna
BORN TO DOMINATE,1.0,1,0,0,12-3-2023 14:26,Sivir
BOOM OF LIFE,1.0,1,0,0,15-5-2023 22:9,Annie
BING SCHILLING,1.0,1,0,0,25-4-2023 12:6,Talon
BI1zZarD,1.0,1,0,0,19-7-2023 19:28,Taliyah
BECURSING,1.0,1,0,0,4-1-2023 11:28,Akshan
BDT Riki,1.0,1,0,0,22-6-2022 12:59,Yorick
BBG Noobsaibot,1.0,1,1,0,25-11-2023 14:53,Bard
BALLSDEEP96,1.0,1,0,0,5-1-2023 22:41,Kled
B4BY MONS7ER,1.0,1,0,0,2-7-2023 15:19,Yuumi
AñaI AngeI,1.0,1,0,0,25-4-2023 12:6,Lux
Azór Ahai,1.0,1,0,0,22-10-2022 19:49,MonkeyKing
Aznàr,1.0,1,0,0,28-6-2023 21:26,Senna
Azerf,1.0,1,0,0,9-9-2022 10:4,Zilean
Az8 Farru,1.0,1,0,0,8-6-2022 10:19,Viktor
Awesomex15,1.0,1,0,0,15-6-2022 15:43,Jayce
Avetator,1.0,1,0,0,9-5-2023 17:6,Ezreal
AverageDamage,1.0,1,0,0,22-3-2023 21:40,Jinx
AttenPeterx3,1.0,1,0,0,19-2-2023 12:27,Jax
Atmérir,1.0,1,0,0,30-7-2022 12:42,Ziggs
Atlas0w0,1.0,1,0,0,16-12-2022 21:34,Poppy
Atemi240,1.0,1,0,0,2-5-2023 14:40,Kayle
Ascham,1.0,1,0,0,5-9-2023 21:11,Diana
Aryka,1.0,1,0,0,22-11-2023 9:28,Velkoz
Arviiu,1.0,1,0,0,7-11-2023 9:17,Velkoz
Arskam,1.0,1,0,0,22-10-2022 19:21,Lulu
Armunin,1.0,1,0,0,18-10-2023 23:20,Kayle
ArminFresh,1.0,1,0,0,21-7-2022 21:48,Ryze
Aresmars527,1.0,1,0,0,2-7-2023 15:18,Jinx
Arderé,1.0,1,0,0,4-1-2023 11:5,Heimerdinger
Arclight Arceus,1.0,1,0,0,27-2-2023 18:20,Sivir
AramGod1,1.0,1,0,0,4-8-2022 19:46,Veigar
Arakawa,1.0,1,0,0,6-11-2022 21:15,Vex
ArTMoDeR,1.0,1,0,0,5-9-2023 21:11,Vex
ApoXys,1.0,1,0,0,11-9-2022 15:25,Taric
Anαrchy,1.0,1,0,0,6-9-2022 10:26,Swain
AntonioMJ96,1.0,1,0,0,24-1-2023 15:30,Samira
Anti CosmicMetal,1.0,1,0,0,1-7-2022 17:17,Varus
AnonimoZD,1.0,1,0,0,24-1-2023 15:30,Aphelios
Annosan,1.0,1,0,0,14-11-2022 20:35,Irelia
Aniko Akemi,1.0,1,0,0,4-1-2023 11:4,Morgana
Anemiç,1.0,1,0,0,9-9-2022 10:4,Thresh
Amémet,1.0,1,0,0,5-2-2023 14:54,Vi
AmpaX,1.0,1,0,0,8-10-2022 16:38,Teemo
Ami Nami,1.0,1,0,0,24-9-2022 23:1,Ashe
Alzagh,1.0,1,0,0,19-5-2023 22:29,Zeri
AlwaysDAIKKZ,1.0,1,0,0,16-12-2022 21:56,Ahri
Alucard05,1.0,1,0,0,16-9-2022 10:4,Bard
AlterEg0,1.0,1,0,0,24-10-2022 12:37,Xerath
Allen Walker D3,1.0,1,0,0,5-1-2023 22:41,Ezreal
Alan III,1.0,1,0,0,1-8-2022 20:41,Yasuo
Akito Ryu,1.0,1,0,0,6-11-2022 20:59,MasterYi
AkaYazer,1.0,1,0,0,15-1-2023 15:10,Karthus
Aithu2371,1.0,1,0,0,6-5-2023 14:28,Lux
Air Rel Ya,1.0,1,0,0,7-8-2022 12:4,Gangplank
Ahurã Mãzdã,1.0,1,0,0,19-3-2023 13:12,Ashe
AhríSona IceTea,1.0,1,0,0,26-5-2022 17:11,Ezreal
AgonyIsFun,1.0,1,0,0,1-7-2022 18:15,Viego
Agnihai,1.0,1,0,0,9-5-2023 17:6,Warwick
Afkot,1.0,1,0,0,15-6-2022 16:39,Ivern
Afganistan MID,1.0,1,0,0,21-7-2022 21:48,Diana
Aeraldil,1.0,1,0,0,8-8-2022 10:19,Lucian
AdrianoGI,1.0,1,0,0,4-1-2023 11:5,Jinx
AdictoAlMango,1.0,1,0,0,20-3-2023 22:17,TwistedFate
Adellame,1.0,1,0,0,9-5-2023 17:5,Veigar
Adc is Fun Lmao,1.0,1,0,0,21-2-2023 17:21,Ekko
Acongwer,1.0,1,0,0,23-8-2022 16:46,Teemo
AcidWizzard,1.0,1,0,0,15-6-2022 15:42,Alistar
AcidPauly,1.0,1,0,0,28-8-2023 21:16,Kalista
Acid Mammoth,1.0,1,0,0,24-6-2023 14:59,Gnar
Acediuz,1.0,1,0,0,25-4-2023 12:6,Akali
Ace Only QUINN,1.0,1,0,0,25-3-2023 14:2,Kaisa
Accio Fingers,1.0,1,0,0,27-5-2023 19:17,Vayne
AbuOudeh,1.0,1,0,0,18-6-2023 14:22,Volibear
Abu4545,1.0,1,0,0,11-9-2022 15:26,Leblanc
Absal0m,1.0,1,0,0,2-2-2023 11:47,Shaco
Abbsalon,1.0,1,0,0,26-5-2022 17:30,Bard
Aarθn,1.0,1,0,0,25-4-2023 12:6,Nidalee
Aaeon,1.0,1,0,0,16-6-2023 10:26,Nasus
AVE Bard Simpson,1.0,1,0,0,14-7-2023 22:8,KSante
ASC Steel,1.0,1,0,0,26-2-2023 12:17,Ezreal
AP0LL02,1.0,1,0,0,25-6-2023 12:45,Blitzcrank
AJOOOZ,1.0,1,0,0,9-9-2022 11:13,Pyke
AJAB22,1.0,1,0,0,22-9-2023 13:16,Swain
ADDICT Khorne,1.0,1,0,0,22-10-2022 19:21,Kennen
A lil Birdy,1.0,1,0,0,12-3-2023 14:28,Orianna
A l a n B o n g,1.0,1,0,0,19-7-2023 19:28,Lucian
98Aaron,1.0,1,0,0,6-9-2022 10:26,Lucian
8 εpsilon 8,1.0,1,1,1,4-1-2023 11:4,Tristana
7th Art,1.0,1,0,0,22-6-2022 12:59,TwistedFate
7Greeeb,1.0,1,0,0,4-1-2023 11:5,Ahri
6SNK9,1.0,1,0,0,8-10-2022 16:38,Katarina
6 in a row,1.0,1,0,0,5-3-2023 12:31,Nami
5ona,1.0,1,0,0,30-7-2022 12:41,Teemo
474159ASCII,1.0,1,0,0,16-6-2023 10:28,Alistar
420Binklederg,1.0,1,0,0,2-7-2023 15:18,Nunu
420 Buff,1.0,1,0,0,11-7-2022 18:4,KogMaw
3pic Šetonas,1.0,1,0,0,26-12-2022 14:28,Swain
376356382462311,1.0,1,0,0,30-1-2023 15:56,Zilean
2626262626,1.0,1,0,0,16-11-2023 11:57,Qiyana
22cm Like a Boss,1.0,1,0,0,25-4-2023 12:6,Kindred
22092021,1.0,1,0,0,4-8-2022 19:46,Ezreal
1nfernoTrigger,1.0,1,0,0,6-11-2022 20:59,Vex
1aaq,1.0,1,0,0,24-9-2022 23:1,Brand
1InchOfLove,1.0,1,0,0,11-9-2022 15:26,Viego
198bpm,1.0,1,0,0,25-7-2022 9:56,Lissandra
19 Kung Flu 19,1.0,1,0,0,26-1-2023 14:17,Mordekaiser
1 Jn 4 8,1.0,1,0,0,22-10-2022 19:21,Khazix
0perator,1.0,1,0,0,8-11-2022 12:21,Fizz
0bsıdıan,1.0,1,0,0,22-11-2023 9:27,Sona
0PickleRick0,1.0,1,0,0,15-1-2023 15:10,Alistar
0NLYFANS ABUSER,1.0,1,0,0,18-10-2023 23:20,Lillia
0800 TOP FEED,1.0,1,0,0,18-6-2023 14:22,Ezreal
055 Destiny,1.0,1,0,0,26-5-2022 17:11,Zeri
04159,1.0,1,0,0,9-9-2022 10:4,Tristana
03cs,1.0,1,0,0,14-2-2023 19:58,Blitzcrank
01VIET,1.0,1,0,0,12-3-2023 14:26,TwistedFate
00FireHunter00,1.0,1,0,0,25-2-2023 12:34,Caitlyn
00DesertFox00,1.0,1,0,0,29-5-2023 21:56,Fiddlesticks
 Sorrowprime,1.0,1,0,0,5-8-2022 14:9,Karma
 Qzm,1.0,1,0,0,11-1-2023 20:35,Jayce
 POWER1g,1.0,1,0,0,15-5-2023 22:9,Zed
 Frôšt,1.0,1,0,0,1-7-2022 18:16,Vex
 Dirty psycho,1.0,1,0,0,16-6-2023 10:27,Udyr
 Akashie,1.0,1,0,0,27-5-2023 19:17,Xayah
دحيم,1.0,0,0,0,16-5-2023 15:50,TwistedFate
τhree,1.0,0,0,0,19-7-2022 11:48,Xayah
ΟώO,1.0,0,0,0,26-3-2023 16:46,Xayah
Νiκη,1.0,0,0,0,25-5-2023 20:53,Sylas
Νeekeri,1.0,0,0,0,29-4-2023 17:34,Talon
ΜissEverySmite,1.0,0,0,0,25-5-2023 20:53,Akshan
ΛBSΘL,1.0,0,0,0,17-11-2022 8:55,MonkeyKing
Δ7 Δ7 Δ7 Δ7,1.0,0,0,0,5-2-2023 14:54,Vex
ˇøˇ,1.0,0,0,0,19-7-2023 19:28,LeeSin
Țidecaller,1.0,0,0,0,25-4-2023 12:5,Kayle
ƒisted By Vi,1.0,0,0,0,1-7-2022 18:15,Senna
ńoobmaster69,1.0,0,0,0,11-1-2023 20:35,Blitzcrank
Łerche,1.0,0,0,0,11-7-2022 18:5,Azir
Łektrïqué,1.0,0,0,0,26-5-2022 17:11,Shen
þ Katarina þ,1.0,0,0,0,16-9-2022 10:4,Amumu
éollas,1.0,0,0,0,12-12-2022 8:37,Veigar
ånglok,1.0,0,0,0,6-11-2022 20:59,Mordekaiser
Ööz,1.0,0,0,0,6-11-2022 20:59,Seraphine
ÖnlyFawns,1.0,0,0,0,11-10-2023 18:30,TahmKench
Ðrunken Sailør,1.0,0,0,0,30-1-2023 16:38,Graves
Égirls,1.0,0,0,0,11-10-2023 18:30,Yasuo
Çιtır,1.0,0,0,0,5-9-2023 21:10,Azir
Ædel,1.0,0,0,0,30-1-2023 15:57,Neeko
Átlan,1.0,0,0,0,28-6-2023 21:27,Pyke
zzzubr,1.0,0,0,0,11-7-2022 18:5,Braum
zuhart,1.0,0,0,0,5-1-2023 22:56,Fiddlesticks
zkz3kz,1.0,0,0,0,23-8-2022 16:46,Ezreal
zfighter12,1.0,0,0,0,5-9-2023 21:10,Belveth
zeyp,1.0,0,0,0,12-3-2023 14:28,Leblanc
zebain,1.0,0,0,0,3-8-2022 14:48,Taliyah
zarbroak,1.0,0,0,0,27-11-2022 18:27,Zed
zTotto,1.0,0,0,0,25-4-2023 12:6,Twitch
youlikechopstick,1.0,0,0,0,18-10-2023 23:20,TwistedFate
yisitBlack,1.0,0,0,0,14-2-2023 19:58,Twitch
yhxhwwh6,1.0,0,1,0,17-11-2022 8:55,Yuumi
xxGotYouxx ,1.0,0,0,0,30-4-2023 20:18,Brand
xuache,1.0,0,0,0,19-3-2023 13:12,Vayne
xsotyca,1.0,0,0,0,2-5-2023 14:40,Xerath
xmusculox,1.0,0,0,0,28-9-2022 20:7,Nunu
xjotage,1.0,0,0,0,9-9-2022 10:4,Elise
xill0uT,1.0,0,0,0,27-11-2023 10:35,Tryndamere
xZodiaK95,1.0,0,0,0,20-3-2023 22:18,Gragas
xXxMaxxXx,1.0,0,0,0,19-5-2023 22:29,Jayce
xXWhiteDiamondXx,1.0,0,0,0,1-7-2022 18:15,Amumu
xXTheEvilQueenXx,1.0,0,0,0,29-5-2022 13:8,Shyvana
xXSim0nXx,1.0,0,0,0,7-12-2022 10:22,Neeko
xX KringyName Xx,1.0,0,0,0,3-5-2023 21:0,Thresh
xVerdianax,1.0,0,0,0,18-5-2023 19:11,Lulu
xToofi,1.0,0,0,0,11-7-2022 18:3,Jinx
xTiir,1.0,0,0,0,15-6-2022 15:43,Rumble
xTheKingJoker,1.0,0,0,0,4-1-2023 11:4,Zilean
xTechOne,1.0,0,0,0,7-2-2023 11:24,Gragas
xNesTi,1.0,0,0,0,5-3-2023 12:32,AurelionSol
xJulen02,1.0,0,0,0,19-7-2022 11:49,Kindred
xGiLL,1.0,0,0,0,25-7-2022 9:44,Brand
xFantast1c,1.0,0,0,0,16-6-2023 10:27,Jinx
xCrYsTaIL,1.0,0,1,0,6-11-2022 20:59,Shen
wwukkongg,1.0,0,0,0,17-12-2022 15:56,Fiora
wuLiciouz,1.0,0,0,0,8-7-2023 10:56,Teemo
wsq66350,1.0,0,0,0,19-7-2022 11:49,Fiddlesticks
woutds1,1.0,0,1,0,22-11-2023 9:27,Syndra
wixuh,1.0,0,0,0,14-2-2023 19:57,Tristana
wilibaba,1.0,0,0,0,16-7-2023 12:4,XinZhao
