temp: 15.6C 	 humi: 64.253% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.08Pa 	 gasRes: None Ohm 	 outside temp: 8.23 C
temp: 15.61C 	 humi: 64.335% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.04Pa 	 gasRes: None Ohm 	 outside temp: 8.23 C
temp: 15.61C 	 humi: 64.322% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.0Pa 	 gasRes: None Ohm 	 outside temp: 8.31 C
temp: 15.61C 	 humi: 64.553% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.94Pa 	 gasRes: None Ohm 	 outside temp: 8.19 C
temp: 15.62C 	 humi: 64.553% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.88Pa 	 gasRes: None Ohm 	 outside temp: 8.31 C
temp: 15.64C 	 humi: 64.556% 	 co2: 411 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.8Pa 	 gasRes: None Ohm 	 outside temp: 8.31 C
temp: 15.65C 	 humi: 64.779% 	 co2: 414 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.74Pa 	 gasRes: None Ohm 	 outside temp: 8.31 C
temp: 15.65C 	 humi: 64.861% 	 co2: 414 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.72Pa 	 gasRes: None Ohm 	 outside temp: 8.26 C
no files
temp: 15.65C 	 humi: 64.977% 	 co2: 414 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.72Pa 	 gasRes: None Ohm 	 outside temp: 8.3 C
temp: 15.65C 	 humi: 64.977% 	 co2: 412 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.72Pa 	 gasRes: None Ohm 	 outside temp: 8.34 C
temp: 15.65C 	 humi: 64.99% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.72Pa 	 gasRes: None Ohm 	 outside temp: 8.48 C
temp: 15.65C 	 humi: 64.908% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.69Pa 	 gasRes: None Ohm 	 outside temp: 8.44 C
temp: 15.65C 	 humi: 64.881% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.67Pa 	 gasRes: None Ohm 	 outside temp: 8.47 C
temp: 15.65C 	 humi: 64.915% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.67Pa 	 gasRes: None Ohm 	 outside temp: 8.47 C
temp: 15.65C 	 humi: 64.875% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.63Pa 	 gasRes: None Ohm 	 outside temp: 8.59 C
temp: 15.65C 	 humi: 64.915% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.61Pa 	 gasRes: None Ohm 	 outside temp: 8.62 C
temp: 15.66C 	 humi: 64.901% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.57Pa 	 gasRes: None Ohm 	 outside temp: 8.68 C
temp: 15.67C 	 humi: 64.893% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.55Pa 	 gasRes: None Ohm 	 outside temp: 8.68 C
temp: 15.67C 	 humi: 64.967% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.49Pa 	 gasRes: None Ohm 	 outside temp: 8.71 C
temp: 15.67C 	 humi: 65.016% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.47Pa 	 gasRes: None Ohm 	 outside temp: 8.71 C
temp: 15.68C 	 humi: 64.96% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.45Pa 	 gasRes: None Ohm 	 outside temp: 8.74 C
temp: 15.68C 	 humi: 64.989% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.41Pa 	 gasRes: None Ohm 	 outside temp: 8.79 C
temp: 15.69C 	 humi: 64.947% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.41Pa 	 gasRes: None Ohm 	 outside temp: 8.79 C
temp: 15.69C 	 humi: 65.043% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.37Pa 	 gasRes: None Ohm 	 outside temp: 8.95 C
temp: 15.69C 	 humi: 65.056% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.35Pa 	 gasRes: None Ohm 	 outside temp: 8.95 C
temp: 15.7C 	 humi: 65.041% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.33Pa 	 gasRes: None Ohm 	 outside temp: 9.01 C
temp: 15.71C 	 humi: 65.048% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.33Pa 	 gasRes: None Ohm 	 outside temp: 9.03 C
temp: 15.71C 	 humi: 65.075% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.32Pa 	 gasRes: None Ohm 	 outside temp: 9.06 C
temp: 15.71C 	 humi: 65.055% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.33Pa 	 gasRes: None Ohm 	 outside temp: 9.03 C
temp: 15.72C 	 humi: 65.107% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.32Pa 	 gasRes: None Ohm 	 outside temp: 9.03 C
temp: 15.72C 	 humi: 65.167% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.3Pa 	 gasRes: None Ohm 	 outside temp: 9.02 C
temp: 15.72C 	 humi: 65.173% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.3Pa 	 gasRes: None Ohm 	 outside temp: 9.03 C
temp: 15.73C 	 humi: 65.14% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.32Pa 	 gasRes: None Ohm 	 outside temp: 9.06 C
temp: 15.73C 	 humi: 65.223% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.32Pa 	 gasRes: None Ohm 	 outside temp: 9.18 C
temp: 15.74C 	 humi: 65.145% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.33Pa 	 gasRes: None Ohm 	 outside temp: 9.19 C
temp: 15.74C 	 humi: 65.199% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.35Pa 	 gasRes: None Ohm 	 outside temp: 9.19 C
temp: 15.75C 	 humi: 65.261% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.39Pa 	 gasRes: None Ohm 	 outside temp: 9.17 C
temp: 15.75C 	 humi: 65.235% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.43Pa 	 gasRes: None Ohm 	 outside temp: 9.41 C
temp: 15.75C 	 humi: 65.308% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.45Pa 	 gasRes: None Ohm 	 outside temp: 9.5 C
temp: 15.76C 	 humi: 65.287% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.47Pa 	 gasRes: None Ohm 	 outside temp: 9.52 C
temp: 15.76C 	 humi: 65.267% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.51Pa 	 gasRes: None Ohm 	 outside temp: 9.54 C
temp: 15.77C 	 humi: 65.313% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.51Pa 	 gasRes: None Ohm 	 outside temp: 9.54 C
temp: 15.77C 	 humi: 65.34% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.49Pa 	 gasRes: None Ohm 	 outside temp: 9.58 C
temp: 15.78C 	 humi: 65.299% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.49Pa 	 gasRes: None Ohm 	 outside temp: 9.58 C
temp: 15.79C 	 humi: 65.299% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.53Pa 	 gasRes: None Ohm 	 outside temp: 9.56 C
temp: 15.79C 	 humi: 65.339% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.53Pa 	 gasRes: None Ohm 	 outside temp: 9.57 C
temp: 15.8C 	 humi: 65.363% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.57Pa 	 gasRes: None Ohm 	 outside temp: 9.6 C
temp: 15.8C 	 humi: 65.363% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.63Pa 	 gasRes: None Ohm 	 outside temp: 9.63 C
temp: 15.81C 	 humi: 65.423% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.65Pa 	 gasRes: None Ohm 	 outside temp: 9.63 C
temp: 15.81C 	 humi: 65.39% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.67Pa 	 gasRes: None Ohm 	 outside temp: 9.64 C
temp: 15.82C 	 humi: 65.403% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.72Pa 	 gasRes: None Ohm 	 outside temp: 9.66 C
temp: 15.83C 	 humi: 65.428% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.74Pa 	 gasRes: None Ohm 	 outside temp: 9.64 C
temp: 15.83C 	 humi: 65.448% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.76Pa 	 gasRes: None Ohm 	 outside temp: 9.64 C
temp: 15.84C 	 humi: 65.442% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.8Pa 	 gasRes: None Ohm 	 outside temp: 9.64 C
temp: 15.85C 	 humi: 65.495% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.82Pa 	 gasRes: None Ohm 	 outside temp: 9.8 C
temp: 15.85C 	 humi: 65.509% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.84Pa 	 gasRes: None Ohm 	 outside temp: 9.8 C
temp: 15.86C 	 humi: 65.462% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.86Pa 	 gasRes: None Ohm 	 outside temp: 9.86 C
temp: 15.87C 	 humi: 65.59% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.92Pa 	 gasRes: None Ohm 	 outside temp: 9.86 C
temp: 15.87C 	 humi: 65.577% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1012.94Pa 	 gasRes: None Ohm 	 outside temp: 9.86 C
temp: 15.88C 	 humi: 65.624% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.0Pa 	 gasRes: None Ohm 	 outside temp: 9.88 C
temp: 15.88C 	 humi: 65.644% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.0Pa 	 gasRes: None Ohm 	 outside temp: 9.99 C
temp: 15.89C 	 humi: 65.602% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.02Pa 	 gasRes: None Ohm 	 outside temp: 10.01 C
temp: 15.9C 	 humi: 65.668% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.06Pa 	 gasRes: None Ohm 	 outside temp: 10.11 C
temp: 15.91C 	 humi: 65.694% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.08Pa 	 gasRes: None Ohm 	 outside temp: 10.15 C
temp: 15.91C 	 humi: 65.708% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.1Pa 	 gasRes: None Ohm 	 outside temp: 10.15 C
temp: 15.93C 	 humi: 65.74% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.14Pa 	 gasRes: None Ohm 	 outside temp: 10.15 C
temp: 15.93C 	 humi: 65.753% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.26Pa 	 gasRes: None Ohm 	 outside temp: 10.11 C
temp: 15.94C 	 humi: 65.759% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.28Pa 	 gasRes: None Ohm 	 outside temp: 10.11 C
temp: 15.95C 	 humi: 65.759% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.28Pa 	 gasRes: None Ohm 	 outside temp: 10.25 C
temp: 15.96C 	 humi: 65.751% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.34Pa 	 gasRes: None Ohm 	 outside temp: 10.25 C
temp: 15.97C 	 humi: 65.844% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.36Pa 	 gasRes: None Ohm 	 outside temp: 10.25 C
temp: 15.98C 	 humi: 65.747% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.44Pa 	 gasRes: None Ohm 	 outside temp: 10.18 C
temp: 15.99C 	 humi: 65.803% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.5Pa 	 gasRes: None Ohm 	 outside temp: 10.19 C
temp: 16.0C 	 humi: 65.867% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.52Pa 	 gasRes: None Ohm 	 outside temp: 10.22 C
temp: 16.01C 	 humi: 65.855% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.54Pa 	 gasRes: None Ohm 	 outside temp: 10.19 C
temp: 16.01C 	 humi: 65.895% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.58Pa 	 gasRes: None Ohm 	 outside temp: 10.19 C
temp: 16.02C 	 humi: 65.888% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.6Pa 	 gasRes: None Ohm 	 outside temp: 10.25 C
temp: 16.03C 	 humi: 65.851% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.65Pa 	 gasRes: None Ohm 	 outside temp: 10.25 C
temp: 16.04C 	 humi: 65.99% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.67Pa 	 gasRes: None Ohm 	 outside temp: 10.29 C
temp: 16.04C 	 humi: 65.99% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.67Pa 	 gasRes: None Ohm 	 outside temp: 10.3 C
temp: 16.05C 	 humi: 65.919% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.71Pa 	 gasRes: None Ohm 	 outside temp: 10.3 C
temp: 16.06C 	 humi: 66.009% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.73Pa 	 gasRes: None Ohm 	 outside temp: 10.35 C
temp: 16.06C 	 humi: 66.172% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.73Pa 	 gasRes: None Ohm 	 outside temp: 10.38 C
temp: 16.07C 	 humi: 66.267% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.75Pa 	 gasRes: None Ohm 	 outside temp: 10.41 C
temp: 16.08C 	 humi: 66.258% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.77Pa 	 gasRes: None Ohm 	 outside temp: 10.4 C
temp: 16.08C 	 humi: 66.267% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.77Pa 	 gasRes: None Ohm 	 outside temp: 10.43 C
temp: 16.09C 	 humi: 66.34% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.79Pa 	 gasRes: None Ohm 	 outside temp: 10.46 C
temp: 16.1C 	 humi: 66.289% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.79Pa 	 gasRes: None Ohm 	 outside temp: 10.51 C
temp: 16.11C 	 humi: 66.339% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.83Pa 	 gasRes: None Ohm 	 outside temp: 10.51 C
temp: 16.11C 	 humi: 66.302% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.83Pa 	 gasRes: None Ohm 	 outside temp: 10.51 C
temp: 16.12C 	 humi: 66.335% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.87Pa 	 gasRes: None Ohm 	 outside temp: 10.56 C
temp: 16.13C 	 humi: 66.341% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.93Pa 	 gasRes: None Ohm 	 outside temp: 10.56 C
temp: 16.14C 	 humi: 66.403% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.95Pa 	 gasRes: None Ohm 	 outside temp: 10.56 C
temp: 16.14C 	 humi: 66.333% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.97Pa 	 gasRes: None Ohm 	 outside temp: 10.56 C
temp: 16.15C 	 humi: 66.437% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.99Pa 	 gasRes: None Ohm 	 outside temp: 10.56 C
temp: 16.15C 	 humi: 66.416% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.01Pa 	 gasRes: None Ohm 	 outside temp: 10.55 C
temp: 16.16C 	 humi: 66.406% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1013.99Pa 	 gasRes: None Ohm 	 outside temp: 10.56 C
temp: 16.17C 	 humi: 66.374% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.03Pa 	 gasRes: None Ohm 	 outside temp: 10.56 C
temp: 16.17C 	 humi: 66.443% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.04Pa 	 gasRes: None Ohm 	 outside temp: 10.66 C
temp: 16.18C 	 humi: 66.399% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.04Pa 	 gasRes: None Ohm 	 outside temp: 10.66 C
temp: 16.18C 	 humi: 66.433% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.1Pa 	 gasRes: None Ohm 	 outside temp: 10.66 C
temp: 16.19C 	 humi: 66.495% 	 co2: 409 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.12Pa 	 gasRes: None Ohm 	 outside temp: 10.66 C
temp: 16.19C 	 humi: 66.565% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.14Pa 	 gasRes: None Ohm 	 outside temp: 10.6 C
temp: 16.21C 	 humi: 66.51% 	 co2: 410 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.22Pa 	 gasRes: None Ohm 	 outside temp: 10.6 C
temp: 16.21C 	 humi: 66.52% 	 co2: 422 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.24Pa 	 gasRes: None Ohm 	 outside temp: 10.6 C
temp: 16.22C 	 humi: 66.607% 	 co2: 420 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.28Pa 	 gasRes: None Ohm 	 outside temp: 10.6 C
temp: 16.23C 	 humi: 66.653% 	 co2: 425 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.3Pa 	 gasRes: None Ohm 	 outside temp: 10.6 C
temp: 16.25C 	 humi: 66.548% 	 co2: 425 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.34Pa 	 gasRes: None Ohm 	 outside temp: 10.6 C
temp: 16.26C 	 humi: 66.631% 	 co2: 435 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.36Pa 	 gasRes: None Ohm 	 outside temp: 10.65 C
temp: 16.26C 	 humi: 66.975% 	 co2: 447 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.4Pa 	 gasRes: None Ohm 	 outside temp: 10.65 C
temp: 16.27C 	 humi: 67.151% 	 co2: 454 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.44Pa 	 gasRes: None Ohm 	 outside temp: 10.65 C
temp: 16.27C 	 humi: 67.181% 	 co2: 462 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.5Pa 	 gasRes: None Ohm 	 outside temp: 10.65 C
temp: 16.27C 	 humi: 67.255% 	 co2: 476 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.51Pa 	 gasRes: None Ohm 	 outside temp: 10.66 C
temp: 16.28C 	 humi: 67.241% 	 co2: 489 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.55Pa 	 gasRes: None Ohm 	 outside temp: 10.66 C
temp: 16.28C 	 humi: 67.435% 	 co2: 490 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.59Pa 	 gasRes: None Ohm 	 outside temp: 10.7 C
temp: 16.28C 	 humi: 67.676% 	 co2: 493 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.65Pa 	 gasRes: None Ohm 	 outside temp: 10.7 C
temp: 16.28C 	 humi: 67.642% 	 co2: 492 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.69Pa 	 gasRes: None Ohm 	 outside temp: 10.77 C
temp: 16.28C 	 humi: 67.642% 	 co2: 493 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.71Pa 	 gasRes: None Ohm 	 outside temp: 10.77 C
temp: 16.28C 	 humi: 67.629% 	 co2: 491 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.73Pa 	 gasRes: None Ohm 	 outside temp: 10.77 C
temp: 16.28C 	 humi: 67.586% 	 co2: 484 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.77Pa 	 gasRes: None Ohm 	 outside temp: 10.78 C
temp: 16.28C 	 humi: 67.579% 	 co2: 484 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.81Pa 	 gasRes: None Ohm 	 outside temp: 10.78 C
temp: 16.28C 	 humi: 67.599% 	 co2: 486 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.83Pa 	 gasRes: None Ohm 	 outside temp: 10.62 C
temp: 16.27C 	 humi: 67.579% 	 co2: 484 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.87Pa 	 gasRes: None Ohm 	 outside temp: 10.64 C
temp: 16.27C 	 humi: 67.663% 	 co2: 487 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.89Pa 	 gasRes: None Ohm 	 outside temp: 10.64 C
temp: 16.26C 	 humi: 67.677% 	 co2: 488 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.93Pa 	 gasRes: None Ohm 	 outside temp: 10.64 C
temp: 16.29C 	 humi: 67.544% 	 co2: 537 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.95Pa 	 gasRes: None Ohm 	 outside temp: 10.66 C
temp: 16.33C 	 humi: 68.391% 	 co2: 533 	 pm25: -1.0 	 pm100: -1.0 	 press: 1014.97Pa 	 gasRes: None Ohm 	 outside temp: 10.66 C
temp: 16.38C 	 humi: 68.364% 	 co2: 520 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.02Pa 	 gasRes: None Ohm 	 outside temp: 10.63 C
temp: 16.42C 	 humi: 68.249% 	 co2: 543 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.04Pa 	 gasRes: None Ohm 	 outside temp: 10.67 C
temp: 16.44C 	 humi: 68.968% 	 co2: 552 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.08Pa 	 gasRes: None Ohm 	 outside temp: 10.67 C
temp: 16.45C 	 humi: 69.189% 	 co2: 566 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.1Pa 	 gasRes: None Ohm 	 outside temp: 10.7 C
temp: 16.44C 	 humi: 69.302% 	 co2: 562 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.1Pa 	 gasRes: None Ohm 	 outside temp: 10.72 C
temp: 16.43C 	 humi: 69.197% 	 co2: 554 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.1Pa 	 gasRes: None Ohm 	 outside temp: 10.74 C
temp: 16.42C 	 humi: 68.962% 	 co2: 545 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.14Pa 	 gasRes: None Ohm 	 outside temp: 10.74 C
temp: 16.41C 	 humi: 68.851% 	 co2: 539 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.18Pa 	 gasRes: None Ohm 	 outside temp: 10.82 C
temp: 16.39C 	 humi: 68.641% 	 co2: 533 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.18Pa 	 gasRes: None Ohm 	 outside temp: 10.82 C
temp: 16.38C 	 humi: 68.634% 	 co2: 526 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.22Pa 	 gasRes: None Ohm 	 outside temp: 10.82 C
temp: 16.37C 	 humi: 68.456% 	 co2: 518 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.22Pa 	 gasRes: None Ohm 	 outside temp: 10.82 C
temp: 16.36C 	 humi: 68.47% 	 co2: 517 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.24Pa 	 gasRes: None Ohm 	 outside temp: 10.86 C
temp: 16.35C 	 humi: 68.394% 	 co2: 506 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.24Pa 	 gasRes: None Ohm 	 outside temp: 10.83 C
temp: 16.35C 	 humi: 68.256% 	 co2: 498 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.26Pa 	 gasRes: None Ohm 	 outside temp: 10.93 C
temp: 16.34C 	 humi: 68.202% 	 co2: 497 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.26Pa 	 gasRes: None Ohm 	 outside temp: 10.93 C
temp: 16.34C 	 humi: 68.132% 	 co2: 489 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.28Pa 	 gasRes: None Ohm 	 outside temp: 10.97 C
temp: 16.34C 	 humi: 68.091% 	 co2: 491 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.3Pa 	 gasRes: None Ohm 	 outside temp: 10.97 C
temp: 16.34C 	 humi: 68.27% 	 co2: 536 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.28Pa 	 gasRes: None Ohm 	 outside temp: 10.97 C
temp: 16.34C 	 humi: 68.381% 	 co2: 531 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.28Pa 	 gasRes: None Ohm 	 outside temp: 10.97 C
temp: 16.34C 	 humi: 68.326% 	 co2: 527 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.28Pa 	 gasRes: None Ohm 	 outside temp: 10.98 C
temp: 16.35C 	 humi: 68.471% 	 co2: 525 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.28Pa 	 gasRes: None Ohm 	 outside temp: 11.02 C
temp: 16.34C 	 humi: 68.505% 	 co2: 523 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.28Pa 	 gasRes: None Ohm 	 outside temp: 11.02 C
temp: 16.34C 	 humi: 68.347% 	 co2: 521 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.26Pa 	 gasRes: None Ohm 	 outside temp: 11.02 C
temp: 16.34C 	 humi: 68.36% 	 co2: 523 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.22Pa 	 gasRes: None Ohm 	 outside temp: 11.08 C
temp: 16.34C 	 humi: 68.354% 	 co2: 518 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.22Pa 	 gasRes: None Ohm 	 outside temp: 11.13 C
temp: 16.34C 	 humi: 68.374% 	 co2: 531 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.2Pa 	 gasRes: None Ohm 	 outside temp: 11.22 C
temp: 16.35C 	 humi: 68.41% 	 co2: 525 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.16Pa 	 gasRes: None Ohm 	 outside temp: 11.26 C
temp: 16.35C 	 humi: 68.424% 	 co2: 519 	 pm25: -1.0 	 pm100: -1.0 	 press: 1015.16Pa 	 gasRes: None Ohm 	 outside temp: 11.24 C
