champion_id,champion_name,played,won,kills,deaths,assists,average_damage_dealt,average_damage_taken,damage_diff,double_kills,triple_kills,quadra_kills,penta_kills,unreal_kills,average_healing_done,cc_score,winrate
59,JarvanIV,1.0,1,22,12,39,47293,30080,17213,3,0,0,0,0,5422,60,100
2,Olaf,1.0,1,15,15,25,40920,49748,-8828,5,0,0,0,0,7775,25,100
45,Veigar,1.0,1,11,10,33,30878,49848,-18970,1,0,0,0,0,8292,28,100
516,Ornn,1.0,1,2,14,28,16883,52227,-35344,0,0,0,0,0,1686,50,100
412,Thresh,1.0,0,3,7,14,4614,15523,-10909,1,0,0,0,0,908,18,0
39,Irelia,1.0,0,2,17,33,41653,58139,-16486,0,0,0,0,0,14485,30,0
517,Sylas,1.0,0,11,18,43,47621,70313,-22692,2,0,0,0,0,18916,29,0
