champion_id,champion_name,played,won,kills,deaths,assists,average_damage_dealt,average_damage_taken,damage_diff,double_kills,triple_kills,quadra_kills,penta_kills,unreal_kills,average_healing_done,cc_score,winrate
86,Garen,2.0,2,18,13,8,41451,27160,14291,2,0,0,0,0,7844,51,100
122,Darius,2.0,2,14,20,12,41193,50505,-9312,1,0,0,0,0,11883,36,100
54,Malphite,2.0,1,15,12,8,40232,30264,9968,1,0,0,0,0,6580,43,50
32,Amumu,2.0,0,7,16,11,24374,40954,-16580,0,0,0,0,0,15344,69,0
15,Sivir,1.0,0,6,5,4,20991,24424,-3433,1,0,0,0,0,8113,3,0
17,Teemo,1.0,0,3,8,6,20508,26519,-6011,1,0,0,0,0,11640,101,0
27,Singed,1.0,0,3,7,2,13250,21414,-8164,0,0,0,0,0,3088,39,0
33,Rammus,1.0,0,3,7,1,9011,20848,-11837,0,0,0,0,0,4068,82,0
223,TahmKench,1.0,0,5,7,3,23030,39648,-16618,0,0,0,0,0,9318,72,0
