champion_id,champion_name,played,won,kills,deaths,assists,average_damage_dealt,average_damage_taken,damage_diff,double_kills,triple_kills,quadra_kills,penta_kills,unreal_kills,average_healing_done,cc_score,winrate
75,Nasus,1.0,1,9,7,7,21537,19700,1837,1,0,0,0,0,2537,21,100
76,Nidalee,1.0,1,5,12,9,35656,41035,-5379,0,0,0,0,0,2905,19,100
161,Velkoz,1.0,1,2,10,3,20069,31643,-11574,0,0,0,0,0,3933,26,100
147,Seraphine,1.0,1,3,10,1,9503,29031,-19528,0,0,0,0,0,2510,52,100
53,Blitzcrank,3.0,2,21,21,16,27567,35927,-8359,4,0,0,0,0,5641,24,66
89,Leona,1.0,0,5,6,6,22067,25721,-3654,1,0,0,0,0,53,53,0
30,Karthus,1.0,0,6,10,1,19563,24736,-5173,1,0,0,0,0,1158,23,0
