champion_id,champion_name,played,won,kills,deaths,assists,average_damage_dealt,average_damage_taken,damage_diff,double_kills,triple_kills,quadra_kills,penta_kills,unreal_kills,average_healing_done,cc_score,winrate
63,Brand,1.0,1,4,9,8,20019,23641,-3622,1,0,0,0,0,2263,12,100
555,Pyke,1.0,1,3,7,2,14776,25011,-10235,0,0,0,0,0,6408,2,100
99,Lux,1.0,1,0,11,3,13815,26693,-12878,0,0,0,0,0,1216,16,100
101,Xerath,1.0,1,1,8,3,12369,29215,-16846,0,0,0,0,0,1637,4,100
50,Swain,1.0,1,3,11,15,22563,47722,-25159,0,0,0,0,0,3958,38,100
147,Seraphine,1.0,0,7,7,11,48130,51769,-3639,0,0,0,0,0,19345,86,0
16,Soraka,1.0,0,2,6,3,10556,14315,-3759,0,0,0,0,0,1666,23,0
134,Syndra,1.0,0,3,5,2,14206,27311,-13105,0,0,0,0,0,1757,27,0
