champion_id,champion_name,played,won,kills,deaths,assists,average_damage_dealt,average_damage_taken,damage_diff,double_kills,triple_kills,quadra_kills,penta_kills,unreal_kills,average_healing_done,cc_score,winrate
235,Senna,1.0,1,11,6,39,35939,16102,19837,0,0,0,0,0,9946,32,100
236,Lucian,1.0,0,22,13,16,40827,30547,10280,4,0,0,0,0,5745,1,0
