champion_id,champion_name,played,won,kills,deaths,assists,average_damage_dealt,average_damage_taken,damage_diff,double_kills,triple_kills,quadra_kills,penta_kills,unreal_kills,average_healing_done,cc_score,winrate
81,Ezreal,1.0,1,12,9,14,47578,41986,5592,0,0,0,0,0,10237,6,100
42,Corki,1.0,0,10,13,14,42842,45695,-2853,1,0,0,0,0,1135,7,0
