champion_id,champion_name,played_with,won_with,played_against,lost_against,winrate,tot_played
420,Illaoi,3.0,3,0,0,100,3
427,Ivern,2.0,2,0,0,100,2
58,Renekton,2.0,2,0,0,100,2
131,Diana,2.0,2,0,0,100,2
75,Nasus,2.0,2,0,0,100,2
19,Warwick,1.0,1,0,0,100,1
82,Mordekaiser,1.0,1,0,0,100,1
233,Briar,1.0,1,0,0,100,1
245,Ekko,1.0,1,0,0,100,1
234,Viego,1.0,1,0,0,100,1
61,Orianna,1.0,1,0,0,100,1
16,Soraka,1.0,1,0,0,100,1
96,KogMaw,1.0,1,0,0,100,1
72,Skarner,1.0,1,0,0,100,1
711,Vex,1.0,1,0,0,100,1
147,Seraphine,1.0,1,0,0,100,1
360,Samira,1.0,1,0,0,100,1
254,Vi,1.0,1,0,0,100,1
35,Shaco,0.0,0,1,1,100,1
107,Rengar,0.0,0,1,1,100,1
888,Renata,0.0,0,1,1,100,1
145,Kaisa,0.0,0,1,1,100,1
161,Velkoz,1.0,1,1,0,50,2
54,Malphite,0.0,0,2,1,50,2
412,Thresh,0.0,0,2,0,0,2
236,Lucian,0.0,0,2,0,0,2
50,Swain,0.0,0,2,0,0,2
64,LeeSin,0.0,0,2,0,0,2
523,Aphelios,0.0,0,2,0,0,2
83,Yorick,0.0,0,2,0,0,2
56,Nocturne,1.0,0,1,0,0,2
222,Jinx,0.0,0,1,0,0,1
268,Azir,0.0,0,1,0,0,1
29,Twitch,0.0,0,1,0,0,1
122,Darius,0.0,0,1,0,0,1
90,Malzahar,0.0,0,1,0,0,1
235,Senna,0.0,0,1,0,0,1
121,Khazix,0.0,0,1,0,0,1
875,Sett,0.0,0,1,0,0,1
518,Neeko,0.0,0,1,0,0,1
23,Tryndamere,0.0,0,1,0,0,1
202,Jhin,1.0,0,0,0,0,1
76,Nidalee,1.0,0,0,0,0,1
18,Tristana,1.0,0,0,0,0,1
516,Ornn,1.0,0,0,0,0,1
