date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance
2024-01-23,00:02:15,16.6,7.87,55.618,528,7.5,9.0,1015.34,
2024-01-23,00:07:15,16.56,7.88,55.70399999999999,521,7.4,9.5,1015.39,
2024-01-23,00:12:15,16.52,7.88,55.735,503,7.0,8.8,1015.53,
2024-01-23,00:17:15,16.48,7.88,55.499,491,6.2,9.4,1015.63,
2024-01-23,00:22:15,16.46,7.88,55.306999999999995,463,8.2,13.3,1015.75,
2024-01-23,00:27:15,16.47,8.03,55.045,442,7.4,12.2,1015.89,
2024-01-23,00:32:15,16.51,8.01,54.802,449,6.8,10.4,1016.01,
2024-01-23,00:37:15,16.53,8.03,55.033,461,7.2,8.0,1016.11,
2024-01-23,00:42:15,16.53,8.02,55.222,445,7.1,9.3,1016.21,
2024-01-23,00:47:15,16.56,8.02,54.896,441,7.2,10.2,1016.22,
2024-01-23,00:52:15,16.58,7.91,54.82899999999999,447,7.8,9.9,1016.32,
2024-01-23,00:57:15,16.56,7.84,54.896,445,7.1,10.9,1016.4,
2024-01-23,01:02:15,16.55,7.91,54.865,452,6.5,10.0,1016.5,
2024-01-23,01:07:15,16.53,7.81,54.826,442,7.2,10.3,1016.62,
2024-01-23,01:12:15,16.52,7.81,54.385,430,8.5,12.2,1016.71,
2024-01-23,01:17:15,16.53,7.81,54.3,427,8.5,11.2,1016.85,
2024-01-23,01:22:15,16.53,7.81,53.82899999999999,415,7.1,10.8,1017.03,
2024-01-23,01:27:15,16.54,7.71,53.827,412,7.3,14.6,1017.09,
2024-01-23,01:32:15,16.54,7.71,53.795,414,8.5,12.9,1017.16,
2024-01-23,01:37:15,16.53,7.71,53.448,410,7.9,10.8,1017.28,
2024-01-23,01:42:15,16.54,7.71,53.35,410,6.7,9.3,1017.36,
2024-01-23,01:47:15,16.54,7.69,53.394,410,7.6,11.3,1017.46,
2024-01-23,01:52:15,16.54,7.63,53.151,411,8.2,12.0,1017.57,
2024-01-23,01:57:15,16.52,7.63,53.121,410,7.7,9.5,1017.65,
2024-01-23,02:02:15,16.52,7.63,52.864,410,7.4,10.6,1017.73,
2024-01-23,02:07:15,16.5,7.63,53.035,410,6.5,10.6,1017.81,
2024-01-23,02:12:15,16.5,7.63,52.732,410,8.4,13.0,1017.87,
2024-01-23,02:17:15,16.5,7.63,52.803,410,7.5,11.1,1017.95,
2024-01-23,02:22:15,16.49,7.53,52.717,410,7.3,12.9,1018.02,
2024-01-23,02:27:15,16.48,7.53,52.773,410,6.2,12.4,1018.1,
2024-01-23,02:32:15,16.47,7.54,52.786,410,6.0,10.1,1018.18,
2024-01-23,02:37:15,16.45,7.53,52.777,410,7.2,9.3,1018.28,
2024-01-23,02:42:15,16.43,7.52,52.76300000000001,410,8.1,11.5,1018.43,
2024-01-23,02:47:15,16.42,7.52,52.574,410,6.6,10.3,1018.5,
2024-01-23,02:52:15,16.42,7.52,52.556000000000004,410,7.3,11.1,1018.6,
2024-01-23,02:57:15,16.42,7.48,52.33,410,7.1,9.7,1018.68,
2024-01-23,03:02:15,16.41,7.48,52.56800000000001,410,5.1,10.7,1018.76,
2024-01-23,03:07:15,16.42,7.48,52.234,410,7.6,11.0,1018.86,
2024-01-23,03:12:15,16.43,7.48,52.335,410,8.2,13.4,1018.89,
2024-01-23,03:17:15,16.43,7.47,52.316,410,5.5,9.9,1018.99,
2024-01-23,03:22:15,16.42,7.43,52.24,410,7.2,13.6,1019.11,
2024-01-23,03:27:15,16.42,7.43,51.807,410,5.8,9.5,1019.19,
2024-01-23,03:32:15,16.43,7.43,51.881,410,5.9,8.4,1019.25,
2024-01-23,03:37:15,16.44,7.36,52.035,410,6.8,10.7,1019.36,
2024-01-23,03:42:15,16.44,7.36,51.964,410,5.4,9.9,1019.46,
2024-01-23,03:47:15,16.43,7.27,52.041,410,5.9,9.5,1019.54,
2024-01-23,03:52:15,16.42,7.27,52.023999999999994,410,6.9,9.7,1019.62,
2024-01-23,03:57:15,16.42,7.27,51.807,410,5.7,10.8,1019.72,
2024-01-23,04:02:15,16.41,7.26,51.998999999999995,410,5.9,8.0,1019.78,
2024-01-23,04:07:15,16.4,7.16,51.905,410,5.8,10.1,1019.89,
2024-01-23,04:12:15,16.39,7.16,51.898999999999994,410,5.7,11.2,1019.93,
2024-01-23,04:17:15,16.38,7.16,52.148,410,6.3,11.5,1020.03,
2024-01-23,04:22:15,16.37,7.16,52.068999999999996,410,6.2,11.8,1020.13,
2024-01-23,04:27:15,16.35,7.0,51.938,410,5.3,9.2,1020.22,
2024-01-23,04:32:15,16.33,7.0,51.79600000000001,410,5.4,12.6,1020.28,
2024-01-23,04:37:15,16.33,7.0,51.725,410,6.3,8.4,1020.38,
2024-01-23,04:42:15,16.32,6.99,51.833,410,4.9,8.8,1020.5,
2024-01-23,04:47:15,16.32,6.99,51.648,410,5.6,11.6,1020.64,
2024-01-23,04:52:15,16.32,6.91,51.802,410,5.4,8.8,1020.71,
2024-01-23,04:57:15,16.33,6.91,51.839,410,5.5,11.1,1020.83,
2024-01-23,05:02:15,16.34,6.91,51.778999999999996,411,4.3,8.8,1021.04,
2024-01-23,05:07:15,16.35,6.91,51.719,410,6.4,11.9,1021.11,
2024-01-23,05:12:15,16.34,6.91,51.958,410,4.8,8.0,1021.23,
2024-01-23,05:17:15,16.35,6.91,51.63,410,5.1,9.1,1021.35,
2024-01-23,05:22:15,16.35,6.9,51.611000000000004,410,5.4,10.2,1021.47,
2024-01-23,05:27:15,16.33,6.9,51.725,410,6.6,9.7,1021.54,
2024-01-23,05:32:15,16.32,6.9,51.555,410,6.2,9.0,1021.64,
2024-01-23,05:37:15,16.3,6.97,51.563,410,6.3,10.6,1021.78,
2024-01-23,05:42:15,16.29,6.97,51.658,410,4.5,7.8,1021.88,
2024-01-23,05:47:15,16.28,6.97,51.617,410,4.5,8.9,1021.98,
2024-01-23,05:52:15,16.27,6.96,51.617,410,4.9,10.8,1022.05,
2024-01-23,05:57:15,16.26,6.96,51.683,410,5.9,11.4,1022.13,
2024-01-23,06:02:15,16.25,6.96,51.61600000000001,410,6.1,9.7,1022.23,
2024-01-23,06:07:15,16.24,6.85,51.753,410,5.4,8.6,1022.31,
