date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2023-05-19,12:20:00,20.26,16.89,45.48,475,255.9,3174.3,1026.96,132988.56196893333,0.684699,44.25,0.0,583.186584,186258.0,44.272179,35.027522999999995,0.0,102692.0,21.440001,45.796642,21.375282
2023-05-19,12:25:00,21.36,16.85,42.912,487,972.7,3174.3,1026.94,323549.1888883662,1000.0,42.914001,0.0,6835.257812000003,350557.0,43.105938,380.015961,2.0,102694.0,22.42,683.525757,22.355293
2023-05-19,12:30:00,21.6,16.85,40.399,510,870.3,3174.3,1026.85,460586.7771475457,1000.0,41.577,0.0,5416.263672,466339.0,41.874706,265.862061,2.0,102685.0,22.5,541.626343,22.435287
2023-05-19,12:35:00,22.11,16.85,41.556,484,1689.5,3174.3,1026.81,539375.5931987606,278.44921899999997,41.665001000000004,0.0,4432.457031,559606.0,42.018059,215.36996499999998,3.0,102685.0,22.969998999999998,443.24569699999995,22.905294
2023-05-19,12:40:00,22.51,17.1,40.87300000000001,490,1331.1,3174.3,1026.77,611757.37790362,91.897469,41.075001,0.0,3699.10791,639778.0,41.419525,182.537491,3.0,102675.0,23.35,369.910797,23.285297
2023-05-19,12:45:00,22.73,17.22,40.733,499,2047.9,3174.3,1026.75,669092.6836573939,39.284534,41.01100200000001,0.0,3136.909668,703155.0,41.354733,157.318756,3.0,102675.0,23.549999,313.690979,23.485294
2023-05-19,12:50:00,22.87,17.18,40.339,504,1996.7,3174.3,1026.69,784568.0781592486,19.150126,40.592999,0.0,2661.584961,778547.0,40.968498,135.917816,3.0,102669.0,23.66,266.158508,23.595295
2023-05-19,12:55:00,22.96,17.12,40.536,512,2559.9,3174.3,1026.69,839800.9407489371,10.739149000000001,40.754002,0.0,2278.946289,828221.0,41.127262,118.64423400000001,3.0,102667.0,23.76,227.894623,23.695282000000002
2023-05-19,13:00:00,23.07,17.17,40.104,521,102.3,3174.3,1026.67,890129.7577244394,6.5932429999999975,40.480999,0.0,1956.217651,882353.0,40.87574,104.023285,3.0,102671.0,23.860001,195.621765,23.795296
2023-05-19,13:05:00,23.24,17.12,39.996,514,1945.5,3174.3,1026.65,934032.5579450079,4.250501,40.375999,0.0,1665.799683,934903.0,40.76912700000001,90.800758,3.0,102663.0,24.0,166.579971,23.935282
2023-05-19,13:10:00,23.23,17.17,39.864000000000004,508,1587.1,3174.3,1026.63,977419.8543941148,2.959967,40.094002,0.0,1426.418579,977552.0,40.490852,79.86623399999998,3.0,102665.0,23.98,142.641861,23.915293
2023-05-19,13:15:00,23.07,17.32,39.972,486,1484.7,3174.3,1026.61,1012024.5483413023,2.193942,40.25,0.0,1228.304443,1020408.0,40.627216,70.785431,3.0,102663.0,23.870001000000002,122.830444,23.805294
2023-05-19,13:20:00,23.16,17.54,39.617,488,3430.3,5669.9,1026.61,1055014.428745736,1.624842,40.183998,0.0,1029.653198,1062992.0,40.547474,61.61512800000001,3.0,102659.0,23.950001,102.965324,23.885298
2023-05-19,13:25:00,23.51,17.57,39.982,619,3071.9,3174.3,1026.57,1066901.9098884885,1.16743,40.301998,0.0,810.9471440000003,1089588.0,40.678329,51.43564600000001,3.0,102657.0,24.299999,81.094711,24.235294
2023-05-19,13:30:00,23.71,17.57,39.855,574,2201.5,3174.3,1026.55,1112335.304279127,0.926653,40.168999,0.0,663.258484,1115702.0,40.574329,44.301582,3.0,102655.0,24.459999,65.814621,24.395294
2023-05-19,13:35:00,23.83,17.57,39.778,569,409.5,3174.3,1026.61,1118907.4450729222,0.77307,40.164001,0.0,615.308105,1130653.0,40.57172,38.680153000000004,3.0,102657.0,24.59,53.827026000000004,24.525282
2023-05-19,13:40:00,23.83,17.85,39.994,579,1843.1,3174.3,1026.53,1130597.517899619,0.626296,40.181,0.0,559.594788,1155822.0,40.553398,32.094879,3.0,102649.0,24.6,39.898697,24.535294
2023-05-19,13:45:00,24.08,17.96,39.46,574,2969.5,3174.3,1026.43,1163594.9738805622,0.5081869999999999,39.842999,0.0,504.297729,1201068.0,40.248734000000006,25.513428,3.0,102645.0,24.799999,26.074432,24.735289
2023-05-19,13:50:00,24.0,17.91,39.312,546,2713.5,3174.3,1026.43,1175330.2171067672,0.513346,39.33700200000001,0.0,506.970245,1228389.0,39.692146,25.821655,2.0,102647.0,24.809999,26.742563,24.745296
2023-05-19,13:55:00,24.16,17.96,38.87300000000001,507,3174.3,3174.3,1026.43,1215891.3560099923,0.54987,39.297001,0.0,525.157593,1222826.0,39.695267,27.91554600000001,2.0,102643.0,24.9,31.289392,24.835293
2023-05-19,14:00:00,23.94,17.76,38.391,498,3071.9,3174.3,1026.4,1237745.6039668215,0.513573,38.328999,0.0,507.087616,1284491.0,38.729374,25.812061,2.0,102642.0,24.68,26.771902,24.615284
2023-05-19,14:05:00,24.06,17.96,38.431,481,3123.1,3174.3,1026.32,1266722.9148325308,0.530907,38.626999,0.0,515.871277,1286940.0,38.942657000000004,26.796858,2.0,102634.0,24.91,28.967819,24.845292999999998
2023-05-19,14:10:00,24.24,17.76,38.399,493,3379.1,3174.3,1026.3,1269908.302377969,0.510788,38.769001,0.0,505.648376,1327434.0,39.145287,25.628717,2.0,102630.0,25.02,26.412096,24.955296
2023-05-19,14:15:00,23.98,17.86,38.781,504,1740.7,3174.3,1026.28,1287171.2805979112,0.550325,39.125,0.0,525.37677,1317073.0,39.470482000000004,27.814896,2.0,102632.0,24.799999,31.344193,24.735294
2023-05-19,14:20:00,23.44,17.86,37.253,444,4044.5,3174.1,1026.28,1304910.0687382312,0.617398,37.872002,0.0,555.808533,1360887.0,38.12640800000001,31.196901,3.0,102626.0,24.42,38.952133,24.355295
2023-05-19,14:25:00,24.15,17.86,37.88800000000001,511,2252.7,5669.9,1026.18,1319686.9196481185,0.504839,38.078998999999996,0.0,502.54852300000016,1378958.0,38.389526000000004,25.278639000000002,2.0,102618.0,25.01,25.637133,24.945295
2023-05-19,14:30:00,24.41,17.84,37.718,540,3123.1,3174.1,1026.26,1327783.155568026,0.507949,37.877998,0.0,504.173737,1391753.0,38.180058,25.45064,2.0,102630.0,25.280001,26.043434,25.215281
2023-05-19,14:35:00,24.5,18.03,38.142,530,5990.3,3174.1,1026.28,1332454.3347807128,0.502668,38.5,0.0,501.408203,1393189.0,38.82798,25.1507,2.0,102628.0,25.309998999999998,25.352055,25.245279
2023-05-19,14:40:00,24.63,18.03,39.179,555,204.7,5669.9,1026.18,1313964.081597045,0.512891,39.318001,0.0,506.735535,1374745.0,39.635933,25.714815,2.0,102622.0,25.48,26.683887,25.415293
2023-05-19,14:45:00,24.7,18.29,39.171,582,255.9,5669.9,1026.18,1313964.081597045,0.514171,39.506001,0.0,507.39538600000003,1362260.0,39.783989,25.785051,2.0,102616.0,25.6,26.848845,25.535292000000002
