date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance
2024-01-13,03:48:09,13.53,3.96,55.697,409,1.0,1.6,1028.33,
2024-01-13,03:53:09,13.52,3.96,55.49800000000001,409,1.2,1.8,1028.27,
2024-01-13,03:58:09,13.49,3.95,55.61600000000001,409,1.3,1.4,1028.2,
2024-01-13,04:03:09,13.46,3.95,55.75100000000001,409,1.1,2.3,1028.14,
2024-01-13,04:08:09,13.44,3.87,55.738,409,1.1,1.6,1028.08,
2024-01-13,04:13:09,13.4,3.85,55.975,409,1.1,1.5,1028.0,
2024-01-13,04:18:09,13.37,3.87,55.934,409,1.0,1.3,1027.96,
2024-01-13,04:23:09,13.38,3.85,55.71100000000001,409,1.1,1.7,1027.86,
2024-01-13,04:28:09,13.35,3.85,56.112,409,1.2,2.1,1027.78,
2024-01-13,04:33:09,13.25,3.85,56.586999999999996,408,1.1,2.5,1027.75,
2024-01-13,04:38:09,13.14,3.92,57.114,408,1.0,1.4,1027.69,
2024-01-13,04:43:09,13.09,3.92,57.089,408,1.0,1.4,1027.61,
2024-01-13,04:48:09,13.01,3.92,57.159,407,1.0,1.4,1027.55,
2024-01-13,04:53:09,12.94,3.92,57.358000000000004,407,1.0,1.5,1027.51,
2024-01-13,04:58:09,12.86,3.81,57.48,407,0.7,0.8,1027.41,
2024-01-13,05:03:09,12.82,3.68,57.275,408,0.9,1.2,1027.31,
2024-01-13,05:08:09,12.83,3.68,57.22,408,0.9,1.0,1027.22,
2024-01-13,05:13:09,12.82,3.68,57.217,408,0.7,1.6,1027.16,
2024-01-13,05:18:09,12.8,3.75,57.543,408,0.9,1.7,1027.08,
2024-01-13,05:23:09,12.8,3.75,57.269,408,0.9,1.5,1027.02,
2024-01-13,05:28:09,12.85,3.77,56.735,409,0.9,1.8,1026.96,
2024-01-13,05:33:09,12.92,3.77,56.65600000000001,409,0.9,2.1,1026.89,
2024-01-13,05:38:09,12.98,3.77,56.602,409,0.7,1.8,1026.89,
2024-01-13,05:43:09,13.01,3.76,56.683,409,0.8,0.8,1026.87,
2024-01-13,05:48:09,12.99,3.8,56.57100000000001,409,0.6,0.9,1026.87,
2024-01-13,05:53:09,12.97,3.76,56.331,409,0.9,1.2,1026.85,
2024-01-13,05:58:09,13.03,3.8,55.899,409,0.9,1.5,1026.81,
2024-01-13,06:03:09,13.06,3.81,55.81800000000001,409,0.8,3.1,1026.79,
2024-01-13,06:08:09,13.04,3.81,56.054,409,0.7,1.5,1026.77,
2024-01-13,06:13:09,13.03,3.77,55.605,409,1.0,2.4,1026.75,
2024-01-13,06:18:09,13.01,3.77,55.316,408,0.8,1.7,1026.77,
2024-01-13,06:23:09,13.02,3.77,55.13,408,0.9,1.0,1026.79,
2024-01-13,06:28:09,13.07,4.01,54.985,409,1.0,1.9,1026.81,
2024-01-13,06:33:09,13.12,4.01,54.828,409,0.8,1.5,1026.81,
2024-01-13,06:38:09,13.12,4.01,54.867,409,1.1,2.7,1026.77,
2024-01-13,06:43:09,13.11,4.01,54.876999999999995,408,1.3,2.8,1026.71,
2024-01-13,06:48:09,13.11,3.9,54.625,408,1.0,1.5,1026.63,
2024-01-13,06:53:09,13.11,3.9,54.174,408,1.1,1.9,1026.55,
2024-01-13,06:58:09,13.09,3.9,54.479,408,1.4,1.8,1026.53,
2024-01-13,07:03:09,13.07,4.09,54.25,408,1.2,2.6,1026.51,
2024-01-13,07:08:09,13.02,4.09,53.885,408,1.1,1.8,1026.49,
2024-01-13,07:13:09,13.0,4.08,53.853,408,1.6,2.9,1026.47,
2024-01-13,07:18:09,12.92,4.07,54.195,408,1.5,2.4,1026.38,
2024-01-13,07:23:09,12.85,4.07,53.879,408,1.9,3.2,1026.36,
2024-01-13,07:28:09,12.82,4.07,54.142,408,1.7,2.7,1026.32,
2024-01-13,07:33:09,12.81,4.09,54.11600000000001,408,1.7,2.7,1026.24,
2024-01-13,07:38:09,12.85,4.09,53.816,409,1.9,2.9,1026.12,
2024-01-13,07:43:09,12.87,4.07,53.847,408,1.8,2.6,1025.96,
2024-01-13,07:48:09,12.87,4.07,53.75,409,2.2,3.2,1025.84,
2024-01-13,07:53:09,12.87,4.04,53.59,408,1.9,3.6,1025.78,
2024-01-13,07:58:09,12.87,4.04,53.7,408,2.2,2.8,1025.68,
2024-01-13,08:03:09,12.84,4.04,53.805,408,2.4,3.4,1025.64,
2024-01-13,08:08:09,12.81,4.04,53.36,408,2.4,3.4,1025.58,
2024-01-13,08:13:09,12.77,4.07,53.089,408,2.3,3.7,1025.54,
2024-01-13,08:18:09,12.74,4.04,53.139,408,2.9,4.9,1025.52,
2024-01-13,08:23:09,12.69,4.07,53.107,408,2.9,4.3,1025.43,
2024-01-13,08:28:09,12.65,4.04,53.387,408,3.2,5.9,1025.35,
2024-01-13,08:33:09,12.62,4.04,53.575,408,2.7,4.5,1025.31,
2024-01-13,08:38:09,12.58,4.04,53.558,408,3.2,4.8,1025.25,
2024-01-13,08:43:09,12.57,3.91,53.12600000000001,408,3.5,4.6,1025.23,
2024-01-13,08:48:09,12.56,3.93,53.344,408,3.6,4.4,1025.19,
2024-01-13,08:53:09,12.53,3.93,53.193999999999996,408,3.9,6.5,1025.15,
2024-01-13,08:58:09,12.5,3.93,53.302,408,3.7,5.6,1025.15,
2024-01-13,09:03:09,12.49,3.93,53.211999999999996,408,3.8,5.0,1025.15,
2024-01-13,09:08:09,12.49,3.93,52.90600000000001,408,3.6,5.6,1025.11,
2024-01-13,09:13:09,12.47,3.93,52.95399999999999,408,3.1,3.8,1025.1,
2024-01-13,09:18:09,12.41,3.93,53.174,408,3.1,5.6,1025.1,
2024-01-13,09:23:09,12.36,3.94,53.071999999999996,408,3.3,16.6,1025.1,
2024-01-13,09:28:09,12.39,3.94,52.834,409,2.3,3.0,1025.08,
2024-01-13,09:33:09,12.61,3.94,52.78100000000001,409,2.2,3.5,1025.08,
2024-01-13,09:38:09,12.8,3.94,52.375,409,1.9,2.8,1025.06,
2024-01-13,09:43:09,12.96,3.94,52.44,409,1.6,3.3,1025.04,
2024-01-13,09:48:09,13.25,3.94,52.837,409,1.7,3.3,1025.02,
2024-01-13,09:53:09,13.58,3.94,52.373999999999995,410,2.1,5.1,1024.98,
2024-01-13,09:58:09,13.87,3.94,53.18600000000001,419,2.5,6.3,1024.92,
2024-01-13,10:03:09,14.19,3.94,53.503,436,2.3,4.4,1024.92,
2024-01-13,10:08:09,14.5,3.94,53.417,444,2.1,3.1,1024.86,
2024-01-13,10:13:09,14.79,3.94,53.339,455,2.2,4.8,1024.88,
2024-01-13,10:18:09,15.05,3.95,53.44600000000001,460,2.1,3.3,1024.86,
2024-01-13,10:23:09,15.29,3.95,53.338,514,2.3,5.6,1024.86,
2024-01-13,10:28:09,15.53,3.95,55.889,522,2.1,4.2,1024.82,
2024-01-13,10:33:09,15.73,3.94,55.82,531,2.4,4.7,1024.8,
2024-01-13,10:38:09,15.91,3.94,55.682,566,3.3,4.9,1024.76,
2024-01-13,10:43:09,16.05,3.94,55.424,505,2.6,6.0,1024.72,
2024-01-13,10:48:09,16.16,3.85,54.635,563,3.0,5.3,1024.7,
2024-01-13,10:53:09,16.24,3.86,54.772,557,2.6,4.9,1024.64,
2024-01-13,10:58:09,16.31,3.85,54.508,570,2.9,4.7,1024.63,
2024-01-13,11:03:09,16.41,3.86,53.833999999999996,557,3.3,5.1,1024.61,
2024-01-13,11:08:09,16.45,3.86,53.87,548,3.4,6.1,1024.57,
2024-01-13,11:13:09,16.47,3.86,53.647,547,3.9,6.2,1024.53,
2024-01-13,11:18:09,16.49,3.82,53.544,550,4.0,6.3,1024.49,
2024-01-13,11:23:09,16.49,3.83,53.448,547,4.1,6.4,1024.45,
2024-01-13,11:28:09,16.49,3.83,53.379,546,4.2,6.0,1024.43,
2024-01-13,11:33:09,16.5,3.81,53.195,560,3.9,6.9,1024.43,
2024-01-13,11:38:09,16.56,3.81,53.059,570,3.8,5.4,1024.43,
2024-01-13,11:43:09,16.66,3.81,53.028999999999996,563,4.1,6.3,1024.41,
2024-01-13,11:48:09,16.77,3.77,52.487,563,5.2,10.3,1024.37,
2024-01-13,11:53:09,16.85,3.78,52.511,547,4.9,7.1,1024.33,
2024-01-13,11:58:09,16.91,3.78,52.43899999999999,535,5.2,7.4,1024.27,
2024-01-13,12:03:09,16.96,3.78,52.122,533,5.2,7.7,1024.24,
2024-01-13,12:08:09,17.0,3.78,52.075,539,5.4,7.7,1024.22,
2024-01-13,12:13:09,17.02,3.86,52.146,535,5.4,8.0,1024.18,
2024-01-13,12:18:09,17.06,3.9,52.007,532,5.2,8.2,1024.18,
2024-01-13,12:23:09,17.08,3.9,51.966,533,5.5,9.2,1024.12,
2024-01-13,12:28:09,17.08,3.93,52.036,543,5.5,8.7,1024.06,
2024-01-13,12:33:09,17.09,3.86,52.049,550,5.6,11.2,1023.98,
2024-01-13,12:38:09,17.15,3.86,53.03100000000001,529,5.7,9.8,1023.88,
2024-01-13,12:43:09,17.17,3.86,52.864,512,6.1,9.5,1023.77,
2024-01-13,12:48:09,17.16,3.86,52.532,500,5.8,8.9,1023.67,
2024-01-13,12:53:09,17.15,3.94,52.306000000000004,492,5.5,11.9,1023.59,
2024-01-13,12:58:09,17.14,3.94,52.158,486,5.6,9.9,1023.42,
2024-01-13,13:03:09,17.14,3.94,51.864,477,5.7,10.0,1023.31,
2024-01-13,13:08:09,17.16,3.97,51.649,474,5.3,10.1,1023.23,
2024-01-13,13:13:09,17.18,3.97,51.498999999999995,493,5.1,8.3,1023.19,
2024-01-13,13:18:09,17.22,3.97,51.75100000000001,539,5.0,7.8,1023.13,
2024-01-13,13:23:09,17.27,3.97,51.72,537,4.7,7.7,1023.13,
2024-01-13,13:28:09,17.34,3.97,51.611,541,4.6,6.8,1023.09,
2024-01-13,13:33:09,17.4,4.0,51.5,552,4.6,7.3,1023.01,
2024-01-13,13:38:09,17.46,4.09,51.395,558,4.8,9.3,1022.97,
2024-01-13,13:43:09,17.5,4.09,51.26,568,4.3,7.7,1022.93,
2024-01-13,13:48:09,17.54,4.09,51.224,583,4.7,9.3,1022.85,
2024-01-13,13:53:09,17.58,4.09,51.106,581,4.0,7.5,1022.82,
2024-01-13,13:58:09,17.6,4.19,51.098,589,3.9,6.9,1022.76,
2024-01-13,14:03:09,17.62,4.19,51.104,600,3.9,7.0,1022.72,
2024-01-13,14:08:09,17.64,4.27,51.115,597,4.4,8.3,1022.68,
2024-01-13,14:13:09,17.69,4.27,50.653999999999996,563,3.6,6.5,1022.64,
2024-01-13,14:18:09,17.72,4.27,49.807,537,4.0,6.6,1022.56,
2024-01-13,14:23:09,17.78,4.26,48.356,517,3.7,5.0,1022.52,
2024-01-13,14:28:09,17.93,4.26,47.331,502,3.8,5.5,1022.44,
2024-01-13,14:33:09,18.0,4.26,47.402,492,3.8,4.8,1022.42,
2024-01-13,14:38:09,18.06,4.28,47.675,495,3.4,5.1,1022.37,
2024-01-13,14:43:09,18.13,4.28,47.783,533,4.8,6.3,1022.31,
2024-01-13,14:48:09,18.16,4.28,48.642,531,3.3,5.4,1022.27,
2024-01-13,14:53:09,18.17,4.31,49.012,498,3.3,4.9,1022.21,
2024-01-13,14:58:09,18.16,4.31,49.231,484,3.4,7.2,1022.17,
2024-01-13,15:03:09,18.11,4.31,49.405,477,3.4,4.4,1022.09,
2024-01-13,15:08:09,18.07,4.31,49.53,470,3.9,5.5,1022.01,
2024-01-13,15:13:09,18.02,4.37,49.648,524,3.5,6.3,1021.96,
2024-01-13,15:18:09,18.02,4.39,49.718,569,3.7,6.1,1021.92,
2024-01-13,15:23:09,18.02,4.39,49.926,531,4.0,8.9,1021.84,
2024-01-13,15:28:09,18.0,4.39,49.889,522,4.3,7.7,1021.78,
2024-01-13,15:33:09,17.97,4.39,49.88800000000001,559,4.5,9.1,1021.7,
2024-01-13,15:38:09,17.95,4.39,50.073,561,4.1,9.6,1021.59,
2024-01-13,15:43:09,17.92,4.41,50.458,573,4.7,8.3,1021.52,
2024-01-13,15:48:09,17.87,4.41,50.865,582,4.5,8.8,1021.49,
2024-01-13,15:53:09,17.83,4.42,50.972,600,4.7,7.5,1021.47,
2024-01-13,15:58:09,17.8,4.42,51.163,602,4.5,7.9,1021.43,
2024-01-13,16:03:09,17.79,4.42,51.178999999999995,610,5.0,11.2,1021.43,
2024-01-13,16:08:09,17.78,4.38,51.164,611,4.7,8.8,1021.41,
2024-01-13,16:13:09,17.81,4.38,51.042,633,4.5,7.6,1021.39,
2024-01-13,16:18:09,17.88,4.38,50.28100000000001,601,4.8,9.2,1021.37,
2024-01-13,16:23:09,17.91,4.38,50.221000000000004,561,4.3,11.1,1021.37,
2024-01-13,16:28:09,17.93,4.37,50.155,542,4.0,6.3,1021.35,
2024-01-13,16:33:09,17.94,4.37,50.102,520,3.8,7.7,1021.35,
2024-01-13,16:38:09,17.95,4.33,49.985,498,4.0,6.9,1021.35,
2024-01-13,16:43:09,17.93,4.33,49.92100000000001,486,3.7,6.3,1021.31,
2024-01-13,16:48:09,17.91,4.33,49.885,482,3.8,6.8,1021.31,
2024-01-13,16:53:09,17.88,4.33,49.99,474,3.7,6.4,1021.29,
2024-01-13,16:58:09,17.85,4.29,49.973,463,3.6,6.0,1021.29,
2024-01-13,17:03:09,17.82,4.29,49.882,455,3.4,6.3,1021.27,
2024-01-13,17:08:09,17.79,4.29,49.81399999999999,449,3.5,7.3,1021.27,
2024-01-13,17:13:09,17.75,4.29,49.9,443,3.4,5.0,1021.23,
2024-01-13,17:18:09,17.71,4.26,49.98,436,3.0,4.5,1021.19,
2024-01-13,17:23:09,17.68,4.26,49.885,430,2.8,4.0,1021.17,
2024-01-13,17:28:09,17.63,4.26,49.985,419,2.8,4.4,1021.15,
2024-01-13,17:33:09,17.58,4.26,49.808,410,3.0,4.9,1021.11,
2024-01-13,17:38:09,17.55,4.25,49.552,412,2.7,4.1,1021.07,
2024-01-13,17:43:09,17.55,4.25,49.47,417,2.7,4.2,1021.05,
2024-01-13,17:48:09,17.55,4.25,49.544,419,2.3,3.0,1021.04,
2024-01-13,17:53:09,17.57,4.23,49.518,419,2.4,3.2,1021.02,
2024-01-13,17:58:09,17.59,4.23,49.584,416,2.7,4.9,1021.0,
2024-01-13,18:03:09,17.6,4.23,49.535,414,2.5,4.0,1021.0,
2024-01-13,18:08:09,17.62,4.31,49.395,410,2.5,3.9,1020.89,
2024-01-13,18:13:09,17.63,4.31,49.354,410,2.2,3.9,1020.85,
2024-01-13,18:18:09,17.64,4.35,49.354,415,2.2,3.7,1020.83,
2024-01-13,18:23:09,17.63,4.35,49.424,426,2.5,4.0,1020.79,
2024-01-13,18:28:09,17.61,4.35,49.471,440,2.5,4.6,1020.79,
2024-01-13,18:33:09,17.58,4.35,49.45399999999999,456,2.7,4.6,1020.77,
2024-01-13,18:38:09,17.53,4.35,49.7,465,3.1,8.3,1020.75,
2024-01-13,18:43:09,17.48,4.35,49.919,473,3.4,9.2,1020.71,
2024-01-13,18:48:09,17.42,4.37,50.032,474,3.8,10.5,1020.67,
2024-01-13,18:53:09,17.36,4.28,50.208,473,3.7,10.0,1020.66,
2024-01-13,18:58:09,17.3,4.28,50.32100000000001,469,3.4,7.4,1020.6,
2024-01-13,19:03:09,17.24,4.27,50.452,464,3.8,9.1,1020.52,
2024-01-13,19:08:09,17.17,4.27,50.487,463,3.2,7.7,1020.5,
2024-01-13,19:13:09,17.12,4.27,50.507,460,2.9,7.1,1020.44,
2024-01-13,19:18:09,17.06,4.44,50.594,455,2.8,8.0,1020.42,
2024-01-13,19:23:09,17.0,4.44,50.542,453,2.8,7.2,1020.36,
2024-01-13,19:28:09,16.95,4.47,50.649,449,3.1,9.6,1020.32,
2024-01-13,19:33:09,16.9,4.51,50.632,446,2.9,6.9,1020.32,
2024-01-13,19:38:09,16.85,4.51,50.739,441,2.8,6.6,1020.28,
2024-01-13,19:43:09,16.8,4.51,50.77,436,3.2,6.7,1020.22,
2024-01-13,19:48:09,16.75,4.51,50.8,432,2.8,5.3,1020.2,
2024-01-13,19:53:09,16.71,4.51,50.782,431,2.9,6.8,1020.19,
2024-01-13,19:58:09,16.66,4.52,50.815,430,2.9,6.6,1020.13,
2024-01-13,20:03:09,16.62,4.66,50.898999999999994,426,2.6,6.0,1020.11,
2024-01-13,20:08:09,16.6,4.52,50.664,425,3.1,5.3,1020.07,
2024-01-13,20:13:09,16.6,4.66,50.62600000000001,422,2.4,6.3,1020.03,
2024-01-13,20:18:09,16.6,4.78,50.614,419,2.5,4.9,1020.01,
2024-01-13,20:23:09,16.59,4.78,50.68600000000001,418,2.7,4.4,1019.95,
2024-01-13,20:28:09,16.58,4.78,50.63800000000001,411,2.6,4.3,1019.91,
2024-01-13,20:33:09,16.58,4.77,50.644,410,3.0,4.1,1019.87,
2024-01-13,20:38:09,16.6,4.82,50.639,410,2.9,5.0,1019.83,
2024-01-13,20:43:09,16.61,4.82,50.69,410,2.4,3.9,1019.78,
2024-01-13,20:48:09,16.64,4.81,50.639,410,2.3,4.8,1019.7,
2024-01-13,20:53:09,16.66,4.81,50.65,475,2.7,3.5,1019.64,
2024-01-13,20:58:09,16.67,4.81,50.633,478,2.7,4.6,1019.6,
2024-01-13,21:03:09,16.68,4.82,50.621,480,2.4,4.4,1019.5,
2024-01-13,21:08:09,16.69,4.82,50.58,480,2.5,3.5,1019.44,
2024-01-13,21:13:09,16.71,4.82,50.58,479,2.3,3.4,1019.38,
2024-01-13,21:18:09,16.71,4.81,50.601000000000006,483,2.5,4.8,1019.33,
2024-01-13,21:23:09,16.71,4.82,50.555,482,2.6,4.0,1019.25,
2024-01-13,21:28:09,16.71,4.82,50.518,484,2.2,3.4,1019.19,
2024-01-13,21:33:09,16.72,4.82,50.45399999999999,486,2.4,4.0,1019.09,
2024-01-13,21:38:09,16.72,4.8,50.518,486,2.3,3.1,1019.01,
2024-01-13,21:43:09,16.71,4.8,50.512,489,2.5,4.7,1018.93,
2024-01-13,21:48:09,16.7,4.75,50.592,492,2.6,4.6,1018.87,
2024-01-13,21:53:09,16.68,4.75,50.608999999999995,570,2.3,3.1,1018.82,
2024-01-13,21:58:09,16.69,4.66,51.197,711,2.5,8.1,1018.78,
2024-01-13,22:03:09,16.75,4.66,52.272,783,2.6,6.7,1018.72,
2024-01-13,22:08:09,16.83,4.59,52.229,845,2.4,8.2,1018.68,
2024-01-13,22:13:09,16.94,4.59,52.247,872,3.3,8.5,1018.62,
2024-01-13,22:18:09,17.05,4.59,52.217,909,2.3,5.4,1018.56,
2024-01-13,22:23:09,17.14,4.57,52.364,931,2.5,8.8,1018.5,
2024-01-13,22:28:09,17.22,4.56,52.48,959,2.7,8.2,1018.43,
2024-01-13,22:33:09,17.31,4.57,52.31800000000001,978,2.5,6.4,1018.32,
2024-01-13,22:38:09,17.38,4.56,52.382,995,2.6,6.1,1018.24,
2024-01-13,22:43:09,17.46,4.7,52.299,1008,3.4,6.3,1018.16,
2024-01-13,22:48:09,17.52,4.7,52.363,1002,2.7,6.3,1018.1,
2024-01-13,22:53:09,17.56,4.7,52.38,1031,2.9,7.4,1018.02,
2024-01-13,22:58:09,17.61,4.74,52.214,995,2.6,7.3,1017.95,
2024-01-13,23:03:09,17.65,4.79,52.052,1008,3.4,8.3,1017.91,
2024-01-13,23:08:09,17.7,4.79,52.374,1034,2.4,4.6,1017.83,
2024-01-13,23:13:09,17.76,4.79,52.441,1058,3.1,4.8,1017.79,
2024-01-13,23:18:09,17.79,4.84,52.53100000000001,1019,4.3,8.2,1017.73,
2024-01-13,23:23:09,17.8,4.84,52.542,1014,2.8,7.6,1017.65,
2024-01-13,23:28:09,17.81,4.84,52.529,992,3.1,6.8,1017.59,
2024-01-13,23:33:09,17.82,4.89,52.56100000000001,982,2.8,6.9,1017.52,
2024-01-13,23:38:09,17.83,4.89,52.471,988,2.6,5.8,1017.44,
2024-01-13,23:43:09,17.85,4.89,52.583999999999996,997,4.0,4.8,1017.38,
2024-01-13,23:48:09,17.87,4.98,52.57,979,3.1,5.3,1017.34,
2024-01-13,23:53:09,17.91,4.98,52.386,994,2.8,5.9,1017.3,
2024-01-13,23:58:09,17.96,4.98,52.349,1000,2.9,5.1,1017.32,
