date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,download speed,ping,upload speed
2024-02-22,00:02:18,16.44,9.92,68.329,562,-1.0,-1.0,999.15,,-1.0,-1.0,-1.0
2024-02-22,00:07:18,16.43,9.92,68.406,562,-1.0,-1.0,999.13,,97.49201492112124,22.233,95.96648889001885
2024-02-22,00:12:18,16.41,9.98,68.437,559,-1.0,-1.0,999.11,,98.29053139200673,19.942999999999998,95.09466819654621
2024-02-22,00:17:18,16.39,9.98,68.586,556,-1.0,-1.0,999.09,,98.25014158306848,20.734,96.20131762377402
2024-02-22,00:22:18,16.37,10.11,68.678,547,-1.0,-1.0,999.05,,96.3354898410205,22.055,93.00637620159205
2024-02-22,00:27:18,16.36,10.14,68.789,550,-1.0,-1.0,999.05,,98.0715973550366,19.335,92.45080695933856
2024-02-22,00:32:18,16.34,10.18,68.861,555,-1.0,-1.0,999.03,,96.96394654697477,22.334,93.2952429271847
2024-02-22,00:37:18,16.32,10.18,68.869,540,-1.0,-1.0,999.01,,95.10913774297596,19.446,95.2988501341376
2024-02-22,00:42:18,16.3,10.21,68.89699999999999,539,-1.0,-1.0,998.95,,97.74959078785984,19.453,95.38836314013592
2024-02-22,00:47:18,16.29,10.26,68.98899999999999,541,-1.0,-1.0,998.92,,96.08324651315209,23.334,93.2196591730098
2024-02-22,00:52:18,16.28,10.21,69.084,535,-1.0,-1.0,998.86,,98.11517170884031,21.706,93.15211663564709
2024-02-22,00:57:18,16.27,10.22,68.979,544,-1.0,-1.0,998.84,,98.17020752386162,20.741,96.15358304344574
2024-02-22,01:02:18,16.26,10.22,69.237,533,-1.0,-1.0,998.82,,-1.0,-1.0,-1.0
2024-02-22,01:07:18,16.25,10.24,69.308,531,-1.0,-1.0,998.78,,90.27377900715663,29.523000000000003,93.27153397840029
2024-02-22,01:12:18,16.23,10.24,69.26100000000001,535,-1.0,-1.0,998.72,,97.82126340874352,23.655,90.91276673546908
2024-02-22,01:17:18,16.23,10.24,69.211,541,-1.0,-1.0,998.7,,100.29443358660524,28.411,93.41159329976387
2024-02-22,01:22:18,16.22,10.24,69.256,543,-1.0,-1.0,998.7,,93.22007458572676,28.06,92.06701381498071
2024-02-22,01:27:18,16.22,10.22,69.34,547,-1.0,-1.0,998.64,,99.91490028150216,27.052,85.49839457594295
2024-02-22,01:32:18,16.21,10.18,69.374,543,-1.0,-1.0,998.62,,100.61286197335451,27.829,92.40634752083834
2024-02-22,01:37:18,16.2,10.2,69.34,542,-1.0,-1.0,998.54,,95.46473810732893,28.682,90.86060198314478
2024-02-22,01:42:18,16.19,10.25,69.365,546,-1.0,-1.0,998.5,,97.34444453678688,23.436,95.98345513469029
2024-02-22,01:47:18,16.18,10.21,69.50399999999999,553,-1.0,-1.0,998.48,,98.63743726092069,27.669,94.17681876595896
2024-02-22,01:52:18,16.17,10.21,69.553,553,-1.0,-1.0,998.43,,99.6310041216717,24.475,94.44081372215996
2024-02-22,01:57:18,16.16,10.21,69.596,560,-1.0,-1.0,998.37,,98.22677499130673,25.57,89.99129080215369
2024-02-22,02:02:18,16.16,10.2,69.694,562,-1.0,-1.0,998.33,,-1.0,-1.0,-1.0
2024-02-22,02:07:18,16.15,10.18,69.625,562,-1.0,-1.0,998.31,,100.00960426842676,26.267,96.15983072148576
2024-02-22,02:12:18,16.14,10.18,69.604,565,-1.0,-1.0,998.25,,98.78577455988848,23.395,92.63976973975402
2024-02-22,02:17:18,16.14,10.16,69.584,565,-1.0,-1.0,998.21,,101.13385829722462,23.967,95.04297734452923
2024-02-22,02:22:18,16.13,10.16,69.663,570,-1.0,-1.0,998.19,,99.57991961192494,27.414,91.13616055616266
2024-02-22,02:27:18,16.12,10.16,69.676,573,-1.0,-1.0,998.11,,100.22264915432957,25.542,95.40640972068887
2024-02-22,02:32:18,16.11,10.16,69.741,568,-1.0,-1.0,998.05,,101.06713244103895,24.29300000000001,91.99902379895693
2024-02-22,02:37:18,16.1,10.17,69.789,571,-1.0,-1.0,997.99,,98.56426693216774,25.502,89.02249249082823
2024-02-22,02:42:18,16.09,10.17,69.847,570,-1.0,-1.0,997.94,,100.76573505784172,27.566,91.05938650847628
2024-02-22,02:47:18,16.08,10.17,69.906,574,-1.0,-1.0,997.86,,101.06185804326346,22.504,92.2283404383507
2024-02-22,02:52:18,16.08,10.16,69.899,575,-1.0,-1.0,997.75,,87.84376208056273,27.19,92.72610140833253
2024-02-22,02:57:18,16.07,10.16,69.828,577,-1.0,-1.0,997.73,,98.1190021366,26.834,93.62953936563952
2024-02-22,03:02:18,16.06,10.09,69.873,579,-1.0,-1.0,997.64,,101.5423955128149,22.590999999999998,95.51369177422964
2024-02-22,03:07:18,16.06,10.07,69.92,585,-1.0,-1.0,997.58,,101.71220868481274,24.538,95.57666864205422
2024-02-22,03:12:18,16.05,10.07,69.873,586,-1.0,-1.0,997.52,,100.51222951763584,23.548000000000002,95.64905817247087
2024-02-22,03:17:18,16.03,10.03,69.85300000000001,583,-1.0,-1.0,997.5,,96.77264541154005,28.743,81.59954165006832
2024-02-22,03:22:18,16.02,10.03,69.854,583,-1.0,-1.0,997.42,,99.44429514937784,21.564,95.36834523760078
2024-02-22,03:27:18,16.01,10.0,69.946,583,-1.0,-1.0,997.36,,99.90675515163224,25.99,95.68575120924123
2024-02-22,03:32:18,16.0,9.97,69.919,581,-1.0,-1.0,997.34,,99.43613754578695,22.234,96.39246836001956
2024-02-22,03:37:18,15.99,9.99,69.887,576,-1.0,-1.0,997.3,,99.59874335091743,28.061,86.74998816841625
2024-02-22,03:42:18,15.99,9.99,69.921,577,-1.0,-1.0,997.26,,97.68905023991712,28.531,94.46057622448215
2024-02-22,03:47:18,15.98,9.96,69.962,576,-1.0,-1.0,997.26,,100.82487336415241,21.065,93.53400699894415
2024-02-22,03:52:18,15.96,9.94,69.979,568,-1.0,-1.0,997.21,,97.38328423585469,22.613000000000003,92.02051925920314
2024-02-22,03:57:18,15.95,9.94,69.967,565,-1.0,-1.0,997.13,,94.45930489943972,20.199,90.91787492298704
2024-02-22,04:02:18,15.94,9.9,69.946,566,-1.0,-1.0,997.11,,-1.0,-1.0,-1.0
2024-02-22,04:07:18,15.93,9.9,70.005,572,-1.0,-1.0,997.03,,97.41058112610484,22.504,92.17588375975706
2024-02-22,04:12:18,15.92,9.88,70.087,571,-1.0,-1.0,996.99,,88.46546845806299,21.016,92.00264046214943
2024-02-22,04:17:18,15.91,9.92,70.061,566,-1.0,-1.0,996.89,,97.71109612283668,22.349,93.12662739464248
2024-02-22,04:22:18,15.9,9.91,70.111,570,-1.0,-1.0,996.83,,100.2621026485508,20.314,88.46295201736108
2024-02-22,04:27:18,15.9,9.88,69.972,573,-1.0,-1.0,996.79,,98.82673102977938,21.29,91.13658628683706
2024-02-22,04:32:18,15.89,9.87,69.987,579,-1.0,-1.0,996.72,,97.11017962059981,21.683000000000003,88.49453005682962
2024-02-22,04:37:18,15.89,9.83,69.946,585,-1.0,-1.0,996.66,,29.44637751921433,79.116,50.45606748026171
2024-02-22,04:42:18,15.89,9.79,70.078,588,-1.0,-1.0,996.58,,94.74244142308815,20.273,81.76928199469599
2024-02-22,04:47:18,15.88,9.79,70.072,592,-1.0,-1.0,996.54,,80.38157523698547,19.987,82.07440752650194
2024-02-22,04:52:18,15.88,9.79,70.17,588,-1.0,-1.0,996.48,,88.903682920202,25.153000000000002,92.58485114612743
2024-02-22,04:57:18,15.87,9.77,70.086,590,-1.0,-1.0,996.4,,92.68926512514405,22.162,78.78820573963318
2024-02-22,05:02:18,15.87,9.73,70.086,595,-1.0,-1.0,996.36,,98.3062085995376,21.521,93.29733490025468
2024-02-22,05:07:18,15.85,9.73,70.199,591,-1.0,-1.0,996.28,,92.57487415854231,20.938,86.55950692324569
2024-02-22,05:12:18,15.84,9.73,70.258,585,-1.0,-1.0,996.25,,97.23360903379715,20.252,94.64310759503584
2024-02-22,05:17:18,15.84,9.74,70.153,585,-1.0,-1.0,996.21,,99.40958378377815,20.166,93.03320722183443
2024-02-22,05:22:18,15.83,9.72,70.125,583,-1.0,-1.0,996.11,,97.74835799648581,20.796,90.33194380128788
2024-02-22,05:27:18,15.82,9.59,70.23100000000001,576,-1.0,-1.0,996.07,,98.45897110809416,20.466,90.75886348825165
2024-02-22,05:32:18,15.81,9.59,70.154,574,-1.0,-1.0,995.99,,92.41187749606564,22.936999999999998,91.6769864967268
2024-02-22,05:37:18,15.81,9.53,70.126,579,-1.0,-1.0,995.97,,88.24488469176119,20.81,91.71385244060828
2024-02-22,05:42:18,15.8,9.53,70.133,585,-1.0,-1.0,995.93,,92.51006844862707,22.239,89.32060331660078
2024-02-22,05:47:18,15.79,9.47,70.131,590,-1.0,-1.0,995.89,,97.95463274011408,20.727,94.6776209747585
2024-02-22,05:52:18,15.78,9.53,70.236,594,-1.0,-1.0,995.86,,89.50706813318882,21.622,92.94819557623892
2024-02-22,05:57:18,15.77,9.37,70.166,596,-1.0,-1.0,995.8,,96.9895489899062,21.056,90.52108129854365
2024-02-22,06:02:18,15.76,9.35,70.21,601,-1.0,-1.0,995.7,,-1.0,-1.0,-1.0
