date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2023-11-26,00:03:33,17.25,6.08,52.38800000000001,423,1.1,4.0,1016.64,1803571.92500325,0.516197,52.44100200000001,0.0,508.43603499999995,1779829.0,52.658919999999995,27.264336,2.0,101666.0,18.299999,27.109011,18.235294
2023-11-26,00:08:33,17.24,6.12,52.51600000000001,428,1.2,4.5,1016.62,1800357.0026187452,0.520652,52.483002,0.0,510.710022,1775148.0,52.712952,27.8846,3.0,101664.0,18.280001,27.677504,18.215298
2023-11-26,00:13:33,17.25,6.12,52.76600000000001,440,1.1,2.7,1016.69,1795024.1929766613,0.521393,52.709998999999996,0.0,511.08642599999996,1771654.0,52.93310200000001,27.996305,3.0,101671.0,18.290001,27.771606,18.225296
2023-11-26,00:18:33,17.18,6.1,52.463,454,1.4,4.9,1016.73,1791839.6446761796,0.541043,52.383999,0.0,520.875366,1772817.0,52.600651,30.66151,3.0,101671.0,18.219999,30.218834,18.155293
2023-11-26,00:23:33,17.15,6.11,52.658,455,1.4,3.6,1016.75,1784452.7929458132,0.5388109999999999,52.490002000000004,0.0,519.7814940000002,1768173.0,52.712208,30.383540999999997,3.0,101675.0,18.190001000000002,29.945381,18.125296
2023-11-26,00:28:33,17.09,6.11,52.978,460,1.6,4.4,1016.75,1769860.308981696,0.567198,52.88600200000001,0.0,533.367798,1765860.0,53.106998,34.112495,3.0,101673.0,18.129999,33.341942,18.065279
2023-11-26,00:33:33,17.04,6.08,52.804,464,1.3,3.5,1016.71,1786557.0999329062,0.603672,52.894001,0.0,549.859009,1752109.0,53.09748100000001,38.663799,3.0,101669.0,18.1,37.464752000000004,18.035295
2023-11-26,00:38:33,17.02,5.77,53.256,473,1.5,6.6,1016.73,1752458.5638783136,0.639953,53.301998,0.0,565.302979,1723038.0,53.53299000000001,42.959152,3.0,101675.0,18.049999,41.325737,17.985294
2023-11-26,00:43:33,16.98,5.77,53.184,475,1.5,6.3,1016.75,1734402.3270718788,0.641293,53.069,0.0,565.856506,1736334.0,53.293591000000006,43.175331,3.0,101675.0,18.02,41.46412700000001,17.955292
2023-11-26,00:48:33,17.01,5.75,53.62300000000001,480,1.4,4.8,1016.73,1732419.0202024274,0.688399,53.617001,0.0,584.612854,1703470.0,53.822975,48.429604,3.0,101677.0,18.059999,46.153214,17.995293
2023-11-26,00:53:33,16.95,5.74,53.49800000000001,477,1.3,3.7,1016.71,1732419.0202024274,0.724546,53.396,0.0,598.154785,1707780.0,53.610783,52.27187,3.0,101673.0,18.0,49.538703999999996,17.935295
2023-11-26,00:58:33,16.96,5.83,53.54600000000001,475,1.4,4.8,1016.68,1717687.569945849,0.759229,53.455002,0.0,610.52771,1684342.0,53.672535,55.81916,3.0,101668.0,18.0,52.63192,17.935291
2023-11-26,01:03:33,16.91,5.83,53.42,471,1.5,4.9,1016.62,1707042.748484295,0.793817,53.284,0.0,622.31604,1674938.0,53.489284999999995,59.228271,3.0,101660.0,17.969998999999994,55.579002,17.905291000000005
2023-11-26,01:08:33,17.13,5.79,54.276,503,1.3,4.0,1016.66,1683333.8279644917,0.786235,54.282001,0.0,619.7763669999998,1651376.0,54.490028,58.63736,3.0,101668.0,18.200001,54.944084,18.135296
2023-11-26,01:13:33,17.54,5.86,55.297,599,1.4,4.1,1016.73,1640498.5990952125,0.80262,55.382,0.0,625.2343139999998,1595745.0,55.664562,60.295292,3.0,101673.0,18.540001,56.308575,18.475294
2023-11-26,01:18:33,17.48,5.98,55.19300000000001,566,1.5,4.4,1016.68,1603175.0967671082,0.982741,55.108002,0.0,697.02179,1564311.0,55.356346,75.569847,3.0,101669.0,18.51,69.702179,18.445297
2023-11-26,01:23:33,17.4,5.96,54.922,540,1.4,4.6,1016.68,1574844.5681004443,1.210008,54.879002,0.0,834.6444700000003,1529745.0,55.129993000000006,91.369461,3.0,101666.0,18.42,83.46444699999998,18.355293
