date,timeStamp,temperature,outside temperature,humidity,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2022-02-18,21:17:23,17.83,7.66,46.345,998.93,159945.60225204786,1.089712,46.348999,0.0,765.373291,165604.0,47.027813,112.472252,0.0,99893.0,19.83,76.53733100000002,19.76531
2022-02-18,21:52:23,17.05,7.6,46.382,999.05,529561.9103977404,187.265213,46.382,0.0,4170.020508,533486.0,46.60125,379.18576,0.0,99905.0,19.049999,417.002075,18.985296
2022-02-18,21:57:06,16.86,7.6,49.683,999.15,621300.3836272638,1.073046,49.682999,0.0,755.178101,640385.0,51.190449,112.47222099999999,0.0,99915.0,18.860001,75.51780699999998,18.795294000000002
2022-02-18,22:02:06,17.02,7.53,48.397,999.62,789062.9966472306,83.782104,48.396999,0.0,3637.946533,769231.0,48.620411,500.0,2.0,99962.0,19.02,363.794647,18.955301
2022-02-18,22:07:07,16.93,7.43,47.854,999.52,876229.5319391524,39.952824,47.854,0.0,3148.069092,863171.0,48.074141999999995,353.558777,2.0,99952.0,18.93,314.806915,18.865299
2022-02-18,22:12:07,16.92,7.43,47.979,999.6,946875.4989867116,21.62517,47.979,0.0,2741.993408,940767.0,48.180573,244.057251,2.0,99960.0,18.92,274.199341,18.855295
2022-02-18,22:17:07,16.86,7.35,48.063,999.6,991492.6464269278,13.948678,48.063,0.0,2451.929443,990462.0,48.257057,219.231445,3.0,99960.0,18.860001,245.19294700000003,18.795298000000006
2022-02-18,22:22:08,16.85,7.25,46.722,999.82,1052083.8344371126,9.733522,46.722,0.0,2213.904541,1058824.0,46.91512700000001,198.838577,3.0,99982.0,18.85,221.390457,18.785294
2022-02-18,22:27:08,16.84,7.19,45.307,999.91,1108266.7789349009,6.807853,45.306999,0.0,1977.407471,1123128.0,45.49876,178.438568,3.0,99991.0,18.84,197.740753,18.775292999999998
2022-02-18,22:32:09,16.86,7.1,48.601000000000006,1000.09,1113971.0907927142,5.026924,48.581001,0.0,1776.785767,1142132.0,48.013332,161.09489399999995,3.0,100007.0,19.18,177.678574,19.115295
2022-02-18,22:37:09,16.83,7.1,46.924,1000.32,1160920.0439929958,4.174542,46.928001,0.0,1653.8707279999999,1184211.0,47.116608,150.57470700000005,3.0,100032.0,18.83,165.38707,18.765297
2022-02-18,22:42:10,16.8,6.92,48.703,1000.49,1191038.2404323851,3.433579,48.702999,0.0,1524.606689,1219512.0,48.895485,139.41098,3.0,100049.0,18.799999,152.46066299999995,18.735296
2022-02-18,22:47:10,16.7,6.85,46.68600000000001,1000.56,1229708.2978978169,2.477496,46.686001,0.0,1308.7124019999999,1265230.0,46.892345,120.363831,3.0,100056.0,18.700001,130.87124599999999,18.635296
2022-02-18,22:52:11,16.62,6.69,46.343,1000.64,1276327.381577769,2.163244,46.342999,0.0,1218.982666,1320939.0,46.58004,112.583778,3.0,100064.0,18.620001,121.89827,18.555294
2022-02-18,22:57:11,16.63,6.64,48.063,1000.8,1276327.381577769,1.803561,48.063,0.0,1098.686035,1320939.0,48.251858,101.983696,3.0,100080.0,18.629998999999998,109.868599,18.565292000000003
2022-02-18,23:02:12,16.55,6.64,47.65,1000.9,1306034.9908098415,1.59666,47.650002,0.0,1018.078613,1356784.0,47.859776,94.922462,3.0,100090.0,18.549999,101.807861,18.485294
2022-02-18,23:07:12,16.47,6.5,47.374,1001.05,1330114.6440511579,1.414949,47.374001,0.0,938.1521,1386037.0,47.598309,87.860443,3.0,100105.0,18.469998999999998,93.815208,18.405298000000002
2022-02-18,23:12:12,16.41,6.5,46.566,1001.11,1353887.9091150772,1.209674,46.56600200000001,0.0,834.461792,1415094.0,46.763496,78.575058,3.0,100111.0,18.41,83.446182,18.345293
2022-02-18,23:17:13,16.37,6.51,47.265,1001.37,1362410.5818883658,1.03559,47.264998999999996,0.0,731.6738280000003,1425554.0,47.467262,69.307602,3.0,100137.0,18.370001000000002,73.167381,18.305294
2022-02-18,23:22:13,16.26,6.5,47.707,1001.58,1377273.2377394864,1.050559,47.707001,0.0,741.167114,1443850.0,47.912537,70.335373,3.0,100158.0,18.26,74.116714,18.195292
2022-02-18,23:27:13,16.13,6.39,47.46100000000001,1001.58,1393744.7612843665,0.9821489999999999,47.460999,0.0,696.62323,1464208.0,47.633556,66.367264,3.0,100158.0,18.129998999999998,69.662323,18.0653
2022-02-18,23:32:14,16.14,6.36,47.833,1001.64,1396313.8752023126,0.83434,47.963001,0.0,635.490417,1485149.0,47.4006,56.485863,3.0,100160.0,18.459999,58.872601,18.395288
2022-02-18,23:37:15,16.07,6.34,48.913,1001.72,1393744.7612843665,0.8684459999999999,48.912997999999995,0.0,646.0919190000002,1464208.0,49.112728000000004,59.066345,3.0,100172.0,18.07,61.522980000000004,18.005295
2022-02-18,23:42:15,16.05,6.29,48.42,1001.78,1389908.767797285,0.8133090000000001,48.419998,0.0,628.734924,1459459.0,48.644382,55.12265,3.0,100178.0,18.049999,57.18373100000001,17.985291
2022-02-18,23:47:15,16.07,6.29,48.7,1001.8,1396313.8752023126,0.7532810000000001,48.688999,0.0,608.44635,1475410.0,48.758091,50.465046,3.0,100178.0,18.139999,52.111588,18.075293
