date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2023-07-15,00:01:01,26.26,21.4,47.333,533,3.6,6.4,1004.29,641852.2887067021,12.42344,47.451,0.0,2375.324219,665672.0,47.762222,158.873779,3.0,100427.0,27.219999,237.532425,27.155281
2023-07-15,00:06:01,26.25,21.4,46.825,522,3.6,5.6,1004.27,651803.4794908597,11.4174,46.786999,0.0,2319.460205,674326.0,47.040131,155.802078,3.0,100423.0,27.23,231.94602999999998,27.165281
2023-07-15,00:11:01,26.34,21.38,46.596000000000004,537,3.4,6.6,1004.11,659184.5238799124,10.091134,46.818999999999996,0.0,2237.773438,693751.0,47.140686,151.074997,3.0,100411.0,27.23,223.777344,27.165287
2023-07-15,00:16:01,26.62,21.38,46.167,549,3.3,5.7,1004.04,664977.002276724,8.659336999999999,46.528,0.0,2136.546387000001,701692.0,46.931969,145.068512,3.0,100409.0,27.41,213.654648,27.345282
2023-07-15,00:21:01,26.66,21.38,46.224,561,3.1,7.1,1003.98,674459.7334049037,7.800216000000002,46.637001,0.0,2067.425293,706100.0,47.07626,141.072052,3.0,100400.0,27.43,206.742523,27.365295
2023-07-15,00:26:01,26.61,21.49,46.5,568,3.0,5.2,1003.98,675061.3919702615,7.682067999999999,46.860001000000004,0.0,2057.3286129999997,703889.0,47.251286,140.832184,3.0,100396.0,27.42,205.732849,27.355288
2023-07-15,00:31:01,26.61,21.49,46.387,577,3.3,5.7,1003.9,679913.581803001,7.483795,46.808998,0.0,2040.030273,711314.0,47.238655,140.122864,3.0,100394.0,27.4,204.003021,27.335281
2023-07-15,00:36:01,26.53,21.49,46.713,582,3.5,5.8,1003.86,681751.1847773148,7.354728999999999,47.091999,0.0,2028.5218510000002,709070.0,47.518612,139.782288,3.0,100386.0,27.34,202.85218799999998,27.275282
2023-07-15,00:41:01,26.51,21.48,46.722,590,3.1,5.6,1003.94,678694.006734997,7.1290809999999984,47.057999,0.0,2007.907837,709817.0,47.47982,138.849564,3.0,100396.0,27.33,200.790787,27.265287
2023-07-15,00:46:01,26.63,21.48,46.353,611,3.1,5.9,1004.02,678694.006734997,6.960381,46.709998999999996,0.0,1992.06543,715086.0,47.12923,138.220428,3.0,100404.0,27.42,199.20654299999998,27.355282
2023-07-15,00:51:01,26.51,21.48,46.597,625,2.9,5.0,1003.94,677478.798990543,6.946066,47.028999,0.0,1990.703613,709817.0,47.465599,138.531281,3.0,100388.0,27.280001,199.070358,27.215290000000003
2023-07-15,00:56:01,26.46,21.39,46.88800000000001,614,2.8,5.5,1003.9,676267.9351523537,6.880642,47.199001,0.0,1984.4431149999998,713572.0,47.621643,138.52371200000002,3.0,100388.0,27.280001000000002,198.444305,27.215286
2023-07-15,01:01:01,26.47,21.39,46.842,622,2.9,4.6,1003.8,678085.8584148409,6.838053,47.186001,0.0,1980.335693,711314.0,47.626198,138.65274,3.0,100382.0,27.27,198.033569,27.205282
2023-07-15,01:06:01,26.49,21.39,46.775,621,2.9,4.5,1003.72,678085.8584148409,6.87926,47.192001,0.0,1984.3101809999998,709817.0,47.639633,139.306488,3.0,100374.0,27.27,198.431015,27.205284000000002
2023-07-15,01:11:01,26.48,21.46,46.903999999999996,622,2.7,3.6,1003.74,673859.146359727,6.836167,47.217999,0.0,1980.153076,705362.0,47.684391,139.42453,3.0,100376.0,27.27,198.015305,27.205288
2023-07-15,01:16:01,26.42,21.46,47.006,622,2.6,4.4,1003.66,675061.3919702615,7.041339999999999,47.320999,0.0,1999.715454,701692.0,47.775546999999996,141.115051,3.0,100368.0,27.24,199.971542,27.175282
2023-07-15,01:21:01,26.4,21.46,47.111000000000004,622,3.0,5.7,1003.68,672661.1754003683,7.226741,47.448002,0.0,2016.908569,690907.0,47.942688,142.659424,3.0,100368.0,27.200001,201.690857,27.135284
2023-07-15,01:26:01,26.45,21.44,46.933,632,2.8,4.8,1003.62,671467.456334503,7.145206,47.264,0.0,2009.402466,702423.0,47.773632,142.564056,3.0,100362.0,27.25,200.940247,27.185290999999996
2023-07-15,01:31:01,26.42,21.44,47.048,629,2.7,5.2,1003.6,672661.1754003683,7.054077,47.348,0.0,2000.911133,701692.0,47.8358,142.401947,3.0,100362.0,27.24,200.09111,27.17528900000001
2023-07-15,01:36:01,26.45,21.44,46.87,635,2.8,5.1,1003.68,670277.9665657082,7.029624,47.297001,0.0,1998.613892,700962.0,47.800114,142.655502,3.0,100372.0,27.24,199.861389,27.175285
2023-07-15,01:41:01,26.46,21.22,46.757,643,2.9,5.5,1003.7,673259.6279748022,6.728284,47.176998,0.0,1969.630127,703889.0,47.693901,141.108948,3.0,100368.0,27.24,196.963013,27.175295
