date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,download speed,ping,upload speed
2024-03-04,21:14:49,17.99,6.3,59.39100000000001,1042,-1.0,-1.0,998.66,,71.6644549071565,33.281,92.00424710059164
2024-03-04,21:17:55,19.19,6.3,57.474,1024,-1.0,-1.0,1005.01,,75.95821455652072,30.939,94.59586591983187
2024-03-04,21:22:55,19.91,6.31,57.852,1024,-1.0,-1.0,1008.63,,65.70569146259557,31.22300000000001,69.32199449337865
2024-03-04,21:27:55,20.14,6.29,58.398999999999994,1014,-1.0,-1.0,1009.75,,66.7668612171028,28.531,85.69771727006555
2024-03-04,21:32:55,20.27,6.29,58.49,999,-1.0,-1.0,1010.55,,65.21814755072421,31.504,86.35569551041183
2024-03-04,21:37:55,20.35,5.9,58.735,965,-1.0,-1.0,1011.26,,57.02745924213294,29.249000000000002,88.08306296411598
2024-03-04,21:42:55,20.41,5.9,58.481,915,-1.0,-1.0,1011.73,,56.22650703983749,31.101,86.85995273709395
2024-03-04,21:47:55,20.43,5.9,58.113,875,-1.0,-1.0,1012.08,,62.71547795653393,31.695,92.95024926475418
2024-03-04,21:52:55,20.43,5.85,57.881,656,-1.0,-1.0,1012.35,,61.52729315416686,30.869,83.80940991556362
2024-03-04,21:57:55,19.97,5.85,53.235,551,-1.0,-1.0,1012.59,,60.777708091916615,31.131999999999998,78.23361046952841
2024-03-04,22:02:55,19.55,5.81,52.089,552,-1.0,-1.0,1012.71,,-1.0,-1.0,-1.0
2024-03-04,22:07:55,19.39,5.77,51.387,552,-1.0,-1.0,1012.82,,70.54972902896861,30.879,85.73146120125094
2024-03-04,22:12:55,19.38,5.76,52.634,568,-1.0,-1.0,1012.88,,59.44176381366531,32.537,90.17856312345639
