date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2023-06-30,00:01:56,24.17,14.43,49.525,515,1.6,5.1,1016.22,656325.9634231598,0.504231,49.63800000000001,0.0,502.229675,683207.0,49.845181,25.36088,2.0,101622.0,25.200001,25.557421,25.135296
2023-06-30,00:06:56,24.17,14.46,49.51300000000001,513,1.7,5.7,1016.15,655757.2238384286,0.508787,49.415001000000004,0.0,504.60992400000003,690907.0,49.645924,25.740988,2.0,101615.0,25.18,26.152483,25.115295
2023-06-30,00:11:56,24.18,14.43,49.523,513,1.6,4.8,1016.15,662068.0936151698,0.522533,49.651001,0.0,511.664337,685987.0,49.887039,26.870459000000004,2.0,101619.0,25.219999,27.916082,25.155281
2023-06-30,00:16:56,24.12,14.25,49.722,515,1.7,4.3,1016.13,657466.4073516132,0.523124,49.605,0.0,511.96325700000006,687386.0,49.841084,26.925076,3.0,101615.0,25.18,27.990809999999996,25.115282
2023-06-30,00:21:56,24.15,14.25,49.644,521,1.9,4.5,1016.15,656325.9634231598,0.510023,49.814999,0.0,505.252045,690200.0,50.033802,25.848091,3.0,101615.0,25.18,26.313011,25.115292
2023-06-30,00:26:56,24.1,14.11,49.786,525,2.2,5.4,1016.13,658038.1168514382,0.520953,49.502998,0.0,510.86279299999995,686686.0,49.721385999999995,26.758219,2.0,101613.0,25.15,27.715698,25.085289000000003
2023-06-30,00:31:56,24.09,14.0,49.722,521,2.2,6.4,1016.11,655189.4690841733,0.516893,49.682999,0.0,508.792542,687386.0,49.926067,26.42802600000001,3.0,101611.0,25.120001,27.198132,25.055298
2023-06-30,00:36:56,24.07,13.84,49.903,524,2.4,5.3,1016.11,656325.9634231598,0.5329189999999999,49.874001,0.0,516.87207,683900.0,50.126194,27.749565000000004,3.0,101609.0,25.09,29.218021000000004,25.025288
2023-06-30,00:41:56,24.01,13.72,49.839,514,2.2,6.4,1016.07,655757.2238384286,0.526695,49.821999,0.0,513.763367,690907.0,50.08382,27.250536,3.0,101607.0,25.040001,28.440844,24.97529
2023-06-30,00:46:56,23.96,13.6,49.931,508,2.4,5.8,1016.07,659184.5238799124,0.534343,49.792999,0.0,517.57843,689495.0,50.058426000000004,27.884117,3.0,101609.0,24.99,29.394603999999998,24.925293
2023-06-30,00:51:56,23.98,13.62,49.71100000000001,494,2.1,4.2,1016.07,663228.597754211,0.5406310000000001,49.801998,0.0,520.6738280000002,686686.0,50.035645,28.403574,3.0,101611.0,25.02,30.168461,24.955294
2023-06-30,00:56:56,23.96,13.62,49.785,493,1.9,5.3,1016.01,663228.597754211,0.524676,49.73,0.0,512.74707,690907.0,50.01730300000001,27.104475,2.0,101607.0,25.02,28.186766,24.955297
2023-06-30,01:01:56,23.91,13.62,49.75100000000001,491,1.9,4.8,1016.05,662647.8375830398,0.519656,49.518002,0.0,510.202972,691616.0,49.758007,26.690224,3.0,101607.0,24.969999,27.550741,24.905281
2023-06-30,01:06:56,23.84,13.48,49.669,489,2.1,5.3,1016.09,664393.1774127261,0.518609,49.646,0.0,509.669342,696617.0,49.938625,26.607327,3.0,101607.0,24.879998999999998,27.417336,24.815294
2023-06-30,01:11:56,23.88,13.5,49.653,488,1.8,4.8,1016.01,669684.8006500731,0.525357,49.467999,0.0,513.090271,697338.0,49.755894,27.171726,2.0,101601.0,24.950001,28.272566,24.885296
2023-06-30,01:16:56,23.87,13.48,49.64,490,1.8,3.7,1015.99,667911.5853313929,0.519512,49.431,0.0,510.129883,704625.0,49.717663,26.673615,2.0,101597.0,24.93,27.532475,24.865294
2023-06-30,01:21:56,23.78,13.39,49.53100000000001,485,1.7,3.9,1016.03,670277.9665657082,0.523614,49.654999,0.0,512.211243,709070.0,49.917431,27.024399,3.0,101605.0,24.83,28.052807,24.76528
2023-06-30,01:26:56,23.77,13.3,49.28,483,1.8,4.4,1016.11,675664.1249259438,0.5072949999999999,49.175999,0.0,503.83276399999994,713572.0,49.45908,25.635853,2.0,101609.0,24.82,25.958189,24.755295
2023-06-30,01:31:56,23.7,13.3,49.12,476,2.1,5.2,1016.11,681751.1847773148,0.5212760000000001,49.431999,0.0,511.026642,712818.0,49.704773,26.823185,2.0,101611.0,24.76,27.75666,24.69528
2023-06-30,01:36:56,23.6,13.3,49.23,467,2.0,4.7,1016.13,684836.0295900103,0.521459,49.194,0.0,511.11962900000003,722750.0,49.463425,26.83395,2.0,101615.0,24.67,27.779909000000004,24.605297
2023-06-30,01:41:56,23.62,13.27,49.548,476,1.8,5.0,1016.09,689830.2724242238,0.516219,49.298,0.0,508.447113,724303.0,49.549534,26.386574,2.0,101609.0,24.690001,27.111778,24.625298
2023-06-30,01:46:56,23.61,13.27,49.3,475,1.9,4.8,1016.11,692354.809630756,0.509102,48.990002000000004,0.0,504.77377300000006,729790.0,49.318989,25.783018,2.0,101609.0,24.620001000000002,26.193445,24.555281
2023-06-30,01:51:56,23.38,13.25,49.044,457,1.7,4.8,1016.05,697459.726343047,0.5200600000000001,49.229,0.0,510.408875,733760.0,49.487572,26.710871,2.0,101605.0,24.4,27.602221000000004,24.335295
2023-06-30,01:56:56,23.34,13.25,49.32899999999999,454,1.8,5.3,1016.01,698103.1389315879,0.509788,49.509997999999996,0.0,505.13024900000005,735361.0,49.718693,25.843546,2.0,101599.0,24.469998999999998,26.282566,24.405294
2023-06-30,02:01:56,23.43,12.83,48.852,450,1.6,4.1,1015.97,707237.1924117669,0.506476,49.263999999999996,0.0,503.405426,745935.0,49.539406,25.554787,2.0,101597.0,24.469999,25.851355,24.405294
2023-06-30,02:06:56,23.36,12.83,49.06,453,1.6,5.5,1015.99,708561.6057312812,0.5067560000000001,49.240002000000004,0.0,503.55154400000004,750834.0,49.53915,25.574807999999997,2.0,101601.0,24.35,25.887888,24.285297
2023-06-30,02:11:56,23.34,12.83,49.005,455,1.8,5.4,1016.01,777322.1999509402,0.505325,49.101002,0.0,502.803162,757576.0,49.356182,25.452734,2.0,101599.0,24.389999,25.70079,24.325279
2023-06-30,02:16:56,23.36,12.76,49.034,458,1.9,4.7,1016.01,780124.0804788305,0.509375,48.997002,0.0,504.91549699999996,760992.0,49.273438,25.792074,2.0,101601.0,24.360001,26.228871999999996,24.295279999999998
2023-06-30,02:21:56,23.18,12.76,49.33600000000001,452,1.6,5.4,1016.01,774540.3737829692,0.516677,49.348,0.0,508.681824,759280.0,49.588192,26.40387,3.0,101601.0,24.18,27.170454,24.115295
2023-06-30,02:26:56,23.11,12.76,49.224,452,1.6,3.2,1015.91,780525.9988676738,0.514787,49.323002,0.0,507.712006,761421.0,49.54509,26.247593,2.0,101591.0,24.18,26.928001000000002,24.115297
2023-06-30,02:31:56,23.1,12.79,49.13,441,1.5,3.9,1015.91,780124.0804788305,0.5062260000000001,49.089001,0.0,503.27478,770988.0,49.33313,25.53068,2.0,101587.0,24.15,25.818695,24.085279
2023-06-30,02:36:56,23.06,12.79,49.03100000000001,438,1.5,4.3,1015.87,789474.1808625489,0.511408,48.956001,0.0,505.96945199999993,774971.0,49.217017999999996,25.964546,2.0,101583.0,24.049999,26.492361,23.985295999999998
2023-06-30,02:41:56,22.99,12.89,48.801,431,1.6,4.2,1015.75,804140.6242159319,0.51653,48.800999,0.0,508.606537,779896.0,49.076279,26.38615,2.0,101573.0,23.950001,27.151634,23.885296
2023-06-30,02:46:56,22.88,12.88,48.917,425,1.5,5.0,1015.71,802436.9374845462,0.506832,49.043999,0.0,503.5914,791789.0,49.256248,25.577013,2.0,101569.0,23.91,25.897852,23.84528
2023-06-30,02:51:56,22.93,12.77,48.985,431,1.9,6.5,1015.69,803714.0246736323,0.510245,48.860001,0.0,505.367188,790398.0,49.12899,25.862005,2.0,101571.0,23.91,26.341797,23.845289
2023-06-30,02:56:56,22.81,12.77,49.261,431,1.6,4.8,1015.69,811897.6030329795,0.505109,49.444,0.0,502.690247,792254.0,49.560974,25.431911,2.0,101569.0,23.91,25.672558,23.845282
2023-06-30,03:01:56,22.91,12.88,49.044,434,1.6,4.8,1015.65,812768.7372779639,0.5009170000000001,48.882999,0.0,500.484924,799290.0,49.147717,25.077396,2.0,101565.0,23.92,25.121227,23.855295
2023-06-30,03:06:56,22.87,12.88,49.36600000000001,439,1.4,3.3,1015.71,808863.2838584838,0.506815,49.075001,0.0,503.58255,799763.0,49.3223,25.572731,2.0,101569.0,23.9,25.895638,23.835297
2023-06-30,03:11:56,22.83,12.85,49.15600000000001,440,1.7,3.4,1015.73,815832.4840493392,0.502664,49.075001,0.0,501.40600599999993,801663.0,49.291294,25.22525,2.0,101573.0,23.870001,25.35150100000001,23.805296
