date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance
2024-01-21,00:00:44,15.57,0.22,42.922,571,4.6,8.1,1023.77,
2024-01-21,00:05:44,15.59,0.3,42.508,564,5.1,8.5,1023.73,
2024-01-21,00:10:44,15.6,0.3,42.37600000000001,568,4.6,7.2,1023.67,
2024-01-21,00:15:44,15.56,0.33,42.558,581,5.6,9.2,1023.59,
2024-01-21,00:20:44,15.53,0.36,42.682,586,5.5,8.2,1023.4,
2024-01-21,00:25:44,15.46,0.33,42.089,600,5.9,7.9,1023.32,
2024-01-21,00:30:44,15.36,0.31,41.756,558,5.6,8.3,1023.23,
2024-01-21,00:35:44,15.25,0.17,41.94600000000001,551,5.3,9.2,1023.23,
2024-01-21,00:40:44,15.170000000000002,0.17,41.349,560,5.1,7.2,1023.17,
2024-01-21,00:45:44,15.09,0.19,41.245,566,5.4,8.2,1023.11,
2024-01-21,00:50:44,15.0,0.21,41.243,548,5.5,7.7,1023.09,
2024-01-21,00:55:44,14.9,0.21,41.161,529,5.1,8.0,1023.05,
2024-01-21,01:00:44,14.78,0.21,41.103,538,5.5,11.3,1023.05,
2024-01-21,01:05:44,14.65,0.57,40.87,517,5.1,8.0,1022.99,
2024-01-21,01:10:44,14.64,0.54,40.473,529,5.0,8.1,1022.95,
2024-01-21,01:15:44,14.62,0.57,40.12,514,5.4,8.7,1022.87,
2024-01-21,01:20:44,14.58,0.57,40.614,514,5.5,7.9,1022.82,
2024-01-21,01:25:44,14.5,0.57,40.897,527,5.9,9.6,1022.7,
2024-01-21,01:30:44,14.42,0.64,41.066,532,5.4,10.6,1022.6,
2024-01-21,01:35:44,14.32,0.64,41.317,504,5.3,8.4,1022.46,
2024-01-21,01:40:44,14.19,0.64,41.048,508,4.6,7.7,1022.27,
2024-01-21,01:45:44,14.07,0.9,41.527,519,4.8,7.6,1022.17,
2024-01-21,01:50:44,13.94,0.83,41.67100000000001,532,5.0,7.8,1022.03,
2024-01-21,01:55:44,13.85,0.83,41.79600000000001,539,5.1,7.6,1021.92,
2024-01-21,02:00:44,13.76,0.82,41.756,529,4.7,7.3,1021.78,
2024-01-21,02:05:44,13.7,0.82,41.477,532,4.5,7.8,1021.72,
2024-01-21,02:10:44,13.62,0.84,41.703,524,4.5,6.9,1021.68,
2024-01-21,02:15:44,13.54,0.84,41.903999999999996,512,4.4,6.8,1021.59,
2024-01-21,02:20:44,13.44,0.84,41.904,501,4.4,6.7,1021.52,
2024-01-21,02:25:44,13.36,0.84,41.665,489,4.3,7.6,1021.41,
2024-01-21,02:30:44,13.29,1.01,41.798,473,4.1,6.9,1021.33,
2024-01-21,02:35:44,13.19,1.06,41.496,466,4.3,7.4,1021.31,
2024-01-21,02:40:44,13.09,1.06,41.202,464,4.2,6.1,1021.19,
2024-01-21,02:45:44,13.01,1.06,41.426,454,3.6,5.8,1021.13,
2024-01-21,02:50:44,12.96,1.08,41.03,457,3.9,5.8,1021.07,
2024-01-21,02:55:44,12.91,1.05,40.851,457,4.1,6.0,1020.89,
2024-01-21,03:00:44,12.87,1.05,41.468,450,3.6,6.4,1020.79,
2024-01-21,03:05:44,12.81,1.05,41.441,452,3.8,5.8,1020.71,
2024-01-21,03:10:44,12.75,0.88,41.294,441,3.8,6.1,1020.64,
2024-01-21,03:15:44,12.69,0.88,41.243,442,3.8,5.7,1020.52,
2024-01-21,03:20:44,12.65,0.82,40.969,442,4.0,5.4,1020.5,
2024-01-21,03:25:44,12.62,0.79,41.163999999999994,438,3.7,5.8,1020.5,
2024-01-21,03:30:44,12.62,0.79,40.675,434,3.9,6.7,1020.44,
2024-01-21,03:35:44,12.59,0.84,40.407,431,3.7,5.8,1020.3,
2024-01-21,03:40:44,12.56,0.84,40.097,432,3.6,5.6,1020.19,
2024-01-21,03:45:44,12.54,0.84,40.07,433,3.6,5.6,1020.03,
2024-01-21,03:50:44,12.54,0.84,39.652,442,3.7,6.1,1019.89,
2024-01-21,03:55:44,12.61,0.84,39.775,444,4.1,6.0,1019.8,
2024-01-21,04:00:44,12.67,0.85,39.774,441,3.4,5.7,1019.72,
2024-01-21,04:05:44,12.73,0.85,39.561,445,3.5,5.7,1019.7,
2024-01-21,04:10:44,12.78,0.85,39.504,444,4.0,5.7,1019.64,
2024-01-21,04:15:44,12.84,0.85,39.056999999999995,448,3.7,5.4,1019.54,
2024-01-21,04:20:44,12.89,0.85,39.324,440,3.5,4.9,1019.54,
2024-01-21,04:25:44,12.91,0.84,39.66,440,3.6,5.5,1019.46,
2024-01-21,04:30:44,12.92,0.84,39.687,440,3.8,5.6,1019.38,
2024-01-21,04:35:44,12.94,1.19,40.296,441,3.4,5.5,1019.36,
2024-01-21,04:40:44,12.94,0.84,39.769,435,3.2,5.1,1019.33,
2024-01-21,04:45:44,12.92,1.13,39.096,432,4.1,6.2,1019.27,
2024-01-21,04:50:44,12.87,1.13,39.297,421,3.6,6.9,1019.23,
2024-01-21,04:55:44,12.82,1.13,39.201,419,4.1,6.4,1019.11,
2024-01-21,05:00:44,12.77,1.15,39.25,417,3.6,6.5,1019.01,
2024-01-21,05:05:44,12.75,1.15,38.796,415,3.7,5.4,1018.91,
2024-01-21,05:10:44,12.75,1.32,38.479,410,4.0,6.0,1018.8,
2024-01-21,05:15:44,12.79,1.4,38.289,410,3.8,5.7,1018.76,
2024-01-21,05:20:44,12.79,1.4,37.845,410,4.2,6.8,1018.72,
2024-01-21,05:25:44,12.79,1.43,38.073,411,3.6,5.6,1018.68,
2024-01-21,05:30:44,12.77,1.4,38.322,411,4.2,6.7,1018.6,
2024-01-21,05:35:44,12.77,1.41,38.615,410,3.9,6.2,1018.52,
2024-01-21,05:40:44,12.76,1.57,38.617,410,3.9,5.8,1018.52,
2024-01-21,05:45:44,12.73,1.57,38.351,410,4.1,6.1,1018.56,
2024-01-21,05:50:44,12.68,1.54,38.585,410,3.7,6.0,1018.52,
2024-01-21,05:55:44,12.69,1.54,38.483000000000004,410,4.3,6.2,1018.43,
2024-01-21,06:00:44,12.65,1.57,38.536,409,3.7,5.4,1018.24,
2024-01-21,06:05:44,12.65,1.57,38.801,410,3.4,5.8,1018.12,
2024-01-21,06:10:44,12.71,1.57,38.806,424,3.9,5.8,1017.97,
2024-01-21,06:15:44,12.81,1.55,39.313,423,3.2,5.4,1017.79,
2024-01-21,06:20:44,12.88,1.55,39.463,418,3.5,5.6,1017.77,
2024-01-21,06:25:44,12.95,1.55,38.786,431,3.5,5.3,1017.73,
2024-01-21,06:30:44,13.02,1.57,39.338,429,3.3,4.8,1017.67,
2024-01-21,06:35:44,13.08,1.54,39.416,432,3.5,4.9,1017.59,
2024-01-21,06:40:44,13.13,1.54,39.754,433,3.3,5.2,1017.55,
2024-01-21,06:45:44,13.18,1.56,39.802,426,3.5,6.7,1017.63,
2024-01-21,06:50:44,13.22,1.56,39.482,421,3.2,5.1,1017.65,
2024-01-21,06:55:44,13.26,1.61,39.427,415,3.2,5.3,1017.65,
2024-01-21,07:00:44,13.28,1.61,39.684,416,3.2,4.8,1017.67,
2024-01-21,07:05:44,13.29,1.62,39.615,418,3.1,4.4,1017.65,
2024-01-21,07:10:44,13.31,1.62,39.686,417,3.2,5.2,1017.69,
2024-01-21,07:15:44,13.31,1.76,39.692,414,3.1,4.9,1017.69,
2024-01-21,07:20:44,13.29,1.76,39.445,414,3.2,5.7,1017.65,
2024-01-21,07:25:44,13.29,1.76,39.858000000000004,412,3.5,5.5,1017.69,
2024-01-21,07:30:44,13.29,1.79,39.781,416,3.3,4.8,1017.59,
2024-01-21,07:35:44,13.27,1.79,40.168,445,3.5,5.7,1017.5,
2024-01-21,07:40:44,13.31,1.79,40.308,445,3.3,5.0,1017.32,
2024-01-21,07:45:44,13.35,1.79,40.245,449,3.2,5.9,1017.18,
2024-01-21,07:50:44,13.37,1.8,40.657,459,3.1,4.8,1017.13,
2024-01-21,07:55:44,13.42,1.8,40.857,453,3.4,4.8,1017.05,
2024-01-21,08:00:44,13.45,1.8,40.716,452,3.3,5.0,1017.03,
2024-01-21,08:05:44,13.47,1.78,40.541,451,3.2,4.6,1017.05,
2024-01-21,08:10:44,13.49,1.74,40.662,451,3.6,5.8,1017.16,
2024-01-21,08:15:44,13.5,1.74,40.65,437,3.5,5.5,1017.2,
2024-01-21,08:20:44,13.5,1.74,40.829,445,3.4,5.1,1017.26,
2024-01-21,08:25:44,13.51,1.87,40.65,439,3.3,5.0,1017.34,
2024-01-21,08:30:44,13.51,1.87,40.806,432,3.3,4.8,1017.4,
2024-01-21,08:35:44,13.51,1.93,40.454,432,3.6,6.4,1017.44,
2024-01-21,08:40:44,13.5,1.93,40.335,432,3.6,6.9,1017.54,
2024-01-21,08:45:44,13.49,2.03,40.436,427,3.4,5.6,1017.57,
2024-01-21,08:50:44,13.46,1.93,40.491,429,4.0,4.6,1017.61,
2024-01-21,08:55:44,13.45,2.1,40.400999999999996,434,3.7,5.4,1017.61,
2024-01-21,09:00:44,13.44,2.1,40.645,434,3.6,6.1,1017.59,
2024-01-21,09:05:44,13.43,2.19,40.67,451,3.5,5.7,1017.63,
2024-01-21,09:10:44,13.45,2.21,41.157,476,3.4,5.6,1017.69,
2024-01-21,09:15:44,13.49,2.21,41.755,487,3.5,5.6,1017.69,
2024-01-21,09:20:44,13.53,2.22,41.62600000000001,474,3.6,5.7,1017.73,
2024-01-21,09:25:44,13.57,2.22,41.816,471,3.6,5.9,1017.75,
2024-01-21,09:30:44,13.58,2.33,41.76,458,3.4,4.9,1017.83,
2024-01-21,09:35:44,13.6,2.42,41.76300000000001,465,3.4,5.2,1017.93,
2024-01-21,09:40:44,13.62,2.42,41.828,459,3.4,5.3,1018.02,
2024-01-21,09:45:44,13.62,2.5,41.895,445,3.7,5.2,1018.08,
2024-01-21,09:50:44,13.63,2.51,41.73,455,3.4,5.9,1018.12,
