date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2023-10-26,00:02:44,17.43,9.88,65.938,999,2.6,5.2,997.17,420647.1104138718,80.029739,65.662003,0.0,3607.634277,414970.0,65.91194200000001,217.958206,3.0,99721.0,18.530001,360.763428,18.465298
2023-10-26,00:07:44,17.44,9.96,65.758,1001,2.6,5.6,997.22,426575.0503469345,68.52993000000001,65.559998,0.0,3505.0124509999996,420665.0,65.858398,212.719681,3.0,99726.0,18.530001000000002,350.50125099999997,18.465296
2023-10-26,00:12:44,17.42,9.96,65.79,983,2.4,5.5,997.19,434660.610604373,58.142467,65.603996,0.0,3396.273926,430055.0,65.84623,207.071716,3.0,99721.0,18.51,339.62738,18.445297
2023-10-26,00:17:44,17.36,9.96,65.95,951,2.6,4.7,997.15,443058.6105494732,50.23172,65.560997,0.0,3299.524902,438443.0,65.808868,202.092178,3.0,99711.0,18.469998999999998,329.95248399999997,18.405296
2023-10-26,00:22:44,17.35,9.85,65.855,941,2.6,5.0,997.13,450711.19270520454,42.331364,65.558998,0.0,3186.324707,448653.0,65.825523,196.105835,3.0,99709.0,18.440001,318.632477,18.375296
2023-10-26,00:27:44,17.31,9.85,65.829,929,2.5,6.3,997.05,456971.0635525812,37.066016999999995,65.695999,0.0,3098.454834,455011.0,66.01859300000001,191.558777,3.0,99701.0,18.360001,309.84549,18.295296
2023-10-26,00:32:44,17.26,9.85,65.977,907,2.7,4.9,996.97,463975.51744747604,32.838299,65.69899699999999,0.0,3018.340088,461551.0,65.950401,187.435257,3.0,99699.0,18.35,301.834015,18.285295
2023-10-26,00:37:44,17.24,9.86,65.938,889,2.7,7.0,996.91,471491.6237920292,27.844501,65.686996,0.0,2909.2138670000004,472217.0,65.908211,181.574615,3.0,99691.0,18.34,290.9213870000001,18.275295
2023-10-26,00:42:44,17.24,9.86,65.829,871,2.6,4.3,996.89,481083.3060895879,24.553476,65.654999,0.0,2826.004883,479947.0,65.91082800000001,177.200668,3.0,99691.0,18.33,282.600494,18.265293
2023-10-26,00:47:44,17.19,9.86,65.914,854,2.5,3.6,996.99,488852.73140570143,21.047462,65.686996,0.0,2724.080566,489706.0,65.943253,171.68923999999996,3.0,99697.0,18.27,272.408051,18.205297
