date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,download speed,ping,upload speed
2024-02-21,00:02:18,17.16,9.54,63.76,406,-1.0,-1.0,1023.03,,97.77681769988637,24.1,89.90387016026165
2024-02-21,00:07:18,17.14,9.54,63.83,406,-1.0,-1.0,1022.97,,63.11499743193754,23.531,93.1157090216098
2024-02-21,00:12:18,17.11,9.54,63.913000000000004,406,-1.0,-1.0,1022.93,,95.4911518854508,21.67,90.48108946763924
2024-02-21,00:17:18,17.09,9.54,63.86600000000001,406,-1.0,-1.0,1022.82,,99.07620173541872,21.67,93.7981408944587
2024-02-21,00:22:18,17.07,9.53,63.973,406,-1.0,-1.0,1022.78,,96.5814109578588,20.115,90.80074703240005
2024-02-21,00:27:18,17.05,9.5,64.03399999999999,406,-1.0,-1.0,1022.72,,97.72987222889915,16.695,91.54347222142329
2024-02-21,00:32:18,17.04,9.47,63.976000000000006,407,-1.0,-1.0,1022.64,,96.75215158444335,23.215999999999998,92.33583733601671
2024-02-21,00:37:18,17.02,9.47,64.148,407,-1.0,-1.0,1022.6,,98.42497801318642,23.965,91.94534507276659
2024-02-21,00:42:18,17.0,9.47,64.175,407,-1.0,-1.0,1022.56,,97.7875562661167,22.284000000000002,93.13196685093772
2024-02-21,00:47:18,16.98,9.47,64.292,407,-1.0,-1.0,1022.48,,91.75231657977898,19.894,72.83045631170499
2024-02-21,00:52:18,16.95,9.47,64.293,407,-1.0,-1.0,1022.4,,96.70783502680928,21.096,90.20390537036477
2024-02-21,00:57:18,16.93,9.47,64.337,407,-1.0,-1.0,1022.29,,94.261113890401,23.15,86.99783696645504
2024-02-21,01:02:18,16.92,9.47,64.36399999999999,407,-1.0,-1.0,1022.23,,-1.0,-1.0,-1.0
2024-02-21,01:07:18,16.9,9.39,64.464,407,-1.0,-1.0,1022.21,,96.59412818147663,25.677,89.93133905431252
2024-02-21,01:12:18,16.88,9.39,64.479,407,-1.0,-1.0,1022.19,,94.9323162393174,20.293,92.46859263367423
2024-02-21,01:17:18,16.87,9.38,64.41,407,-1.0,-1.0,1022.09,,93.96218205676523,21.111,94.57658424535086
2024-02-21,01:22:18,16.85,9.38,64.49600000000001,407,-1.0,-1.0,1022.05,,98.25223340208122,20.959,91.89533929241978
2024-02-21,01:27:18,16.83,9.41,64.628,407,-1.0,-1.0,1022.05,,95.26839586686908,20.78,91.91727142139533
2024-02-21,01:32:18,16.82,9.29,64.752,407,-1.0,-1.0,1022.03,,98.88959024884541,25.568,97.29819238840484
2024-02-21,01:37:18,16.8,9.31,64.797,407,-1.0,-1.0,1022.05,,95.28249053560226,22.037,94.51472862834585
2024-02-21,01:42:18,16.79,9.33,64.658,407,-1.0,-1.0,1022.05,,96.85110837003107,21.485,95.96728762118956
2024-02-21,01:47:18,16.77,9.37,64.777,407,-1.0,-1.0,1022.05,,97.78664117253498,24.068,85.12608529070675
2024-02-21,01:52:18,16.74,9.39,64.836,407,-1.0,-1.0,1022.01,,98.93620341942379,20.945,96.39237617213469
2024-02-21,01:57:18,16.72,9.39,64.829,406,-1.0,-1.0,1021.99,,94.50605685235779,19.521,94.15864401110555
2024-02-21,02:02:18,16.7,9.39,64.77,406,-1.0,-1.0,1021.94,,98.89622006604937,25.20300000000001,95.44307466961729
2024-02-21,02:07:18,16.68,9.43,64.67699999999999,406,-1.0,-1.0,1021.86,,99.67162570519085,21.704,95.02206473692979
2024-02-21,02:12:18,16.67,9.43,64.691,407,-1.0,-1.0,1021.84,,94.23864742306351,23.776,92.72186748064163
2024-02-21,02:17:18,16.65,9.43,64.72800000000001,407,-1.0,-1.0,1021.76,,95.1994559358245,22.474,95.58614594726478
