date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance
2024-01-20,00:00:44,16.92,1.47,49.602,766,4.6,8.2,1025.52,
2024-01-20,00:05:44,16.84,1.26,49.22,729,4.8,7.8,1025.56,
2024-01-20,00:10:44,16.77,1.24,49.163999999999994,726,4.7,7.3,1025.6,
2024-01-20,00:15:44,16.71,1.13,49.249,711,4.6,8.5,1025.66,
2024-01-20,00:20:44,16.66,1.13,49.293,696,4.8,8.1,1025.68,
2024-01-20,00:25:44,16.64,1.13,48.81800000000001,670,5.0,8.7,1025.72,
2024-01-20,00:30:44,16.55,0.89,48.995,635,5.6,8.9,1025.76,
2024-01-20,00:35:44,16.43,0.74,48.819,620,6.1,8.6,1025.8,
2024-01-20,00:40:44,16.3,0.74,49.153999999999996,587,5.9,7.5,1025.84,
2024-01-20,00:45:44,16.15,0.65,48.928,568,6.4,9.4,1025.92,
2024-01-20,00:50:44,16.02,0.64,48.528,555,6.2,9.1,1025.94,
2024-01-20,00:55:44,15.9,0.64,48.857,541,6.6,8.2,1025.97,
2024-01-20,01:00:44,15.78,0.64,48.76,528,7.4,10.3,1025.97,
2024-01-20,01:05:44,15.66,0.42,48.542,524,7.3,11.4,1025.96,
2024-01-20,01:10:44,15.57,0.42,48.88800000000001,512,6.8,10.1,1025.97,
2024-01-20,01:15:44,15.46,0.42,48.93600000000001,502,7.7,10.4,1026.01,
2024-01-20,01:20:44,15.34,0.24,48.191,492,7.6,11.7,1025.99,
2024-01-20,01:25:44,15.2,0.24,48.804,488,7.8,10.3,1026.01,
2024-01-20,01:30:44,15.1,-0.09,48.81399999999999,477,7.9,10.9,1026.16,
2024-01-20,01:35:44,15.010000000000002,-0.09,48.646,472,7.8,9.9,1026.22,
2024-01-20,01:40:44,14.94,-0.09,48.775,479,7.8,10.9,1026.22,
2024-01-20,01:45:44,14.86,-0.3,48.934,487,7.9,12.0,1026.24,
2024-01-20,01:50:44,14.79,-0.3,49.033,482,8.2,11.1,1026.26,
2024-01-20,01:55:44,14.71,-0.3,49.057,483,8.1,11.1,1026.26,
2024-01-20,02:00:44,14.64,-0.55,48.98,485,8.3,10.9,1026.3,
2024-01-20,02:05:44,14.59,-0.55,49.276,488,8.2,11.9,1026.32,
2024-01-20,02:10:44,14.54,-0.55,49.651,493,8.7,12.0,1026.32,
2024-01-20,02:15:44,14.49,-0.57,49.887,489,8.8,12.4,1026.32,
2024-01-20,02:20:44,14.39,-0.57,49.335,484,8.9,13.4,1026.36,
2024-01-20,02:25:44,14.31,-0.57,49.1,485,8.8,11.7,1026.4,
2024-01-20,02:30:44,14.23,-0.61,49.544,479,9.1,14.0,1026.4,
2024-01-20,02:35:44,14.17,-0.61,49.613,482,9.0,12.9,1026.43,
2024-01-20,02:40:44,14.11,-0.61,49.507,476,9.9,13.6,1026.43,
2024-01-20,02:45:44,14.03,-0.61,49.147,470,9.9,14.9,1026.42,
2024-01-20,02:50:44,13.96,-0.61,49.39,474,9.6,13.4,1026.43,
2024-01-20,02:55:44,13.9,-0.61,49.469,466,10.5,16.4,1026.43,
2024-01-20,03:00:44,13.84,-0.71,48.833,460,10.4,14.2,1026.45,
2024-01-20,03:05:44,13.78,-1.04,49.304,462,9.7,12.7,1026.42,
2024-01-20,03:10:44,13.72,-0.71,49.69,450,9.6,13.7,1026.43,
2024-01-20,03:15:44,13.68,-1.04,49.232,447,9.8,14.9,1026.47,
2024-01-20,03:20:44,13.63,-1.04,49.50899999999999,457,10.3,14.2,1026.47,
2024-01-20,03:25:44,13.56,-1.04,49.668,452,10.7,14.9,1026.47,
2024-01-20,03:30:44,13.51,-1.04,49.71,462,10.7,15.4,1026.49,
2024-01-20,03:35:44,13.45,-0.94,49.716,461,10.8,16.2,1026.53,
2024-01-20,03:40:44,13.37,-0.94,49.798,462,11.3,15.6,1026.55,
2024-01-20,03:45:44,13.32,-0.89,49.674,456,10.9,15.7,1026.55,
2024-01-20,03:50:44,13.27,-0.92,49.45399999999999,453,12.0,16.6,1026.57,
2024-01-20,03:55:44,13.22,-0.92,49.65,460,10.8,15.0,1026.63,
2024-01-20,04:00:44,13.15,-0.92,49.342,448,11.3,16.0,1026.65,
2024-01-20,04:05:44,13.11,-0.82,49.499,437,10.4,14.8,1026.65,
2024-01-20,04:10:44,13.07,-0.82,49.376999999999995,441,10.6,16.2,1026.67,
2024-01-20,04:15:44,13.04,-0.82,49.477,442,9.7,14.9,1026.71,
2024-01-20,04:20:44,13.02,-0.86,49.738,453,10.5,16.1,1026.69,
2024-01-20,04:25:44,12.96,-0.86,49.764,448,10.5,15.8,1026.71,
2024-01-20,04:30:44,12.89,-0.86,49.602,450,10.8,16.2,1026.73,
2024-01-20,04:35:44,12.83,-0.86,49.548,445,10.3,15.9,1026.75,
2024-01-20,04:40:44,12.75,-0.9,49.513999999999996,441,10.8,16.9,1026.79,
2024-01-20,04:45:44,12.71,-0.9,49.679,438,10.0,15.4,1026.79,
2024-01-20,04:50:44,12.66,-0.9,49.346000000000004,441,11.1,17.0,1026.79,
2024-01-20,04:55:44,12.6,-0.9,49.38,434,10.0,15.0,1026.81,
2024-01-20,05:00:44,12.58,-0.9,49.47,427,9.6,14.5,1026.83,
2024-01-20,05:05:44,12.56,-0.9,49.56,438,9.5,14.2,1026.85,
2024-01-20,05:10:44,12.52,-0.85,49.748999999999995,446,10.2,14.4,1026.89,
2024-01-20,05:15:44,12.46,-0.84,49.659,441,10.2,15.1,1026.89,
2024-01-20,05:20:44,12.41,-0.84,49.776,443,10.1,16.7,1026.89,
2024-01-20,05:25:44,12.37,-0.86,49.672,446,9.5,15.1,1026.9,
2024-01-20,05:30:44,12.31,-0.86,49.94300000000001,448,9.5,14.2,1026.94,
2024-01-20,05:35:44,12.27,-0.86,49.841,432,10.0,16.1,1026.96,
2024-01-20,05:40:44,12.24,-0.85,49.74,438,9.3,14.8,1026.98,
2024-01-20,05:45:44,12.21,-0.85,49.713,435,9.8,16.0,1026.92,
2024-01-20,05:50:44,12.18,-0.85,49.879,442,8.9,13.4,1026.9,
2024-01-20,05:55:44,12.15,-0.84,49.833,443,9.1,14.4,1026.94,
2024-01-20,06:00:44,12.11,-0.84,49.905,445,9.5,14.6,1026.96,
2024-01-20,06:05:44,12.06,-0.84,49.791,442,9.3,14.9,1026.96,
2024-01-20,06:10:44,12.02,-0.92,49.963,437,9.1,13.7,1027.0,
2024-01-20,06:15:44,11.98,-0.92,49.958,444,9.5,14.0,1027.0,
2024-01-20,06:20:44,11.94,-0.91,49.93899999999999,447,9.0,14.9,1027.04,
2024-01-20,06:25:44,11.88,-0.91,49.85,439,9.4,15.5,1027.14,
2024-01-20,06:30:44,11.84,-0.96,49.917,439,9.3,15.1,1027.16,
2024-01-20,06:35:44,11.81,-1.18,49.851000000000006,437,9.3,14.5,1027.2,
2024-01-20,06:40:44,11.78,-0.96,49.893,439,9.0,15.0,1027.2,
2024-01-20,06:45:44,11.74,-1.19,49.886,438,9.8,15.4,1027.26,
2024-01-20,06:50:44,11.7,-1.17,49.88,436,8.7,14.5,1027.28,
2024-01-20,06:55:44,11.66,-1.17,49.95399999999999,441,8.5,13.9,1027.33,
2024-01-20,07:00:44,11.62,-1.17,49.742,435,8.6,13.8,1027.37,
2024-01-20,07:05:44,11.6,-1.15,49.81,430,9.7,15.9,1027.43,
2024-01-20,07:10:44,11.59,-1.15,49.683,423,9.1,16.8,1027.49,
2024-01-20,07:15:44,11.59,-1.15,49.607,429,8.8,14.4,1027.51,
2024-01-20,07:20:44,11.56,-1.17,49.873999999999995,429,8.5,14.6,1027.53,
2024-01-20,07:25:44,11.55,-1.18,49.713,427,8.9,14.2,1027.49,
2024-01-20,07:30:44,11.54,-1.18,49.672,423,8.8,14.5,1027.51,
2024-01-20,07:35:44,11.53,-0.94,49.423,410,8.3,13.3,1027.53,
2024-01-20,07:40:44,11.55,-0.97,49.248999999999995,410,7.7,14.4,1027.55,
2024-01-20,07:45:44,11.59,-0.97,49.0,413,8.3,15.8,1027.55,
2024-01-20,07:50:44,11.59,-0.99,49.361999999999995,417,7.8,13.6,1027.57,
2024-01-20,07:55:44,11.59,-0.99,49.219,421,7.7,12.8,1027.65,
2024-01-20,08:00:44,11.57,-0.99,49.166000000000004,416,7.9,12.7,1027.67,
2024-01-20,08:05:44,11.57,-0.99,49.208,421,8.0,13.8,1027.75,
2024-01-20,08:10:44,11.57,-1.15,49.11600000000001,429,8.6,14.4,1027.73,
2024-01-20,08:15:44,11.55,-1.16,49.176,422,7.2,12.9,1027.75,
2024-01-20,08:20:44,11.55,-1.16,48.968,428,8.2,14.7,1027.76,
2024-01-20,08:25:44,11.51,-1.16,49.027,429,8.7,15.7,1027.8,
2024-01-20,08:30:44,11.48,-1.16,49.08,430,9.1,15.8,1027.84,
2024-01-20,08:35:44,11.46,-1.0,49.032,423,7.8,13.7,1027.86,
2024-01-20,08:40:44,11.46,-1.0,48.993,427,7.6,12.8,1027.84,
2024-01-20,08:45:44,11.46,-1.0,48.807,425,7.6,12.9,1027.84,
2024-01-20,08:50:44,11.45,-0.98,48.68899999999999,421,7.9,13.7,1027.86,
2024-01-20,08:55:44,11.43,-0.96,48.62300000000001,426,7.9,13.5,1027.86,
2024-01-20,09:00:44,11.42,-0.96,48.619,424,8.1,14.0,1027.88,
2024-01-20,09:05:44,11.4,-0.93,48.545,413,8.4,16.2,1027.94,
2024-01-20,09:10:44,11.42,-0.92,48.394,410,8.1,13.8,1027.96,
