date,timeStamp,temperature,outside temperature,humidity,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2023-04-26,00:00:02,20.77,5.28,37.099,1020.11,2105629.4112046724,0.516538,37.098999,0.0,508.61096200000003,2119309.0,37.264553,27.351358,3.0,102011.0,21.77,27.15274,21.70528
2023-04-26,00:05:03,20.72,5.42,37.207,1020.11,2110028.357491482,0.5108729999999999,37.318001,0.0,505.692688,2146264.0,36.901642,26.548977,3.0,102009.0,22.040001,26.423168,21.975298
2023-04-26,00:10:03,20.7,5.42,37.298,1020.13,2110028.357491482,0.527008,37.298,0.0,513.9205929999998,2124312.0,37.422352000000004,28.795458,3.0,102013.0,21.700001,28.480145,21.635282999999998
2023-04-26,00:15:04,20.73,5.42,37.155,1020.13,2123336.1718737846,0.5103260000000001,37.154999,0.0,505.409241,2139461.0,37.300758,26.48,3.0,102013.0,21.73,26.352314,21.665297
2023-04-26,00:20:04,20.66,5.41,37.292,1020.11,2111498.7602109,0.523987,37.292,0.0,512.399414,2125984.0,37.458996,28.390278000000002,3.0,102011.0,21.66,28.099859000000002,21.595297
2023-04-26,00:25:04,20.6,5.35,37.374,1020.17,2126316.292178833,0.519225,37.374001,0.0,509.98376500000006,2142857.0,37.523796,27.739361,3.0,102017.0,21.6,27.495939,21.535295
2023-04-26,00:30:05,20.54,5.29,37.511,1020.22,2118881.621418146,0.532072,37.51100200000001,0.0,516.451416,2134387.0,37.665333000000004,29.510465999999997,3.0,102022.0,21.540001,29.112848,21.475282999999997
2023-04-26,00:35:05,20.49,5.27,37.518,1020.24,2135307.0568211507,0.518088,37.518002,0.0,509.403625,2153110.0,37.664108,27.578899,3.0,102024.0,21.49,27.35091,21.425297
2023-04-26,00:40:06,20.46,5.27,37.649,1020.28,2115922.2901799143,0.555303,37.648998,0.0,527.759216,2131018.0,37.80762100000001,32.603836,3.0,102028.0,21.459999,31.939809999999998,21.395294
2023-04-26,00:45:06,20.44,5.08,37.689,1020.28,2127809.491503094,0.524979,37.688999,0.0,512.899841,2144559.0,37.848125,28.545761,3.0,102028.0,21.440001,28.22496,21.375296
