date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2023-07-11,00:01:01,24.83,19.63,44.398,410,2.3,5.6,1018.48,1029212.4571273524,14.432987,44.744999,0.0,2474.508789,1032110.0,45.027798,171.6651,3.0,101852.0,25.73,247.450867,25.665283
2023-07-11,00:06:01,24.62,19.53,45.405,410,3.1,8.4,1018.48,1006645.0184071492,15.985819000000001,45.398998,0.0,2542.107666,1010479.0,45.637627,176.63853500000005,3.0,101850.0,25.610001,254.21077000000002,25.545282
2023-07-11,00:11:01,24.82,19.53,44.916000000000004,410,2.7,5.0,1018.45,997367.1885580134,16.862984,45.019001,0.0,2577.446045,998521.0,45.357769,179.525452,3.0,101848.0,25.709999,257.744598,25.645294
2023-07-11,00:16:01,24.85,19.53,44.922,410,3.0,8.5,1018.43,986328.6247283544,18.574548999999998,45.109001,0.0,2641.396973,986121.0,45.446690000000004,184.319397,3.0,101843.0,25.719998999999998,264.139709,25.655287
2023-07-11,00:21:01,24.83,19.29,45.303000000000004,412,2.6,8.0,1018.41,972401.0129381998,20.08984,45.403999,0.0,2693.275879,970525.0,45.771908,188.33783,3.0,101841.0,25.709999,269.327576,25.645285
2023-07-11,00:26:01,24.67,19.29,45.822,416,2.5,7.3,1018.26,960685.3438809012,21.479267,45.873001,0.0,2737.514893,958807.0,46.16032,191.879105,3.0,101826.0,25.620001000000002,273.75149500000003,25.555292
2023-07-11,00:31:01,24.67,19.29,45.784,418,2.4,5.9,1018.16,941579.1191529556,24.285797,46.078999,0.0,2818.753418,937500.0,46.421059,197.928497,3.0,101818.0,25.52,281.875336,25.455284
2023-07-11,00:36:01,24.35,19.29,46.775,410,2.4,5.8,1018.1,927740.8538241246,28.697481,46.771999,0.0,2929.174805,915875.0,47.040825,205.99006699999998,3.0,101808.0,25.33,292.9174799999999,25.265285000000002
2023-07-11,00:41:01,24.46,19.29,46.61,410,3.0,6.6,1018.04,905018.4194153892,33.258347,46.681000000000004,0.0,3026.748291,894040.0,46.992989,213.231033,3.0,101802.0,25.4,302.6748350000001,25.335281
2023-07-11,00:46:01,24.39,19.29,46.489,417,2.4,6.7,1018.02,894333.4378838736,36.07460800000001,46.570999,0.0,3080.52002,883508.0,46.880074,217.54595899999998,3.0,101802.0,25.33,308.052002,25.265282
2023-07-11,00:51:01,24.29,18.62,46.778999999999996,420,2.7,8.5,1018.01,886483.8215539677,38.975437,47.036999,0.0,3131.684326,874919.0,47.375565,221.717102,3.0,101799.0,25.18,313.168427,25.115282
2023-07-11,00:56:01,24.26,18.62,46.97,424,2.3,4.8,1017.95,872696.3502966419,42.761059,47.001999,0.0,3193.005859,859325.0,47.319183,226.582336,3.0,101793.0,25.23,319.300598,25.165283
2023-07-11,01:01:01,24.47,18.62,46.408,425,2.5,7.0,1017.81,867201.4135359349,44.931896,46.687,0.0,3225.7651370000012,853890.0,47.061111,229.549667,3.0,101779.0,25.309999,322.576508,25.245283
2023-07-11,01:06:01,24.17,18.65,47.128,424,2.6,6.3,1017.75,860307.141531449,48.277172,47.007999,0.0,3273.270264,841646.0,47.276367,233.553299,3.0,101773.0,25.17,327.327026,25.105288
2023-07-11,01:11:01,24.19,18.65,46.83,413,2.3,5.8,1017.69,854966.6374570556,51.819904,47.091999,0.0,3320.116943,840075.0,47.402916,237.507278,3.0,101769.0,25.08,332.011688,25.015282
2023-07-11,01:16:01,24.21,18.65,46.672,410,2.5,6.5,1017.63,855449.3964362707,51.887173,46.756001,0.0,3320.975098,841646.0,47.128902000000004,238.29383900000002,3.0,101765.0,25.120001000000002,332.097504,25.055294
2023-07-11,01:21:01,24.35,18.71,46.512,420,2.3,10.2,1017.57,852560.9926845741,52.428799,46.676998,0.0,3327.844482,832819.0,47.079781,239.506577,3.0,101759.0,25.24,332.784454,25.175295
2023-07-11,01:26:01,24.43,18.71,46.322,432,2.1,6.3,1017.61,849215.7440573986,49.528042,46.432999,0.0,3290.1923829999996,841121.0,46.789066,237.611542,3.0,101763.0,25.360001,329.019226,25.295288
2023-07-11,01:31:01,24.76,18.71,46.06100000000001,440,2.3,8.8,1017.65,849215.7440573986,46.690811,46.238998,0.0,3251.167236,834879.0,46.621384,235.607086,3.0,101763.0,25.67,325.11673,25.605293
2023-07-11,01:36:01,25.45,18.46,44.729,452,2.2,7.9,1017.59,854966.6374570556,39.966557,45.095001,0.0,3148.296143,846395.0,45.56137800000001,229.09635899999998,3.0,101761.0,26.26,314.8296200000001,26.19529
2023-07-11,01:41:01,25.69,18.46,44.466,454,2.0,8.2,1017.59,860795.9521317041,35.402962,44.820999,0.0,3068.087158,853350.0,45.309338,224.138107,3.0,101757.0,26.459999,306.808716,26.395281
2023-07-11,01:46:01,25.8,18.46,44.333,465,2.0,4.9,1017.48,874207.075972922,32.918358000000005,44.759997999999996,0.0,3019.950928,850662.0,45.236796999999996,221.418152,3.0,101748.0,26.610001,301.995087,26.545284000000002
2023-07-11,01:51:01,25.91,18.06,44.254,476,2.0,6.6,1017.48,875723.041160311,31.312492,44.69100200000001,0.0,2986.865479,850126.0,45.122475,219.749176,3.0,101750.0,26.76,298.686554,26.695284
2023-07-11,01:56:01,26.08,18.06,44.032,491,2.0,5.5,1017.4,867201.4135359349,29.213802,44.625999,0.0,2940.971191,853350.0,45.12648,217.156204,3.0,101742.0,26.85,294.097107,26.785284000000004
2023-07-11,02:01:01,26.19,18.06,44.043,513,2.1,6.0,1017.36,870190.0439623687,29.318121,44.632,0.0,2943.329102,846395.0,45.14817,218.002716,3.0,101736.0,26.940001,294.332916,26.875286
2023-07-11,02:06:01,26.17,17.91,44.139,519,2.0,5.2,1017.26,868693.1582527538,30.825056,44.654999,0.0,2976.486572,837469.0,45.133926,221.07009900000003,3.0,101722.0,26.969998999999998,297.648651,26.905283
2023-07-11,02:11:01,26.14,17.91,44.42,519,1.9,7.3,1017.2,854966.6374570556,29.07429500000001,44.771,0.0,2937.804688,846395.0,45.234745,218.970947,3.0,101720.0,26.98,293.780457,26.915291
2023-07-11,02:16:01,26.29,17.91,44.18899999999999,529,2.1,6.0,1017.13,861775.2416278069,28.744584999999997,44.650002,0.0,2930.259766,841121.0,45.150642,219.11193799999998,3.0,101713.0,27.08,293.0259700000001,27.015290999999998
2023-07-11,02:21:01,26.31,17.89,44.245,529,1.7,4.7,1017.11,858357.4380608394,28.38464,44.695999,0.0,2921.923584,845865.0,45.151329,219.199188,3.0,101713.0,27.120001,292.192352,27.055292
2023-07-11,02:26:01,26.33,17.89,44.362,538,1.9,6.2,1017.09,853041.0380152805,29.185461,44.834,0.0,2940.329102,832819.0,45.300514,221.229904,3.0,101711.0,27.129998999999998,294.032898,27.065294
