date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2023-07-20,00:01:01,25.09,16.12,52.494,556,1.4,2.8,1014.95,437677.3378567245,58.431702,52.964001,0.0,3399.556152,431707.0,53.437729,241.365204,3.0,101495.0,25.959999,339.955627,25.895283
2023-07-20,00:06:01,25.1,16.12,52.57100000000001,551,1.8,3.2,1014.95,444881.894987738,49.520157,52.805,0.0,3290.086914,439873.0,53.26712,234.577133,3.0,101495.0,26.01,329.008698,25.945286
2023-07-20,00:11:01,25.21,16.06,52.118,548,1.4,2.1,1014.98,446456.6964142781,43.76598,52.646999,0.0,3208.372559,447759.0,53.185177,229.646759,3.0,101502.0,26.030001,320.83725,25.965292
2023-07-20,00:16:01,25.26,16.06,51.953,547,1.4,2.9,1015.02,454228.1429528014,39.060001,52.539001,0.0,3133.11792,453481.0,53.113335,225.14537,3.0,101502.0,26.059998999999998,313.311798,25.995291
2023-07-20,00:21:01,25.12,16.06,52.371,544,1.4,2.8,1015.08,460867.2803666124,35.392895,52.675999,0.0,3067.89917,458725.0,53.174168,221.29206800000003,3.0,101508.0,25.98,306.789917,25.915283
2023-07-20,00:26:01,25.09,16.01,52.325,539,1.5,3.2,1015.02,465402.2549202792,33.339439,52.602001,0.0,3028.359375,461551.0,53.055308999999994,219.219437,3.0,101506.0,25.969998999999998,302.835938,25.905285
2023-07-20,00:31:01,25.18,16.01,52.09,540,1.5,2.4,1015.1,466549.978135265,31.798061,52.379002,0.0,2997.04541,464732.0,52.887363,217.71286,3.0,101510.0,26.0,299.704529,25.935284
2023-07-20,00:36:01,25.14,16.01,52.0,541,1.4,2.6,1015.1,468862.49108176713,30.650667,52.507999,0.0,2972.733398,466661.0,52.98888,216.668915,3.0,101514.0,25.950001,297.273346,25.885285999999997
2023-07-20,00:41:01,25.1,15.91,52.1,539,1.4,2.7,1015.1,469444.2057219135,29.395489,52.52,0.0,2945.072754,469913.0,53.009529,215.381165,3.0,101514.0,25.950001,294.507263,25.885298
2023-07-20,00:46:01,25.09,15.91,52.021,541,1.4,2.7,1015.14,471491.6237920292,28.53108,52.456001,0.0,2925.3276370000012,467957.0,52.9123,214.65214500000002,3.0,101516.0,25.93,292.53277599999996,25.865282
2023-07-20,00:51:01,25.0,15.91,52.173,531,1.2,2.2,1015.14,477441.038717835,27.19652,52.452,0.0,2893.637207,473211.0,52.850407,213.060287,3.0,101516.0,25.889999,289.3637080000001,25.825289
2023-07-20,00:56:01,24.98,15.9,52.095,523,1.5,3.0,1015.2,478044.24850674474,26.238882,52.528,0.0,2869.92334,475883.0,52.973263,212.024033,3.0,101518.0,25.84,286.99234,25.77529
2023-07-20,01:01:01,25.11,15.9,51.63,543,1.4,2.6,1015.18,479558.9625680624,23.976065,52.31600200000001,0.0,2810.262207,480974.0,52.814896,208.388,3.0,101518.0,25.9,281.026215,25.835295
2023-07-20,01:06:01,25.06,15.9,51.886,565,1.4,2.7,1015.22,483233.740130618,22.929281,52.358002,0.0,2780.730469,480631.0,52.829956,206.908676,3.0,101522.0,25.879998999999998,278.073059,25.815286999999998
2023-07-20,01:11:01,25.06,15.8,51.913000000000004,578,1.3,2.3,1015.22,486965.2710157175,22.140226,52.404999,0.0,2757.564697,485126.0,52.880348,205.883255,3.0,101524.0,25.84,275.75647000000004,25.775284
2023-07-20,01:16:01,25.0,15.8,51.792,578,1.6,4.0,1015.3,485403.4853180007,21.793198,52.380001,0.0,2747.11377,484778.0,52.840171999999995,205.770996,3.0,101530.0,25.84,274.711365,25.775297
