date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance,download speed,ping,upload speed
2024-02-13,00:02:18,15.51,4.96,71.589,514,-1.0,-1.0,1013.34,,-1.0,-1.0,-1.0
2024-02-13,00:07:18,15.5,5.2,71.428,515,-1.0,-1.0,1013.38,,100.52055055617014,18.955,92.71871440242191
2024-02-13,00:12:18,15.48,4.98,71.382,508,-1.0,-1.0,1013.44,,98.65322628428386,19.526,95.18427723807156
2024-02-13,00:17:18,15.47,4.92,71.57,503,-1.0,-1.0,1013.48,,98.49853944732264,19.377,96.36890154204805
2024-02-13,00:22:18,15.45,4.95,71.7,502,-1.0,-1.0,1013.54,,91.68793897346649,19.614,88.16900122679121
2024-02-13,00:27:18,15.45,4.95,71.455,498,-1.0,-1.0,1013.62,,99.01749900048478,20.282,91.68613031064764
2024-02-13,00:32:18,15.43,4.95,71.623,494,-1.0,-1.0,1013.65,,87.80804934088646,19.569000000000006,89.13927832384913
2024-02-13,00:37:18,15.42,4.87,71.502,486,-1.0,-1.0,1013.69,,91.16050999874176,19.657,86.05773887692133
2024-02-13,00:42:18,15.41,4.91,71.297,483,-1.0,-1.0,1013.75,,99.57788675420169,17.511,95.37377463676012
2024-02-13,00:47:18,15.4,4.9,71.01100000000002,479,-1.0,-1.0,1013.77,,89.9500517118884,19.485,87.54137560914037
2024-02-13,00:52:18,15.4,4.9,71.206,479,-1.0,-1.0,1013.79,,90.30906763158607,19.274,77.88524902012709
2024-02-13,00:57:18,15.39,4.92,71.132,474,-1.0,-1.0,1013.83,,99.02494844140764,18.905,95.04082826133028
2024-02-13,01:02:18,15.39,4.92,70.965,471,-1.0,-1.0,1013.89,,-1.0,-1.0,-1.0
2024-02-13,01:07:18,15.38,4.91,71.295,471,-1.0,-1.0,1013.91,,91.62656077034876,21.926,89.24444725174747
2024-02-13,01:12:18,15.37,4.91,71.15,468,-1.0,-1.0,1013.99,,92.83039756903536,19.953,91.13384247791414
2024-02-13,01:17:18,15.36,4.95,71.079,468,-1.0,-1.0,1014.04,,100.3638014602228,18.815,94.71879003348371
2024-02-13,01:22:18,15.35,4.96,71.234,464,-1.0,-1.0,1014.06,,100.73684717603442,17.637999999999995,93.81244467247251
2024-02-13,01:27:18,15.35,4.99,70.961,463,-1.0,-1.0,1014.12,,99.34445504439358,19.256,91.7233222088667
2024-02-13,01:32:18,15.35,4.9,70.954,460,-1.0,-1.0,1014.16,,89.92572552060898,17.907,85.86734748136709
2024-02-13,01:37:18,15.35,4.94,71.166,461,-1.0,-1.0,1014.2,,96.85626635763306,24.551,83.21406823077545
2024-02-13,01:42:18,15.34,4.93,71.145,458,-1.0,-1.0,1014.26,,92.69105513912348,19.317,92.72325340938663
2024-02-13,01:47:18,15.33,4.84,71.258,453,-1.0,-1.0,1014.28,,101.59506457178921,19.091,93.11134669429345
2024-02-13,01:52:18,15.33,4.84,70.976,454,-1.0,-1.0,1014.32,,104.33888091704763,20.118,94.73352741784436
2024-02-13,01:57:18,15.33,4.83,71.075,453,-1.0,-1.0,1014.36,,104.18676846034096,19.259,91.52801413535843
2024-02-13,02:02:18,15.33,4.9,71.166,453,-1.0,-1.0,1014.4,,89.8426386062265,20.238,90.2156651030386
2024-02-13,02:07:18,15.34,4.9,70.9,452,-1.0,-1.0,1014.44,,101.53923333482813,19.353,92.59781387164116
2024-02-13,02:12:18,15.33,4.92,71.061,448,-1.0,-1.0,1014.48,,96.45239599356917,18.546,87.60600809172556
2024-02-13,02:17:18,15.33,4.9,71.033,447,-1.0,-1.0,1014.51,,101.38655348863468,21.126,92.5558875627869
2024-02-13,02:22:18,15.33,4.86,70.809,448,-1.0,-1.0,1014.53,,94.18756183190092,20.331,76.36709110849098
2024-02-13,02:27:18,15.33,4.91,71.08800000000002,445,-1.0,-1.0,1014.55,,101.24051829022663,21.747,86.49943153072651
2024-02-13,02:32:18,15.32,4.92,71.095,443,-1.0,-1.0,1014.59,,102.04414929981705,20.02,90.11199484923151
2024-02-13,02:37:18,15.32,4.92,70.986,440,-1.0,-1.0,1014.59,,103.88082271390007,19.434,89.88358289993252
2024-02-13,02:42:18,15.32,4.89,71.075,440,-1.0,-1.0,1014.61,,102.14202732654923,16.613,93.20415032457157
2024-02-13,02:47:18,15.31,4.89,71.126,438,-1.0,-1.0,1014.63,,102.42398430890397,19.523,92.4097484046574
