date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance
2024-01-28,00:01:42,17.8,2.78,55.934,794,5.8,9.0,1033.55,
2024-01-28,00:06:42,17.74,2.75,56.113,810,5.8,8.7,1033.52,
2024-01-28,00:11:42,17.68,2.78,56.199,794,5.3,8.1,1033.48,
2024-01-28,00:16:42,17.62,2.71,56.196999999999996,784,5.2,8.3,1033.46,
2024-01-28,00:21:42,17.55,2.71,56.219,779,5.0,7.9,1033.44,
2024-01-28,00:26:42,17.49,2.71,56.23,750,4.8,7.4,1033.46,
2024-01-28,00:31:42,17.44,2.53,56.303,753,4.9,7.3,1033.42,
2024-01-28,00:36:42,17.39,2.54,56.426,724,4.9,6.3,1033.4,
2024-01-28,00:41:42,17.33,2.54,56.462,739,4.8,6.6,1033.34,
2024-01-28,00:46:42,17.28,2.42,56.482,746,4.4,8.1,1033.32,
2024-01-28,00:51:42,17.23,2.37,56.477,727,4.7,6.3,1033.28,
2024-01-28,00:56:42,17.18,2.42,56.555,739,4.4,7.6,1033.22,
2024-01-28,01:01:42,17.13,2.36,56.532,733,4.4,6.9,1033.2,
2024-01-28,01:06:42,17.09,2.28,56.636,704,4.1,5.9,1033.13,
2024-01-28,01:11:42,17.04,2.28,56.587,717,5.0,5.9,1033.11,
2024-01-28,01:16:42,17.0,2.28,56.667,723,5.5,7.7,1033.07,
2024-01-28,01:21:42,16.96,2.17,56.776,698,4.5,6.2,1033.03,
2024-01-28,01:26:42,16.92,2.13,56.861000000000004,690,4.0,6.9,1033.01,
2024-01-28,01:31:42,16.88,2.17,57.014,695,3.9,6.6,1032.97,
2024-01-28,01:36:42,16.84,2.0,57.242,691,4.3,8.1,1032.87,
2024-01-28,01:41:42,16.81,1.83,57.325,692,4.3,7.8,1032.81,
2024-01-28,01:46:42,16.77,1.83,57.345,680,4.0,6.1,1032.75,
2024-01-28,01:51:42,16.73,1.74,57.277,690,3.9,6.3,1032.71,
2024-01-28,01:56:42,16.69,1.74,57.333999999999996,685,4.2,7.1,1032.69,
2024-01-28,02:01:42,16.66,1.66,57.295,665,4.1,6.6,1032.66,
2024-01-28,02:06:42,16.63,1.66,57.496,679,3.6,7.5,1032.66,
2024-01-28,02:11:42,16.6,1.66,57.309,652,3.7,6.1,1032.6,
