date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance
2024-01-12,00:03:09,16.18,4.19,49.396,470,3.0,5.9,1035.54,
2024-01-12,00:08:09,16.13,4.04,49.465,467,2.6,6.6,1035.56,
2024-01-12,00:13:09,16.09,3.99,49.506,463,2.4,5.4,1035.52,
2024-01-12,00:18:09,16.05,4.02,49.651,464,2.4,5.3,1035.54,
2024-01-12,00:23:09,16.01,3.98,49.815,459,2.9,7.7,1035.5,
2024-01-12,00:28:09,15.96,3.99,49.93899999999999,456,2.9,7.1,1035.5,
2024-01-12,00:33:09,15.91,3.98,49.98,458,2.4,6.5,1035.48,
2024-01-12,00:38:09,15.87,4.03,49.99800000000001,459,2.7,6.8,1035.42,
2024-01-12,00:43:09,15.829999999999998,4.03,50.18899999999999,455,2.3,5.4,1035.4,
2024-01-12,00:48:09,15.8,3.99,50.207,454,2.3,6.0,1035.4,
2024-01-12,00:53:09,15.760000000000002,3.99,50.26,450,2.3,6.3,1035.44,
2024-01-12,00:58:09,15.73,3.99,50.202,446,2.6,4.9,1035.46,
2024-01-12,01:03:09,15.69,3.95,50.183,441,2.4,6.8,1035.48,
2024-01-12,01:08:09,15.65,3.98,50.457,444,2.8,7.1,1035.48,
2024-01-12,01:13:09,15.62,3.98,50.42100000000001,442,2.7,6.8,1035.48,
2024-01-12,01:18:09,15.579999999999998,3.98,50.677,443,2.6,5.5,1035.48,
2024-01-12,01:23:09,15.55,3.93,50.515,443,2.3,5.5,1035.5,
2024-01-12,01:28:09,15.52,3.93,50.606,443,2.5,4.6,1035.5,
2024-01-12,01:33:09,15.489999999999998,3.93,50.778999999999996,445,2.7,5.2,1035.48,
2024-01-12,01:38:09,15.47,3.91,50.646,441,2.1,5.4,1035.44,
2024-01-12,01:43:09,15.44,3.91,50.683,441,2.5,6.1,1035.44,
2024-01-12,01:48:09,15.41,3.88,50.673,440,2.5,7.2,1035.37,
2024-01-12,01:53:09,15.38,3.88,50.742,439,2.8,5.4,1035.39,
2024-01-12,01:58:09,15.36,3.9,50.695,441,2.3,5.5,1035.4,
2024-01-12,02:03:09,15.329999999999998,3.86,50.992,443,2.3,7.7,1035.39,
2024-01-12,02:08:09,15.29,3.86,50.838,449,2.3,5.7,1035.39,
2024-01-12,02:13:09,15.25,3.94,50.995,444,2.4,5.6,1035.4,
2024-01-12,02:18:09,15.23,3.94,50.95399999999999,450,2.4,6.1,1035.42,
2024-01-12,02:23:09,15.22,3.94,51.034,447,2.6,6.2,1035.42,
2024-01-12,02:28:09,15.2,3.88,50.92,445,2.4,6.4,1035.42,
2024-01-12,02:33:09,15.170000000000002,3.88,50.977,444,2.6,6.6,1035.42,
2024-01-12,02:38:09,15.15,3.88,51.012,446,2.5,5.8,1035.44,
2024-01-12,02:43:09,15.14,3.89,51.012,444,2.1,5.8,1035.44,
2024-01-12,02:48:09,15.11,3.89,51.209,450,2.3,5.8,1035.48,
2024-01-12,02:53:09,15.1,3.89,51.049,446,2.7,5.9,1035.46,
2024-01-12,02:58:09,15.07,3.89,51.214,448,2.6,4.5,1035.48,
2024-01-12,03:03:09,15.05,3.89,51.178999999999995,449,2.3,6.6,1035.5,
2024-01-12,03:08:09,15.03,3.89,51.245,454,2.7,5.4,1035.5,
2024-01-12,03:13:09,15.010000000000002,3.89,51.33600000000001,451,2.6,6.1,1035.52,
2024-01-12,03:18:09,14.99,3.89,51.379,454,2.1,4.7,1035.52,
2024-01-12,03:23:09,14.97,3.87,51.56800000000001,451,2.4,4.2,1035.46,
2024-01-12,03:28:09,14.95,3.89,51.51300000000001,456,2.2,4.9,1035.46,
2024-01-12,03:33:09,14.93,3.89,51.738,461,2.2,5.7,1035.44,
2024-01-12,03:38:09,14.9,3.8,51.665,461,2.3,7.0,1035.46,
2024-01-12,03:43:09,14.88,3.8,51.633,458,2.5,4.8,1035.48,
2024-01-12,03:48:09,14.86,3.8,51.61,455,2.6,7.5,1035.46,
2024-01-12,03:53:09,14.84,3.79,51.485,455,2.3,6.1,1035.46,
2024-01-12,03:58:09,14.82,3.77,51.56399999999999,459,2.6,6.4,1035.44,
2024-01-12,04:03:09,14.8,3.79,51.696999999999996,455,2.1,4.8,1035.4,
2024-01-12,04:08:09,14.78,3.74,51.575,460,1.9,3.7,1035.37,
2024-01-12,04:13:09,14.76,3.74,51.577,463,2.3,5.4,1035.35,
2024-01-12,04:18:09,14.75,3.73,51.396,465,2.4,5.8,1035.33,
2024-01-12,04:23:09,14.77,3.69,51.37,475,2.1,4.7,1035.29,
2024-01-12,04:28:09,14.79,3.69,51.601000000000006,475,2.1,5.4,1035.27,
2024-01-12,04:33:09,14.8,3.69,51.696999999999996,473,2.1,4.6,1035.27,
2024-01-12,04:38:09,14.81,3.7,51.64,469,1.9,3.7,1035.23,
2024-01-12,04:43:09,14.82,3.65,51.397,479,2.1,6.1,1035.21,
2024-01-12,04:48:09,14.84,3.65,51.56800000000001,470,2.0,5.6,1035.15,
2024-01-12,04:53:09,14.84,3.65,51.865,470,2.1,4.9,1035.15,
2024-01-12,04:58:09,14.84,3.65,51.739,471,2.2,3.9,1035.11,
2024-01-12,05:03:09,14.85,3.65,51.768,479,2.2,4.6,1035.07,
2024-01-12,05:08:09,14.86,3.52,51.761,486,1.8,4.6,1035.05,
2024-01-12,05:13:09,14.87,3.52,52.122,482,2.0,5.8,1034.99,
2024-01-12,05:18:09,14.9,3.52,52.264,483,1.9,5.2,1034.97,
2024-01-12,05:23:09,14.92,3.57,52.114,477,2.1,5.0,1034.95,
2024-01-12,05:28:09,14.94,3.57,52.11,480,2.3,4.8,1034.95,
2024-01-12,05:33:09,14.95,3.51,52.073,486,1.6,5.0,1034.95,
2024-01-12,05:38:09,14.97,3.51,52.09,498,2.2,6.4,1034.95,
2024-01-12,05:43:09,15.0,3.51,52.24100000000001,501,1.9,6.1,1035.01,
2024-01-12,05:48:09,15.03,3.55,52.48,502,1.6,3.9,1034.99,
2024-01-12,05:53:09,15.05,3.55,52.306000000000004,499,1.7,3.7,1035.01,
2024-01-12,05:58:09,15.07,3.55,52.19300000000001,504,2.0,3.7,1034.99,
2024-01-12,06:03:09,15.1,3.52,52.15600000000001,507,1.6,3.5,1034.93,
2024-01-12,06:08:09,15.12,3.51,52.14,497,2.2,4.6,1034.9,
2024-01-12,06:13:09,15.16,3.51,51.964,498,1.7,3.6,1034.88,
2024-01-12,06:18:09,15.18,3.51,51.947,500,1.7,4.7,1034.84,
2024-01-12,06:23:09,15.19,3.51,52.011,508,1.9,4.6,1034.84,
2024-01-12,06:28:09,15.21,3.5,52.306,501,1.6,4.2,1034.88,
2024-01-12,06:33:09,15.22,3.39,52.222,514,2.3,5.0,1034.9,
