date,timeStamp,temperature,outside temperature,humidity,co2,pm2.5,pm10,pressure,gasResistance
2024-01-18,00:02:53,15.07,0.85,58.864,666,2.3,4.7,993.85,
2024-01-18,00:07:53,15.02,0.76,59.288,660,2.4,4.2,993.89,
2024-01-18,00:12:53,14.97,0.85,58.227,659,2.3,6.2,993.91,
2024-01-18,00:17:53,14.92,0.76,58.88,655,2.2,3.8,993.99,
2024-01-18,00:22:53,14.87,0.71,58.537,659,2.3,4.1,994.05,
2024-01-18,00:27:53,14.83,0.71,59.027,657,2.4,5.5,994.13,
2024-01-18,00:32:53,14.78,0.71,58.76300000000001,652,2.5,4.2,994.21,
2024-01-18,00:37:53,14.73,0.55,58.764,660,2.3,4.1,994.23,
2024-01-18,00:42:53,14.69,0.55,59.511,657,2.4,3.9,994.26,
2024-01-18,00:47:53,14.65,0.46,59.346,654,2.0,3.5,994.32,
2024-01-18,00:52:53,14.62,0.41,58.992,665,2.3,4.2,994.36,
2024-01-18,00:57:53,14.59,0.38,59.76600000000001,694,2.0,4.3,994.42,
2024-01-18,01:02:53,14.55,0.38,59.434,692,2.0,3.5,994.5,
2024-01-18,01:07:53,14.52,0.38,60.522,695,2.0,5.1,994.54,
2024-01-18,01:12:53,14.49,0.09,59.74,695,2.2,3.8,994.58,
2024-01-18,01:17:53,14.46,0.09,59.488,695,1.9,4.3,994.66,
2024-01-18,01:22:53,14.44,0.14,59.489,696,1.7,3.2,994.73,
2024-01-18,01:27:53,14.41,0.14,59.813,692,1.9,3.9,994.79,
2024-01-18,01:32:53,14.38,0.06,59.745,692,1.8,3.0,994.87,
2024-01-18,01:37:53,14.35,0.18,59.805,691,1.8,3.7,994.93,
2024-01-18,01:42:53,14.32,-0.09,59.681000000000004,685,1.9,3.4,994.97,
2024-01-18,01:47:53,14.29,-0.06,59.767,684,1.9,3.7,995.03,
2024-01-18,01:52:53,14.25,-0.01,60.269,675,1.8,3.0,995.03,
2024-01-18,01:57:53,14.22,-0.04,60.887,672,1.7,3.5,995.07,
2024-01-18,02:02:53,14.19,-0.03,60.769,671,1.5,3.5,995.12,
2024-01-18,02:07:53,14.15,-0.02,60.00100000000001,660,1.7,3.6,995.27,
2024-01-18,02:12:53,14.13,-0.02,59.597,663,1.6,4.3,995.29,
2024-01-18,02:17:53,14.1,-0.09,60.803,654,1.5,3.1,995.35,
2024-01-18,02:22:53,14.08,-0.2,60.909,662,1.4,3.1,995.41,
2024-01-18,02:27:53,14.04,-0.09,61.237,663,1.4,2.3,995.41,
2024-01-18,02:32:53,14.01,-0.2,61.513999999999996,657,1.4,2.5,995.44,
2024-01-18,02:37:53,13.98,-0.43,61.598,650,1.6,2.8,995.52,
2024-01-18,02:42:53,13.95,-0.38,61.717,641,1.4,3.4,995.58,
2024-01-18,02:47:53,13.91,-0.38,62.159,654,1.6,3.9,995.64,
2024-01-18,02:52:53,13.89,-0.48,60.894,653,1.5,4.4,995.7,
2024-01-18,02:57:53,13.87,-0.48,60.898,644,1.3,3.0,995.74,
2024-01-18,03:02:53,13.85,-0.45,61.016999999999996,645,1.3,2.6,995.8,
2024-01-18,03:07:53,13.83,-0.44,61.07100000000001,640,1.3,2.6,995.86,
2024-01-18,03:12:53,13.8,-0.45,60.88,638,1.1,2.0,995.91,
2024-01-18,03:17:53,13.78,-0.45,60.88399999999999,635,1.3,2.2,995.97,
2024-01-18,03:22:53,13.77,-0.45,60.652,635,1.2,3.1,996.07,
2024-01-18,03:27:53,13.75,-0.39,61.625,637,1.0,2.5,996.13,
2024-01-18,03:32:53,13.73,-0.36,60.931999999999995,631,1.0,2.0,996.15,
2024-01-18,03:37:53,13.71,-0.31,60.825,633,1.0,2.2,996.17,
2024-01-18,03:42:53,13.69,-0.39,62.291000000000004,626,1.1,2.2,996.17,
2024-01-18,03:47:53,13.66,-0.41,62.034,627,1.2,1.9,996.19,
2024-01-18,03:52:53,13.65,-0.39,60.058,629,0.9,2.1,996.19,
2024-01-18,03:57:53,13.64,-0.4,61.093,639,1.0,1.6,996.21,
2024-01-18,04:02:53,13.63,-0.4,61.93,635,1.1,2.1,996.21,
2024-01-18,04:07:53,13.62,-0.4,61.673,635,1.0,1.8,996.23,
2024-01-18,04:12:53,13.61,-0.4,61.806000000000004,635,1.0,2.4,996.21,
2024-01-18,04:17:53,13.61,-0.4,61.578,649,0.9,1.8,996.23,
2024-01-18,04:22:53,13.61,-0.4,62.355,665,0.9,1.8,996.27,
2024-01-18,04:27:53,13.63,-0.6,62.327,671,0.9,2.6,996.27,
2024-01-18,04:32:53,13.65,-0.6,62.26300000000001,668,0.9,1.9,996.28,
2024-01-18,04:37:53,13.66,-0.99,62.397,675,0.8,2.1,996.32,
2024-01-18,04:42:53,13.68,-0.99,62.534,678,0.9,2.5,996.36,
2024-01-18,04:47:53,13.7,-0.99,62.702,673,0.7,1.6,996.4,
2024-01-18,04:52:53,13.73,-1.22,62.769,678,0.9,1.9,996.4,
2024-01-18,04:57:53,13.76,-1.22,62.871,674,0.8,1.8,996.4,
2024-01-18,05:02:53,13.78,-1.22,62.773999999999994,676,0.8,2.1,996.44,
2024-01-18,05:07:53,13.8,-1.46,62.94,678,0.9,2.8,996.46,
2024-01-18,05:12:53,13.84,-1.46,62.965,680,0.8,2.4,996.5,
2024-01-18,05:17:53,13.88,-1.52,62.88399999999999,686,0.8,3.1,996.54,
2024-01-18,05:22:53,13.92,-1.52,62.894,681,0.7,1.9,996.54,
2024-01-18,05:27:53,13.95,-1.52,63.083,683,0.7,2.2,996.56,
2024-01-18,05:32:53,13.98,-1.52,63.044,682,0.7,1.8,996.62,
2024-01-18,05:37:53,14.02,-1.64,62.89100000000001,682,0.8,2.2,996.64,
2024-01-18,05:42:53,14.05,-1.64,62.678999999999995,687,0.8,2.0,996.66,
2024-01-18,05:47:53,14.07,-1.74,62.652,683,0.9,3.5,996.75,
2024-01-18,05:52:53,14.1,-1.74,62.519,690,0.6,1.4,996.81,
2024-01-18,05:57:53,14.11,-1.77,62.385,694,0.9,2.0,996.85,
2024-01-18,06:02:53,14.13,-1.77,62.155,696,0.7,1.9,996.85,
2024-01-18,06:07:53,14.14,-1.77,62.232,687,0.7,1.3,996.89,
2024-01-18,06:12:53,14.15,-1.75,61.762,676,0.8,1.9,996.95,
2024-01-18,06:17:53,14.15,-1.75,61.6,670,0.9,1.7,996.95,
2024-01-18,06:22:53,14.14,-1.75,61.37300000000001,670,0.7,1.2,997.03,
2024-01-18,06:27:53,14.13,-1.76,61.243,657,0.9,2.4,997.09,
2024-01-18,06:32:53,14.12,-1.76,60.996,647,0.9,2.7,997.15,
2024-01-18,06:37:53,14.1,-1.92,60.88399999999999,650,0.8,1.5,997.21,
2024-01-18,06:42:53,14.1,-1.81,60.596000000000004,685,0.8,1.2,997.26,
2024-01-18,06:47:53,14.11,-1.91,60.871,692,0.8,1.8,997.28,
2024-01-18,06:52:53,14.14,-1.91,61.2,683,0.7,1.4,997.36,
2024-01-18,06:57:53,14.16,-1.95,61.177,686,0.9,1.5,997.38,
2024-01-18,07:02:53,14.19,-2.02,61.136,690,0.7,1.6,997.44,
2024-01-18,07:07:53,14.22,-1.95,61.0,687,0.8,2.0,997.5,
2024-01-18,07:12:53,14.23,-2.1,60.81100000000001,692,0.9,2.5,997.56,
2024-01-18,07:17:53,14.24,-2.1,60.737,696,1.2,2.3,997.58,
2024-01-18,07:22:53,14.25,-2.15,60.408,712,1.1,2.9,997.64,
2024-01-18,07:27:53,14.26,-2.0,60.469,756,1.0,3.1,997.69,
2024-01-18,07:32:53,14.25,-2.15,61.18899999999999,732,0.9,2.4,997.75,
2024-01-18,07:37:53,14.24,-1.94,60.863,734,1.2,2.8,997.88,
