champion_id,champion_name,played,won,kills,deaths,assists,average_damage_dealt,average_damage_taken,damage_diff,double_kills,triple_kills,quadra_kills,penta_kills,unreal_kills,average_healing_done,cc_score,winrate
59,JarvanIV,1.0,0,18,18,29,36172,37621,-1449,4,1,0,0,0,1463,30,0
12,Alistar,1.0,0,6,12,41,39967,75259,-35292,0,0,0,0,0,25640,110,0
