date,timeStamp,temperature,outside temperature,humidity,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2022-01-15,00:02:55,18.96,4.58,46.602,1034.07,1129754.4179416555,0.848257,46.602001,0.0,639.867859,1147959.0,46.79493,82.562424,3.0,103407.0,20.959999,59.966961,20.895292
2022-01-15,00:07:56,19.03,4.42,47.182,1034.0,1131441.877155532,0.828226,47.181999,0.0,633.544128,1149915.0,47.406258,80.143707,3.0,103400.0,21.030001,58.386036,20.965294
2022-01-15,00:12:56,18.89,4.42,47.43,1034.02,1124722.1063891507,0.855557,47.43,0.0,642.135193,1142132.0,47.61261,83.885696,3.0,103402.0,20.889999,60.533794,20.825296
2022-01-15,00:17:57,18.73,4.42,47.723,1033.96,1126394.5549124351,0.85394,47.723,0.0,641.634766,1144068.0,47.938873,83.871353,3.0,103396.0,20.73,60.408691,20.665295
2022-01-15,00:22:57,18.63,4.42,47.901,1033.96,1129754.4179416555,0.871839,47.901001,0.0,647.123718,1147959.0,48.093807,86.353645,3.0,103396.0,20.629999,61.780933,20.565292
2022-01-15,00:27:57,18.54,4.4,48.079,1033.94,1128912.5744665195,0.887673,48.078999,0.0,651.886475,1146984.0,48.279312,88.548431,3.0,103394.0,20.540001,62.971611,20.475302
2022-01-15,00:32:58,18.45,4.4,48.351,1033.86,1127232.645746132,0.899803,48.351002,0.0,655.477844,1145038.0,48.544971,90.266029,3.0,103386.0,20.450001,63.869465,20.385303
2022-01-15,00:37:58,18.37,4.4,48.498,1033.73,1123054.6169424006,0.914751,48.498001,0.0,659.837585,1140203.0,48.696739,92.320015,3.0,103373.0,20.370001,64.959396,20.305302
2022-01-15,00:42:59,18.3,4.35,48.54,1033.84,1121392.064548158,0.937643,48.540001,0.0,666.378296,1138280.0,48.712914,95.324608,3.0,103384.0,20.299999,66.594574,20.235291
2022-01-15,00:47:59,18.13,4.35,48.857,1033.75,1126394.5549124351,0.949296,48.856998,0.0,674.116089,1144068.0,49.061443,96.967316,3.0,103375.0,20.129999,67.411606,20.065281
2022-01-15,00:52:59,18.12,4.35,48.719,1033.75,1124722.1063891507,0.960224,48.719002,0.0,681.688538,1142132.0,48.918266,98.528534,3.0,103375.0,20.120001,68.168854,20.055294
2022-01-15,00:58:00,18.0,4.35,49.013,1033.71,1127232.645746132,0.96968,49.013,0.0,688.170654,1145038.0,49.232346,99.911041,3.0,103371.0,20.0,68.817062,19.935301
2022-01-15,01:03:00,17.98,4.35,48.877,1033.65,1124722.1063891507,0.978957,48.876999,0.0,694.46991,1142132.0,49.074879,101.258064,3.0,103365.0,19.98,69.446991,19.915295
2022-01-15,01:08:01,17.92,4.34,48.877,1033.61,1123887.743160774,0.99007,48.876999,0.0,701.937256,1141167.0,49.074757,102.813171,3.0,103361.0,19.92,70.193726,19.855293
2022-01-15,01:13:01,17.89,4.34,48.961,1033.53,1129754.4179416555,0.97478,48.960999,0.0,691.641357,1147959.0,49.147179,101.306458,3.0,103353.0,19.889999,69.164139,19.825298
2022-01-15,01:18:01,17.85,4.32,48.936,1033.48,1129754.4179416555,0.96895,48.936001,0.0,687.672424,1147959.0,49.127762,100.88942,3.0,103348.0,19.85,68.767242,19.785295
2022-01-15,01:23:02,17.8,4.32,49.031,1033.4,1128071.984667473,0.963516,49.030998,0.0,683.952576,1146010.0,49.25069,100.507591,3.0,103340.0,19.799999,68.395256,19.735294
2022-01-15,01:28:02,17.73,4.32,49.211,1033.28,1127232.645746132,0.978482,49.210999,0.0,694.148865,1145038.0,49.404915,102.55265,3.0,103328.0,19.73,69.414886,19.665293
2022-01-15,01:33:02,17.66,4.2,49.36,1033.26,1123054.6169424006,1.018097,49.360001,0.0,720.403564,1140203.0,49.570396,107.420212,3.0,103326.0,19.66,72.040359,19.595295
2022-01-15,01:38:03,17.65,4.2,49.446,1033.26,1125557.709384611,1.032648,49.448002,0.0,729.791748,1143099.0,49.655064,109.356026,3.0,103326.0,19.65,72.979172,19.585295
2022-01-15,01:43:03,17.61,4.2,49.511,1033.18,1121392.064548158,1.020775,49.511002,0.0,722.141724,1138280.0,49.718899,108.299263,3.0,103318.0,19.610001,72.214172,19.545298
2022-01-15,01:48:04,17.55,4.1,49.535,1033.14,1114790.7895534262,1.074528,49.535,0.0,756.090698,1130653.0,49.761086,114.59996,3.0,103314.0,19.549999,75.60907,19.485283
2022-01-15,01:53:04,17.52,4.1,49.693,1033.09,1108266.7789349009,1.114416,49.693001,0.0,780.203247,1123128.0,49.893703,119.200432,3.0,103309.0,19.52,78.020325,19.455301
2022-01-15,01:58:04,17.49,4.05,49.818,1033.05,1110704.3147935462,1.125653,49.821999,0.0,786.84021,1125938.0,50.01133,120.714317,3.0,103305.0,19.49,78.684021,19.425293
2022-01-15,02:03:05,17.45,4.05,49.776,1033.03,1110704.3147935462,1.150921,49.776001,0.0,801.525818,1125938.0,49.98848,123.667183,3.0,103303.0,19.450001,80.15258,19.385294
2022-01-15,02:08:05,17.38,4.05,49.889,1032.89,1101818.684077985,1.176826,49.889,0.0,816.250122,1115702.0,50.115776,126.637741,3.0,103289.0,19.379999,81.625015,19.315302
2022-01-15,02:13:05,17.4,4.01,49.852,1032.87,1109078.10126557,1.167303,49.854,0.0,810.875244,1124063.0,50.051857,126.013329,3.0,103287.0,19.4,81.087524,19.335306
2022-01-15,02:18:06,17.34,4.01,50.082,1032.87,1097031.6390015497,1.290125,50.082001,0.0,877.05719,1110197.0,50.288208,138.32785,3.0,103287.0,19.34,87.705719,19.275295
2022-01-15,02:23:06,17.3,4.01,50.042,1032.79,1079829.4397264223,1.424047,50.042,0.0,942.392273,1090468.0,50.271534,150.578064,3.0,103279.0,19.299999,94.239227,19.235283
2022-01-15,02:28:06,17.27,3.94,50.168,1032.83,1069915.7557440882,1.550421,50.167999,0.0,998.638062,1079137.0,50.382965,161.24678,3.0,103283.0,19.27,99.863808,19.205299
2022-01-15,02:33:07,17.23,3.94,50.194,1032.83,1058700.710895439,1.701951,50.194,0.0,1060.325195,1066351.0,50.393669,173.002869,3.0,103283.0,19.23,106.032524,19.165298
2022-01-15,02:38:07,17.19,3.94,50.251,1032.83,1055749.6301054447,1.752826,50.250999,0.0,1079.810059,1062992.0,50.451149,177.097534,3.0,103283.0,19.190001,107.98101,19.125292
2022-01-15,02:43:07,17.14,3.88,50.327,1032.75,1056485.8568506143,1.763891,50.327,0.0,1083.972778,1063830.0,50.545673,178.35704,3.0,103275.0,19.139999,108.397278,19.075283
2022-01-15,02:48:08,17.1,3.88,50.358,1032.71,1048443.4075974706,1.84417,50.358002,0.0,1113.415894,1054688.0,50.568974,184.280716,3.0,103271.0,19.1,111.341591,19.035294
2022-01-15,02:53:08,17.06,3.84,50.411,1032.67,1057961.3950899518,1.82062,50.410999,0.0,1104.913452,1065509.0,50.630539,183.214844,3.0,103267.0,19.059999,110.491341,18.995295
2022-01-15,02:58:09,17.02,3.84,50.427,1032.62,1055014.428745736,1.803742,50.426998,0.0,1098.752441,1062156.0,50.648129,182.578323,3.0,103262.0,19.02,109.875244,18.955299
2022-01-15,03:03:09,17.0,3.84,50.42,1032.56,1055014.428745736,1.792083,50.419998,0.0,1094.462402,1062156.0,50.657337,182.292648,3.0,103256.0,19.0,109.446243,18.935293
