date,timeStamp,temperature,outside temperature,humidity,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2023-02-04,00:02:44,13.97,7.35,62.997,1033.75,773354.2483835069,3.464344,62.997002,0.0,1530.507568,752508.0,63.25411999999999,99.862137,3.0,103375.0,15.97,153.050751,15.905293
2023-02-04,00:07:45,14.0,7.34,62.856,1033.86,781734.2426929965,3.100282,62.855999,0.0,1457.057495,761421.0,63.109898,95.81360600000001,3.0,103386.0,16.0,145.70575,15.935284
2023-02-04,00:12:45,13.9,7.34,63.2,1033.9,789474.1808625489,2.89709,63.200001,0.0,1412.2146,769669.0,63.508839,93.419846,3.0,103390.0,15.9,141.221466,15.835296
2023-02-04,00:17:45,13.91,7.34,63.05,1033.92,792364.5134222999,2.723552,63.049999,0.0,1371.351929,772753.0,63.294231,91.244507,3.0,103392.0,15.91,137.135193,15.845289999999999
2023-02-04,00:22:46,13.94,7.34,62.93899999999999,1033.96,805851.5606782071,2.468536,62.938999,0.0,1306.315674,787172.0,63.206821,87.62089499999998,3.0,103396.0,15.94,130.631561,15.875292000000002
2023-02-04,00:27:46,13.94,7.34,63.067,1034.04,811462.7358041075,2.292336,63.067001,0.0,1257.326782,793184.0,63.309447999999996,84.918671,3.0,103404.0,15.94,125.732681,15.875301
2023-02-04,00:32:47,13.98,7.31,63.475,1034.07,804995.1833416019,2.291608,63.474998,0.0,1257.116455,786255.0,63.765396,85.112267,3.0,103407.0,15.98,125.711647,15.915291
2023-02-04,00:37:47,14.010000000000002,7.31,63.567,1034.07,792364.5134222999,2.45932,63.567001,0.0,1303.841309,772753.0,63.828796,88.12110899999998,3.0,103407.0,16.01,130.384125,15.945291000000001
2023-02-04,00:42:47,14.010000000000002,7.28,63.648999999999994,1034.06,781331.0793330189,2.80736,63.648998,0.0,1391.401367,760992.0,63.89587,93.604805,3.0,103406.0,16.01,139.140137,15.945296
2023-02-04,00:47:48,13.99,7.28,64.179,1034.07,634320.0797613888,8.025183,64.179001,0.0,2086.2346190000007,655959.0,64.428726,135.751694,3.0,103407.0,15.99,208.623459,15.925291
2023-02-04,00:52:48,14.2,7.28,64.122,1033.98,572856.8639512706,18.882324,64.122002,0.0,2652.268555,583327.0,64.401443,170.39816299999995,3.0,103398.0,16.200001,265.226868,16.135294000000002
2023-02-04,00:57:49,14.16,7.33,63.874,1033.98,547968.100304188,28.804787,63.874001,0.0,2931.643555,554544.0,64.147896,187.872513,3.0,103398.0,16.16,293.164368,16.095291
2023-02-04,01:02:49,14.12,7.33,63.803999999999995,1033.96,521532.7227521296,43.178162,63.804001,0.0,3199.427246,524359.0,64.067871,204.76033,3.0,103396.0,16.120001000000002,319.942719,16.055294
2023-02-04,01:07:49,14.16,7.26,63.476000000000006,1033.98,505844.9216140282,53.347046,63.625,0.0,3339.330566,515146.0,62.871306999999995,213.950058,3.0,103396.0,16.48,333.933044,16.415289
2023-02-04,01:12:50,14.12,7.26,63.494,1034.02,496551.1918969581,65.02285,63.493999,0.0,3470.260986,496193.0,63.75651600000001,222.642929,3.0,103402.0,16.120001000000002,347.026093,16.055298
2023-02-04,01:17:50,14.1,7.26,63.42,1034.06,495900.4046075384,66.63893900000001,63.419998,0.0,3486.501709000001,495463.0,63.682658999999994,224.331985,3.0,103406.0,16.1,348.650177,16.035295
2023-02-04,01:22:51,14.04,7.26,63.756,1034.09,493314.22513179906,67.051743,63.756001,0.0,3490.587158,492568.0,64.049797,225.28064,3.0,103409.0,16.040001,349.058716,15.975294
2023-02-04,01:27:51,14.02,7.26,63.784,1034.13,493636.0214363993,67.153374,63.784,0.0,3491.589111,492928.0,64.04786700000001,226.0383,3.0,103413.0,16.02,349.158905,15.9553
2023-02-04,01:32:52,13.99,7.3,63.827,1034.09,490754.8802036801,66.946915,63.827,0.0,3489.5520020000013,489706.0,64.078835,226.601608,3.0,103409.0,15.99,348.9552,15.925293
2023-02-04,01:37:52,13.95,7.3,63.898,1034.0,480167.5393089941,79.217537,63.897999,0.0,3600.886475,477906.0,64.158089,234.259613,3.0,103400.0,15.95,360.088654,15.885288000000001
2023-02-04,01:42:52,13.93,7.28,64.031,1034.07,476239.174531838,86.816681,64.030998,0.0,3661.483398,473543.0,64.314468,238.784805,3.0,103407.0,15.93,366.148346,15.865294
2023-02-04,01:47:53,13.92,7.28,64.09899999999999,1034.07,465688.6560056089,99.93058,64.09899899999999,0.0,3754.545654,461867.0,64.372086,245.387619,3.0,103407.0,15.92,375.45455899999996,15.85529
2023-02-04,01:52:53,13.9,7.28,64.256,1034.09,464260.1647027732,102.202812,64.255997,0.0,3769.419189,460291.0,64.534599,247.092316,3.0,103409.0,15.9,376.941925,15.835281
2023-02-04,01:57:54,13.88,7.29,64.288,1034.15,461148.12545432564,106.302361,64.288002,0.0,3795.436035,456860.0,64.591614,249.502975,3.0,103415.0,15.88,379.54361,15.815292999999999
2023-02-04,02:02:54,13.89,7.29,64.184,1034.23,465688.6560056089,98.449043,64.183998,0.0,3744.664551,461867.0,64.45060699999999,247.049072,3.0,103423.0,15.89,374.466461,15.825289
2023-02-04,02:07:54,13.87,7.33,64.241,1034.25,463691.21902460617,97.221954,64.240997,0.0,3736.367188,459663.0,64.516655,247.28837599999997,3.0,103425.0,15.87,373.63671899999997,15.805294
2023-02-04,02:12:55,13.85,7.33,64.291,1034.25,468862.49108176713,90.500992,64.291,0.0,3688.978027,465373.0,64.555397,245.043152,3.0,103425.0,15.85,368.897797,15.785294
2023-02-04,02:17:55,13.85,7.33,64.26899999999999,1034.35,468572.17405393935,85.405182,64.268997,0.0,3650.639404,465052.0,64.535103,243.34726,3.0,103435.0,15.85,365.06393399999996,15.785291
2023-02-04,02:22:56,13.81,7.46,64.639,1034.39,472669.6153792357,81.443687,64.639,0.0,3619.219971,469586.0,64.941582,242.08432,3.0,103439.0,15.81,361.921997,15.745294
2023-02-04,02:27:56,13.81,7.46,64.55,1034.35,471785.57088228007,78.092766,64.550003,0.0,3591.4262700000004,468607.0,64.83339699999999,241.046967,3.0,103435.0,15.81,359.14263900000014,15.745291
2023-02-04,02:32:56,13.83,7.42,64.502,1034.41,479558.9625680624,69.970413,64.501999,0.0,3518.773438,477230.0,64.80278,237.09166,3.0,103441.0,15.83,351.87735,15.765294
2023-02-04,02:37:57,13.82,7.42,64.441,1034.49,478346.42534475273,67.25572199999999,64.441002,0.0,3492.596436,475883.0,64.707527,236.103516,3.0,103449.0,15.82,349.259644,15.755291
2023-02-04,02:42:57,13.76,7.42,65.01899999999999,1034.47,480472.4072763672,64.235977,65.018997,0.0,3462.206787,478245.0,65.301552,234.85409500000003,3.0,103447.0,15.76,346.220673,15.695292000000002
2023-02-04,02:47:58,13.8,7.37,64.579,1034.51,481389.3384149243,60.71601500000001,64.579002,0.0,3424.925293,479265.0,64.84137,233.156525,3.0,103451.0,15.8,342.492523,15.735292999999999
2023-02-04,02:52:58,13.78,7.37,64.895,1034.51,482617.3711898837,58.435135,64.894997,0.0,3399.594971,480631.0,65.162735,232.231186,3.0,103451.0,15.78,339.959503,15.71529
2023-02-04,02:57:58,13.77,7.37,64.959,1034.54,481389.3384149243,62.861973,64.959,0.0,3447.9030759999996,479265.0,65.247963,236.145538,3.0,103454.0,15.77,344.790314,15.7053
2023-02-04,03:02:59,13.78,7.36,64.684,1034.66,467414.49231734563,71.80677,64.683998,0.0,3535.911133,463773.0,64.952675,242.707886,3.0,103466.0,15.78,353.591125,15.715284
2023-02-04,03:07:59,13.75,7.36,65.179,1034.68,449106.28813238017,99.08625,65.179001,0.0,3748.9326170000004,443635.0,65.480171,249.62367200000003,2.0,103468.0,15.75,374.89325,15.685296
