date,timeStamp,temperature,outside temperature,humidity,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature
2021-12-23,00:02:19,15.65,0.02,43.46,1017.4,1237745.6039668217,1.316561,43.464001,0.0,890.475159,1274788.0,43.638649,113.534218,3.0,101740.0,18.65,89.047516,18.585291
2021-12-23,00:07:20,15.670000000000002,0.02,44.034,1017.2,1247941.1981602423,1.142688,44.034,0.0,796.776367,1286940.0,44.213856,100.848244,3.0,101720.0,18.67,79.677635,18.605291
2021-12-23,00:12:20,15.670000000000002,-0.01,44.333,1017.03,1246914.0864487155,1.024738,44.333,0.0,724.704651,1285714.0,44.510586,91.076035,3.0,101703.0,18.67,72.470467,18.605293
2021-12-23,00:17:20,15.57,-0.01,44.682,1017.01,1253102.2433614864,0.972695,44.681999,0.0,690.224304,1293103.0,44.845642,86.490509,3.0,101701.0,18.57,69.02243,18.505299
2021-12-23,00:22:21,15.39,0.06,43.947,1016.85,1278481.5198300008,0.91728,43.946999,0.0,660.568237,1323529.0,44.169952,81.273087,3.0,101685.0,18.389999,65.142067,18.325291
2021-12-23,00:27:21,15.2,0.06,43.721,1016.62,1306034.9908098415,0.8806,43.721001,0.0,649.769653,1356784.0,43.911057,77.675529,3.0,101662.0,18.200001,62.442421,18.135288
2021-12-23,00:32:21,15.079999999999998,0.07,43.663,1016.46,1319686.9196481183,0.818696,43.662998,0.0,630.481934,1373347.0,43.859158,71.051216,3.0,101646.0,18.08,57.62048,18.015295
2021-12-23,00:37:22,15.06,0.07,43.441,1016.64,1338339.731736112,0.743643,43.441002,0.0,605.038696,1396070.0,43.638634,62.200703,3.0,101664.0,18.059999,51.259682,17.995296
2021-12-23,00:42:22,15.04,0.07,43.872,1016.5,1339523.0555803634,0.706496,43.872002,0.0,591.479065,1397516.0,44.051384,57.510105,3.0,101650.0,18.040001,47.869762,17.9753
2021-12-23,00:47:23,14.96,0.1,43.884,1016.56,1357527.391497168,0.655914,43.883999,0.0,571.821533,1419558.0,44.060776,50.613731,3.0,101656.0,17.959999,42.955379,17.895294
2021-12-23,00:52:23,14.95,0.1,44.399,1016.64,1356312.0585261867,0.600222,44.395,0.0,548.342285,1437700.0,43.960094,42.302269,3.0,101666.0,18.23,37.085575,18.165291
2021-12-23,00:57:28,14.71,0.21,44.097,1016.68,1377273.2377394864,0.64898,44.097,0.0,569.009521,1443850.0,44.293102,49.786598,3.0,101668.0,17.709999,42.252377,17.645294
2021-12-23,01:02:29,14.75,0.21,42.84,1017.03,1381039.708412378,0.598847,42.912998,0.0,547.735596,1481888.0,42.434216,42.206944,3.0,101701.0,18.059999,36.933903,17.995296
2021-12-23,01:07:30,14.63,0.19,43.829,1016.77,1382299.7807179133,0.624789,43.828999,0.0,558.957092,1450054.0,44.008492,46.327538,3.0,101677.0,17.629999,39.739277,17.565294
2021-12-23,01:12:30,14.579999999999998,0.19,43.914,1016.66,1393744.7612843665,0.583952,43.917999,0.0,541.070923,1464208.0,44.131199,39.910347,3.0,101666.0,17.58,35.267731,17.515293
2021-12-23,01:17:31,14.32,0.22,43.086,1016.64,1419869.3030115874,0.584842,43.085999,0.0,541.473877,1496674.0,43.254223,40.110413,3.0,101664.0,17.32,35.368477,17.255301
2021-12-23,01:22:31,14.1,0.22,42.05,1016.42,1545130.528617264,0.675605,42.049999,0.0,579.648682,1503341.0,42.242725,54.121254,3.0,101642.0,17.1,44.912163,17.035295
2021-12-23,01:27:31,14.06,0.22,41.903,1016.26,1579771.087682795,0.612612,41.903,0.0,553.749329,1540217.0,42.062065,44.722446,3.0,101626.0,17.059999,38.437336,16.995298
2021-12-23,01:32:32,13.829999999999998,0.22,41.956,1016.22,1614278.5970850757,0.571285,41.958,0.0,535.267578,1577103.0,42.120686,37.988075,3.0,101622.0,16.83,33.816887,16.765303
2021-12-23,01:37:32,13.84,0.22,41.245,1016.03,1641387.2763033465,0.532108,41.244999,0.0,516.469116,1606187.0,41.385143,31.084995,3.0,101603.0,16.84,29.117277,16.775295
2021-12-23,01:42:32,13.59,0.1,41.116,1015.91,1681465.5334512035,0.502933,41.116001,0.0,501.547729,1649359.0,41.301613,25.568327,3.0,101591.0,16.59,25.386929,16.525297
2021-12-23,01:47:33,13.55,0.1,41.181,1015.67,1691792.7895556851,0.511241,41.181,0.0,505.883087,1660517.0,41.370903,27.069866,2.0,101567.0,16.549999,26.470772,16.485298
2021-12-23,01:52:33,13.54,0.1,40.978,1016.05,1713801.4000372633,0.508412,40.978001,0.0,504.4151,1684342.0,41.135426,26.509026,2.0,101605.0,16.540001,26.103771,16.475283
2021-12-23,01:57:34,13.45,0.1,41.29,1015.85,1729452.550081916,0.505223,41.290001,0.0,502.75,1701323.0,41.447674,25.920958,2.0,101585.0,16.450001,25.687504,16.385294
2021-12-23,02:02:34,13.489999999999998,0.1,42.193,1015.89,1726496.22173977,0.507635,42.188,0.0,504.009888,1698113.0,42.398773,26.298874,2.0,101589.0,16.49,26.002472,16.425295
2021-12-23,02:07:34,13.3,0.1,41.276,1015.85,1762653.200847423,0.521843,41.276001,0.0,511.314484,1737452.0,41.479023,28.606041,3.0,101585.0,16.299999,27.828621,16.235294
2021-12-23,02:12:35,13.18,0.13,40.958,1015.73,1788666.3757677565,0.518782,40.958,0.0,509.757904,1765860.0,41.125301,28.11488,3.0,101573.0,16.18,27.439478,16.115294
2021-12-23,02:17:35,13.09,0.13,41.288,1015.69,1802499.009204472,0.511729,41.287998,0.0,506.135498,1781003.0,41.489567,26.938974,2.0,101569.0,16.09,26.533876,16.025297
2021-12-23,02:22:35,13.13,0.13,41.593,1015.61,1805721.5930101688,0.50018,41.592999,0.0,500.095215,1784534.0,41.767296,25.029343,2.0,101561.0,16.129999,25.023802,16.065287
2021-12-23,02:27:36,13.16,0.13,42.272,1015.59,1804646.1188435035,0.510933,42.271999,0.0,505.723663,1783355.0,42.423447,26.729734,3.0,101559.0,16.16,26.430918,16.095287
2021-12-23,02:32:36,13.18,0.13,42.343,1015.59,1800357.0026187454,0.506048,42.342999,0.0,503.181793,1778656.0,42.510555,25.946083,2.0,101559.0,16.18,25.795446,16.115294
2021-12-23,02:37:37,13.02,0.0,41.996,1015.61,1820913.9582540249,0.52555,41.995998,0.0,513.187683,1801201.0,42.16576,28.883223,3.0,101561.0,16.02,28.296921,15.955304
2021-12-23,02:42:37,13.03,0.0,42.395,1015.51,1818727.9876758624,0.510612,42.395,0.0,505.557617,1798801.0,42.592777,26.642193,3.0,101551.0,16.030001,26.3894,15.965296
2021-12-23,02:47:37,12.78,0.0,42.349,1015.45,1823105.1898926403,0.553382,42.348999,0.0,526.842529,1803607.0,42.606129,32.848339,3.0,101545.0,15.78,31.71064,15.715296
2021-12-23,02:52:38,12.89,-0.03,42.182,1015.34,1823105.1898926403,0.541255,42.181999,0.0,520.97937,1803607.0,42.320827,31.155298,3.0,101534.0,15.89,30.24485,15.825297
2021-12-23,02:57:38,12.81,-0.03,42.541,1015.2,1825301.7016075908,0.557967,42.541,0.0,529.025757,1806020.0,42.736279,33.54583,3.0,101520.0,15.81,32.256439,15.745291
2021-12-23,03:02:39,12.63,-0.04,42.178,1015.02,1818727.9876758624,0.595225,42.178001,0.0,546.13031,1798801.0,42.392876,38.62891,3.0,101502.0,15.63,36.532581,15.565293
2021-12-23,03:07:39,12.56,-0.04,41.56,1014.89,1827503.5125065104,0.62365,41.560001,0.0,558.474426,1808439.0,41.772903,42.336273,3.0,101489.0,15.56,39.618603,15.495295
2021-12-23,03:12:40,12.43,-0.06,41.814,1014.83,1827503.5125065104,0.671845,41.813999,0.0,578.171814,1808439.0,41.97961,48.257507,3.0,101483.0,15.43,44.54295,15.3653
2021-12-23,03:17:40,12.42,-0.06,41.88,1014.73,1815458.8549240388,0.69615,41.880001,0.0,587.575439,1795213.0,42.025593,51.147583,3.0,101473.0,15.42,46.89386,15.355296
2021-12-23,03:22:40,12.39,-0.12,42.422,1014.73,1801427.3691676655,0.707407,42.422001,0.0,591.820068,1779829.0,42.641136,52.507523,3.0,101473.0,15.39,47.955009,15.325291
2021-12-23,03:27:41,12.29,-0.12,42.252,1014.75,1804646.1188435035,0.761922,42.251999,0.0,611.464294,1783355.0,42.441067,58.509338,3.0,101475.0,15.29,52.866074,15.225293
